"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58"
0,14,16,18,12,-26,-2,-14,-10,4,4,20,-10,-4,-12,-16,-16,-2,10,60,-412,-19.8717183349527,14.2168988227322,-9.67600025640013,292.78464050161,11.3686780917756,16.3365136449236,-5.10035087719189,137.630418056538,1,2,1,-3,-3,4,0,-3,11,-1,-6,-2,-3,2,-2,-4,0,1,-27,-24.7055182173763,22.0000000000004,-41,2.42842105263162,0.544798724882141,5.24000000000004,209.919999999999,-8.38947368421051,-12.1162754632682,-0.55713422792914
0,-10,0,16,-10,-2,8,-8,-2,-6,-22,-8,-8,12,4,-8,4,14,9,64.0000000000009,2936,138.580109241111,-14.7217691985488,57.8921611040537,117.473100158466,-8.54523255710251,-10.1797318188403,-8.96280701754267,110.04339202801,12,-5,-4,-8,8,-3,0,-5,-6,1,-3,-15,-10,4,-4,-8,-1,-4,-27,-62.7055182173763,-193,-255,-17.5715789473684,0.331061394370314,-12.7599999999999,-273.079999999999,4.61052631578949,-7.96279504741369,-0.662263264006985
-2,18,-18,2,-16,-14,6,8,-16,-4,-12,16,20,2,-10,-6,-18,-4,-32,-84,-3420,25.8018499539758,-0.924453475211521,-46.9037995018566,-285.462340347978,12.5739290074775,17.699845405819,-27.2119298245602,-92.5202644984111,14,2,-16,3,10,-10,3,-3,1,1,5,12,0,4,0,-2,-3,4,-27.0000000000001,-98.7055182173772,71.9999999999997,427,25.4284210526316,0.370754282962148,13.24,297.920000000001,-5.38947368421051,-16.1487930593096,0.212607009018413
2,0,-16,-10,2,-12,-2,-18,10,-14,-10,0,20,14,-4,-12,4,6,-18,-155,-860,-30.4400141295264,-23.5235587163243,26.1798650916048,-36.9823041270283,-7.79912484738247,-20.2906136594102,-11.6403508771914,-70.0545376931459,-1,-2,-10,-3,-6,6,-3,5,1,-4,-1,-2,0,2,-3,3,-6,2,-16.0000000000001,-65.7514182028899,-334,-879,3.55017543859651,-0.563188195018708,-6.08000000000001,-88.6399999999994,1.95438596491229,-18.7113684814203,-0.195575384219303
2,-6,14,-6,2,14,-2,-8,-4,-6,10,-8,-8,-18,2,-22,-6,6,-10,-112,-1960,29.1001578932264,-22.7075546524793,-5.62965114483268,-28.4264949346834,7.94260709925288,16.7877772536318,-20.7249122807007,-33.0823597939616,4,4,9,-15,-1,0,5,-8,4,-2,8,-1,-8,6,6,5,-2,2,-22.0000000000001,34.0917999710264,-100,-286,-3.24350877192967,-6.3279905143642,-3.36000000000001,-271.88,2.31228070175442,-9.05607453181244,-0.461728919266626
2,-10,-18,-26,12,12,-8,-10,-2,18,-2,30,-4,-10,12,16,-14,0,33,65,4032,46.6345648552979,-29.5662023545347,33.9516235591727,-56.1486865591432,2.73735618355067,80.9636409492575,1.85228070175572,153.638614568952,-9,-1,-4,-2,-5,4,6,-2,-4,-1,4,6,-2,-7,2,2,2,6,4.99999999999996,34.7973181884026,-67.0000000000004,-24.9999999999995,-3.67192982456129,-0.726400062729516,-11.6,-236.799999999999,-5.29824561403507,-30.0733098151309,0.0736845812034765
-2,-4,-18,40,12,-12,-8,4,0,-10,-2,-4,-12,-10,-10,-12,-8,0,0,-69,484,69.0243103826961,-16.2453279148731,40.1648314725303,134.653442137729,11.6556425955143,54.6634863550765,-5.41263157894628,45.0452270550304,-7,-2,1,3,-9,-11,0,2,6,-8,3,-8,-3,-5,-1,10,2,2,2.99999999999993,-35.9216090869586,34.9999999999999,78,-16.6031578947368,3.44182491592365,4.63999999999997,-129.88,3.82105263157897,19.4700813189764,0.328614998923843
-4,-4,4,6,-10,12,12,12,-10,4,-12,0,-8,-12,-10,-22,4,-4,17,81.9999999999991,2884,-10.9458133551161,8.09423486529522,91.2409825477557,237.783929201978,17.1964993895326,68.3919545652085,36.9526315789485,77.9792794879613,-7,-5,5,3,-4,-4,-8,-1,-1,-7,-2,-2,3,0,-3,6,-5,3,6.99999999999994,125.516245463764,-92.0000000000003,-543.999999999999,9.25929824561416,-1.11178876083268,6.15999999999998,-796.72,-6.41754385964911,-24.7338163378461,0.885955074331878
-2,-10,-20,10,-14,8,14,4,24,-24,12,6,0,4,4,0,4,16,2,43.9999999999991,3836,-115.390791107784,45.4008947588873,-64.4890087448148,174.755608833511,-12.3730538548596,-88.539195456521,21.9842105263169,82.1843347274771,-3,-3,1,-2,4,-6,1,2,-7,-1,7,1,-1,-2,-5,3,2,-7,-10,-57.5946363768062,77.9999999999997,343.999999999999,12.3438596491229,-5.04099512861915,8.19999999999994,669.6,1.59649122807021,-9.74460224288873,-0.175377979720558
12,0,6,4,-2,0,18,-10,-22,14,-6,0,-16,0,-6,-2,4,8,21,75,2464,-88.0074716042564,9.38668021281683,61.4981461390244,269.212677483018,11.1391064887848,87.5716863840489,-16.2536842105255,123.652698069025,1,6,18,5,-4,0,2,-3,1,-5,-4,-4,4,2,2,-1,4,-1,-1.00000000000003,-35.3594636376802,80.0000000000001,542,-11.4656140350876,3.18422550864,-3.87999999999996,-476.039999999999,12.059649122807,-12.2557694745307,0.781147139912118
-4,-8,-4,16,-8,8,-14,-4,30,-22,8,6,-26,-4,6,18,-10,-16,-36,-97.0000000000009,-5552,30.1443408728737,-19.1555668440142,-55.8319632929115,-426.453011835103,-1.28258874065318,78.2619908550965,-46.4024561403498,-118.313508456689,0,-1,5,-1,0,-2,3,4,5,3,3,10,0,1,-5,-9,-2,2,-4.00000000000006,138.562145449278,123,567,4.13754385964921,-1.07817744675774,6.48,126.84,-2.76140350877192,-7.56193588408894,0.442079253013194
2,-4,-24,-10,16,6,2,-6,-18,-14,-4,20,-18,4,6,-2,-32,-12,-28,43,-2280,-5.89253508875845,5.66043721983078,-76.6328052744711,-167.052311384083,-1.54085679401783,-11.1433727680976,-15.4870175438582,-114.158910701281,-10,15,-8,9,10,-5,-4,-1,5,6,-9,-5,1,-5,1,10,6,-2,39.9999999999999,-37.621454492777,397,773,3.62456140350884,3.36751203063249,12.2,379.6,4.61403508771932,32.5277338871327,1.05019022256726
-4,0,-14,4,10,2,22,12,0,-6,28,-8,2,16,-16,24,0,-22,55,32,4120,-29.208747501063,46.6506964681976,34.2062785134194,80.3589581336128,-3.89396572467399,-6.12815902176999,8.33929824561528,48.1484028458744,13,9,9,-9,3,-1,-3,3,-1,5,6,-6,-2,6,0,12,-6,3,13,-184.326972710153,153,212,8.05298245614046,-0.72393039727537,7.44000000000003,363.52,0.224561403508773,-27.1629689544069,-0.410335480819885
-6,6,8,-16,-12,36,6,-22,10,10,0,-2,22,-2,4,-10,10,22,24,58.0000000000009,2232,-42.6489487359504,31.6177935816195,-6.30135833218264,-62.6773385283304,14.9956242369155,-13.7877772536317,6.47122807017695,0.926469329464453,0,-2,-2,4,-12,-3,-3,-5,-4,-7,-9,-7,-4,2,-7,0,-6,-3,11.9999999999999,164.313563652167,-54.9999999999999,-413,2.5873684210527,-0.523566486400373,11.56,287.479999999999,7.2842105263158,36.4728616241001,-0.00202255748788005
0,10,10,4,12,-16,8,-14,8,0,-12,2,-14,-4,0,6,-6,6,0,5.99999999999909,-640,42.569026337158,-13.8915505886343,-43.8618272703166,-5.1661989962231,-12.315660954112,-62.4378545507224,-13.8782456140339,91.7377524975964,8,3,12,5,3,-4,1,-5,1,-8,-7,-5,0,-8,10,3,1,1,2.99999999999996,-35.9216090869577,-217,-534,0.396842105263204,-1.41338201559042,-10.36,117.120000000001,0.821052631578965,-10.311871468195,-0.229944063700895
2,6,18,44,-10,-22,-18,16,12,10,8,2,20,8,4,10,2,6,49,-55,160,-93.7880095750461,58.4195830993949,-53.146052285319,133.006940218678,2.24951652719528,-61.0822590362562,21.2175438596505,115.010087750057,12,2,12,-6,1,1,-2,-6,-7,-6,-2,-6,6,-7,-2,0,1,-4,4.99999999999989,-129.202681811598,3.99999999999986,375,-15.6719298245613,-1.92989010906769,-2.59999999999998,150.200000000001,1.70175438596493,-18.1712309136665,0.474985903459075
-2,2,-2,10,14,20,8,12,-12,-22,12,28,8,-4,-12,-6,-6,-2,35,-5.00000000000091,2512,26.3461127195933,-4.27375700701396,-16.1858636362049,84.6930664035608,0.679963282802873,-60.5755545072632,21.714736842107,25.6628468411673,0,2,2,-6,9,6,3,5,-3,10,3,6,0,0,10,2,1,1,-5.00000000000004,43.2026818115974,-183.000000000001,-546.999999999999,13.6719298245615,1.60300381387817,-5.39999999999997,-552.2,0.29824561403511,-10.8812541914536,0.397389678293123
-4,-4,8,-6,-8,-10,20,8,-2,-18,-8,-8,20,8,-2,-18,22,14,20,17,1532,21.7506190017739,20.6791255603375,-133.384683817907,317.37751056569,11.081713588037,-19.7877772536317,6.2119298245625,180.296274046494,10,5,-10,3,4,5,-11,7,8,7,3,0,-1,3,-8,-1,-3,2,18.9999999999999,-68.1701908840687,125,-101,11.8466666666667,-5.46055785769488,10.72,-459.240000000002,-4.13333333333333,23.4135379388784,0.0322217127426789
-4,2,-20,-8,-8,16,-16,-2,14,-6,6,8,-2,2,16,28,2,-24,16,32,3752,18.6554586569819,-19.5519878084642,41.8239876111707,25.6129439731812,7.22519583990652,-115.405363623194,8.02140350877289,-39.2515818812371,-3,0,-11,1,6,4,-4,5,0,-7,2,1,6,0,-3,0,0,4,6.99999999999996,5.51624546376388,-92.9999999999998,-216,-5.74070175438584,0.941903805903229,-13.8399999999999,-852.72,14.5824561403509,-3.85079326761559,0.792384372899278
0,-10,-12,2,-2,4,-2,-28,-6,-24,-6,2,-20,-2,-6,-6,6,18,-30,-135,-5348,50.4240682033142,-21.6320081276899,-36.1959608409111,-295.108610769486,-3.48346389327025,-71.0420318622992,-44.3494736842094,-64.431680415295,5,6,-3,-2,0,1,0,-2,-3,-5,6,-15,2,-2,-1,-2,2,-2,-1.00000000000004,0.640536362318926,39.9999999999997,73.0000000000005,-3.46561403508764,0.485001802995915,3.12,567.959999999999,-8.94035087719298,-21.1345326309279,-0.64129623034853
-4,12,2,8,6,-6,38,6,14,0,-4,4,-2,-10,-12,12,-6,-18,0,-106,-4324,33.9929254295657,30.1084494113666,-27.5871688728694,-112.051485082193,15.684339045888,-114.718927275361,-6.87824561403431,2.44361565302461,-11,3,11,-5,6,2,5,-5,5,1,-3,13,4,-2,-3,-2,0,7,-22.0000000000001,-125.908200028973,-196,-95,12.7564912280703,-1.66440351062646,-6.35999999999999,128.120000000001,-4.68771929824561,-19.775332004628,-0.446098517429078
-2,-8,2,4,12,-8,10,-16,2,-6,-10,-16,-18,12,4,-22,16,2,-5,18.9999999999991,-1528,-34.3119885497235,1.87733604256391,-57.3915030410076,68.3635505509956,1.82782129775728,56.6864363478328,19.4656140350889,20.6957760343812,1,-2,4,-3,3,-9,4,1,-1,-10,8,0,2,-3,1,4,-2,5,-23,-161.267663666655,-426,-1156,-6.70912280701754,-0.85980274664237,-20.2399999999999,-520.919999999999,2.37192982456142,-41.4169548628976,0.381262747071524
-6,-10,2,22,-16,-4,-4,22,-4,2,8,12,8,-6,-4,-14,-12,-6,3,64.9999999999982,2044,96.703608596692,0.693340106408868,-1.978833816931,144.912917159993,7.56955324439241,89.0783909130416,-9.61894736841987,181.38386774434,-8,10,4,-3,-4,5,4,9,4,13,-6,-6,-4,-7,-4,-1,-5,-4,28.9999999999999,-8.5755545072634,342,870,-5.49719298245606,1.50716592302335,-5.47999999999993,-22.8400000000001,-8.72982456140349,16.2711049217038,-0.284301895547632
-4,0,2,10,0,-4,28,8,16,24,6,-8,-2,4,-10,14,-8,-18,7,128.999999999999,1376,-61.061783960191,45.6320081276899,-54.8538410991459,115.966034738492,-0.516536106728609,30,-8.35964912280588,67.9338023827877,-5,13,-19,-3,8,0,3,-6,-1,11,-6,6,-4,9,-10,0,-5,-4,48.9999999999999,290.613718246348,411,1165,5.81508771929833,0.429434642451629,1.11999999999998,368.959999999999,5.07719298245615,20.5819724604537,0.797929982419355
-4,2,-16,10,10,6,2,0,-10,-12,24,-14,22,-2,-4,-28,-12,-6,-8,87,-396,54.6749337161564,-7.4151093049577,-42.0726566522467,-38.5239680885206,-6.11478580149515,-32.1338318333264,-7.86245614034988,-17.3270694925814,14,-8,-7,-4,1,12,1,4,1,-6,0,-3,-4,-4,-1,6,-1,1,17.9999999999999,84.4703454782502,156,462,-13.618947368421,4.70693322661603,0.840000000000053,768.72,-7.0736842105263,-9.97919997556141,-0.0136748977776833
2,6,-8,-30,2,-16,2,-4,24,18,0,22,12,-6,12,10,-2,10,31,70.9999999999991,3656,-109.279106109827,34.787574971705,80.934309101679,190.844488421943,-5.23394736607543,138.885250036215,-24.5445614035075,119.961195689877,3,3,5,-10,3,1,-4,3,1,-3,-1,7,-4,4,-2,-2,-3,2,6.99999999999985,-60.483754536237,-17.0000000000002,-27.9999999999995,5.2592982456141,1.28050292528505,8.16000000000006,-429.72,-4.41754385964911,0.0621078969362543,-0.0681857873978871
4,12,-14,16,-2,-4,16,-10,6,-10,-22,10,0,-12,-6,30,4,8,47,26,5160,-35.7262419244453,-28.519084921887,23.0732919932343,38.6076653603741,-3.66439412168324,26.0974727825842,-3.11052631578787,143.836383598658,13,-2,1,-4,6,7,-6,13,0,12,0,-5,4,3,-9,2,-5,4,-40.0000000000001,-82.3785455072239,-154,-327,-2.62456140350872,-0.607116217122916,-7.19999999999992,326.400000000001,-2.61403508771926,7.05193907432101,-0.948090680869605
0,6,-8,4,6,6,-16,6,-14,-16,0,22,-18,10,4,-10,6,4,4,103,-148,-97.5726815972048,20.6933401064089,-66.5058380683458,-121.802607096193,13.5695532443926,8.00000000000011,-27.1533333333323,-39.3482981669749,9,5,-3,5,-3,0,-4,0,0,2,0,-2,0,-3,-7,8,4,2,-35.0000000000001,-101.581227318821,-121,-471,8.70350877192993,-0.454707728659258,12.2,340.6,0.0877192982456307,-0.629783640889855,0.0903867805978713
-8,12,12,-14,-10,8,-10,2,14,2,2,-6,10,2,0,-4,-10,-8,-25,-95,-3732,26.7575995539482,23.3066598935911,-18.8197991242569,-302.26989123856,-5.56955324439173,-17.3460545796949,-15.6245614035079,-160.708749771282,0,2,-4,7,8,-8,6,-7,-4,-11,2,-4,2,-7,9,-3,4,1,-23.0000000000001,-31.2676636666538,-320,-943,6.29087719298252,0.681475334479883,-8.23999999999996,-669.92,-4.62807017543858,-16.6683373352161,0.445283907230063
-4,16,-10,-12,4,8,-8,2,14,-28,14,-2,20,0,0,-6,-2,22,26,106,4372,-156.240135292126,53.6177935816195,-5.61785044237513,305.708532927863,18.9956242369155,73.3690045724518,-3.59754385964789,95.5178121465033,-3,-4,6,-3,9,-7,9,-4,6,4,1,5,-2,-1,-4,-1,-3,0,-28,-114.064981855056,119,566,14.9628070175439,-0.0699080040996856,11.36,-184.120000000001,-6.3298245614035,-22.3115693476547,-1.13368356427265
-2,-6,-6,6,-8,-10,-2,-2,-12,-4,-2,28,2,2,6,8,16,18,24,185.999999999999,5428,-63.7642664810992,23.6177935816195,60.0798099988865,215.152338562206,-11.0043757630845,6.11088184057004,-18.5287719298235,108.270257044092,17,0,14,-7,0,-1,-2,4,-8,0,-6,-6,-6,-2,-2,4,5,-2,-32.0000000000001,-165.502836405779,-262,-441,-1.89964912280692,-0.328562757721508,-6.15999999999995,-75.2799999999997,-4.09122807017545,-12.3070313124813,-0.34882175302447
4,-4,-14,-10,-22,0,-4,-16,8,0,10,8,44,-14,12,-12,-6,-6,-1,92,1556,-69.7026308936165,20.816004063845,35.874160934854,64.9739266042743,7.74173194663604,19.3824136304373,9.72491228070294,-28.2477616856813,7,-2,-1,8,4,2,-3,6,-4,12,3,-12,-6,4,-5,-1,0,-5,-77.0000000000001,-180.678700101405,-420,-1085,14.1477192982457,0.350784460236434,-6.75999999999995,-146.08,0.592982456140376,3.43332079480967,-0.402340061612964
-6,-8,2,0,20,0,-16,-16,-12,24,4,12,16,-6,34,2,2,-6,21,116.000000000001,1108,-42.4170878145596,38.3253482340988,-32.1420151438297,208.085533521029,-10.9469828623371,27.1108818405697,4.14315789473812,52.8673491117406,-1,-6,5,0,-2,-12,-2,1,-3,2,8,6,-3,-6,6,-1,2,1,-5.00000000000001,-78.7973181884026,156,586,27.6719298245615,-1.87636729912774,9.59999999999997,46.8000000000002,-3.7017543859649,23.165176448622,-0.306725145639195
6,4,-6,10,-8,16,0,-26,0,6,-16,2,-2,-2,-2,0,14,16,8,4,1784,10.8701685119249,-18.7217691985488,0.182670900876928,26.1382223637047,17.454767442897,-75.4837545362359,13.5715789473697,73.1443107390005,3,-1,2,-7,1,4,2,-5,-1,-18,-10,0,-2,-1,-4,-6,4,9,-22.0000000000001,36.0917999710273,249,805,-4.24350877192973,-1.0883065270142,3.63999999999997,577.12,2.31228070175442,30.749162972082,-0.300422452823629
-8,-2,0,2,8,-20,6,-14,32,6,-2,-14,6,-24,8,-8,4,-4,6,31,356,-67.3485070135848,23.6320081276899,-62.7618387147459,265.361471468212,-12.5165361067291,-11.5621454492775,3.17473684210609,-5.0973646165894,-10,-10,13,0,10,6,-4,-1,9,-8,7,6,-3,3,-10,-10,-5,-5,-14,-41.0324909275287,-166,-807,0.481403508772019,1.3943077270972,-3.32000000000004,-246.56,-12.1649122807018,-1.6583440696545,0.304477992549568
6,0,-4,-8,18,4,-4,-8,8,-4,16,-6,8,20,6,2,-22,2,-27,-139.000000000001,-3660,34.3481846470149,-12.6933401064089,-28.2768096716713,-230.500854523816,-1.56955324439195,-26.1433727680977,-14.555789473683,-123.292487476429,-5,3,-1,11,6,-2,6,4,-2,3,2,-4,2,1,9,-2,2,-3,21.9999999999999,131.908200028972,-28.0000000000003,-94.9999999999995,-1.75649122807016,2.43674276117604,2.36000000000008,-364.120000000001,3.68771929824564,16.3750774996005,0.158749313647064
8,-10,6,-18,4,-10,-4,8,-12,8,22,-6,2,-16,-10,16,12,4,-10,-45.0000000000018,-3832,-68.7190277417958,31.6462226737603,-26.25599097957,-3.20156562663033,-16.0286964503734,-61.5716863840488,-18.1905263157887,-33.2252339360384,4,0,4,-3,2,-7,0,-3,-3,-1,2,0,0,-7,-5,-5,3,3,13.9999999999998,1.03249092752776,-62.0000000000002,-207,-2.48140350877179,0.323412965820542,3.31999999999998,-619.44,9.16491228070177,-5.81089069069526,0.359438587037758
2,-2,-6,16,4,-14,2,-6,-18,20,-8,-14,-10,6,-4,4,-8,24,-6,-35,-448,56.4127542321712,-32.122663957437,28.0675021008074,-182.900505400816,-14.1721787022427,-11.4932954710072,-0.999999999999091,-28.9413298145082,-6,1,-5,-8,8,-4,2,0,1,4,0,0,3,0,-2,-1,-3,1,10.9999999999999,8.95410001448636,278,758,-10.878245614035,0.101282605606888,-3.31999999999995,-19.5600000000013,-6.65614035087719,-38.5859891089816,0.177570568670397
-4,-6,14,4,24,2,16,2,-2,-18,-10,-4,0,12,20,12,4,2,18,-46.0000000000009,2028,4.60182616034217,35.7404575390565,-45.2533387035528,154.385224067511,-4.83219706084128,-17.3269727101525,47.8838596491241,66.1210390954875,0,3,1,7,-7,-7,9,-6,-2,0,-5,6,-4,1,-12,1,1,-3,-7.00000000000006,-31.5162454637639,-25.0000000000003,-180,-10.259298245614,-5.37344444124548,7.84,114.720000000001,-2.58245614035086,21.3866614007933,0.31809695531555
6,-6,14,4,2,4,-12,0,-24,-6,-12,-10,-2,-20,8,22,6,-24,-23,-41,-2168,-1.97815406051814,7.89155058863344,-55.8644741443331,-183.876226354652,-9.6843390458871,-115.986590942015,-22.830877192981,-132.135387009444,-4,4,5,-15,-4,0,8,-7,6,-11,2,-3,-2,6,9,-7,-1,-1,0.999999999999986,-78.6405363623198,-74.0000000000001,-778,-4.53438596491225,0.972083528467738,12.88,380.04,1.94035087719301,14.0596931854938,0.160381177259939
