"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58"
-2,-14,24,-12,-14,-10,6,-10,4,-4,-12,-4,-10,-18,0,-10,2,22,9,60,4164,-43.8524212906523,48.9244534752115,19.4444977551925,412.124157421866,19.4260709925234,-37.3040227173956,37.5028070175445,87.308574236702,10,4,5,-7,-2,0,0,-1,-4,-5,3,2,-1,-3,1,1,3,1,44.9999999999999,195.175863695626,140,161.999999999999,-10.0473684210526,0.673366159557972,-1.39999999999991,8.80000000000109,5.31578947368425,33.3063948463423,0.106606749406634
-4,0,20,12,-10,0,-2,-6,-6,-4,-14,16,12,-2,-4,-14,20,-4,33,192.999999999999,5680,-46.6642313731427,34.4337976454653,43.8139720451404,322.693218027693,-3.26264381644887,36.1433727680976,10.8522807017553,278.639739865053,1,10,7,3,8,-1,5,5,-5,12,8,3,5,-2,2,-1,1,0,-1.00000000000026,-7.35946363768016,-26.9999999999998,108,-1.46561403508758,-1.63425631803816,5.12,202.96,-9.94035087719298,9.45180086746211,-0.0834710434347059
0,16,24,8,-4,8,8,-2,4,2,8,10,2,20,4,16,4,10,61,0,3816,-78.2480274646332,46.8818098370011,-22.8335524267259,291.458790046316,-2.03744797654349,15.7475500796747,3.46105263158006,119.398439980403,-9,6,1,5,3,8,4,5,-5,-8,2,-12,-2,-3,-3,0,-2,0,33.9999999999999,-109.778236318862,145,179.000000000001,19.8308771929825,-2.38872604538301,12.9200000000001,-205.640000000001,-4.02807017543857,1.29290774367746,-0.0442402818483671
2,6,12,8,-10,-14,8,8,-10,-8,20,-8,-12,18,8,-22,-8,-16,-7,92.9999999999991,-580,44.783151225829,-5.06133197871895,23.8986821611061,-123.678458605951,17.9139106488788,63.5067045289928,-9.86245614034942,48.0245118234816,0,2,1,13,0,3,0,-1,-1,0,-2,2,-1,-2,-7,7,0,1,22.9999999999999,-78.732336333348,296,835,1.70912280701765,-0.274246652310311,1.24000000000005,659.92,-10.3719298245614,3.73167041188606,0.289371511469646
-2,-10,4,6,-4,6,-20,16,6,4,-8,-30,0,14,0,-16,-24,-10,-64,-147.000000000002,-6416,192.440129436987,-81.2498017093103,5.56706738696312,-275.315235141054,3.52091186981488,7.55647263772107,-19.4768421052618,-157.806767465832,1,-3,0,1,7,-7,3,-4,4,-3,0,-8,4,-2,-1,-4,0,1,0.999999999999915,-72.6405363623198,62,76.9999999999995,24.4656140350879,-0.0272549400545136,7.87999999999997,486.04,-3.059649122807,2.47180238285841,0.223537986277897
2,10,2,-6,-18,-6,4,-2,-12,26,-10,-20,14,4,-4,0,-16,4,10,-55.9999999999991,-1056,-47.5220782865799,32.5706761489719,-9.14067333747698,3.36942032779189,15.3973745421497,87.0000000000001,-18.5659649122795,36.7767126221424,-4,-11,-5,5,-4,0,13,6,6,-5,2,22,5,-4,-10,0,0,1,14.9999999999999,-13.6080454347912,-75.0000000000002,-439,7.98421052631591,2.31290852909872,12.2,347.6,2.10526315789477,-4.81806337240891,-0.258430589619277
-4,-12,-10,4,0,12,-4,0,18,-14,20,-4,-4,-10,-8,-28,4,32,10,-77,188,3.39874826393498,0.57067614897187,27.9829931601853,-43.1816692939828,-0.602625457850309,40.695977282604,-1.56596491227901,-45.0483512165993,15,7,1,14,6,-4,-3,-1,0,-2,0,5,-6,-7,1,2,-5,0,-19,-123.829809115931,10.9999999999997,-242,10.1533333333334,0.465087631855379,0.280000000000022,-243.759999999999,11.1333333333333,2.68542106297434,-0.688120107523261
-2,6,6,-8,10,-2,0,8,0,20,-2,0,-4,-10,2,8,-16,-4,42,18,2908,-144.680166318134,64.8960243830707,12.2012881774344,243.084599441012,-9.54960832018787,-31.2619908550964,27.6989473684221,-15.2319251414683,12,7,4,4,-1,3,-1,-6,7,-6,-4,6,-7,-2,1,1,4,3,8.99999999999996,-27.7648272608749,13.9999999999998,184,-1.8094736842105,2.77136718961914,16.92,-663.639999999999,13.4631578947369,-4.80884213179695,0.589662839696128
0,4,2,4,10,-10,4,4,-8,-18,0,-16,-8,-6,4,14,20,-2,-31,1.00000000000182,-1372,86.7107731723245,-55.2782308014512,-19.3819743673407,-505.088936702457,-37.4547674428964,-12.4014954999798,-20.2807017543846,-152.642029724593,-2,-1,-5,-4,0,0,-4,-2,0,-3,3,-7,0,4,1,-2,-3,0,38.9999999999999,-2.98091813045812,364,875,9.15894736842114,0.980738776598403,20.32,970.559999999999,-3.32631578947368,16.0395745191696,0.342642592718949
-2,-4,0,26,-14,26,2,6,6,10,-6,2,-36,32,12,20,16,-8,26,-60.0000000000009,-312,64.3497664117931,-19.4435383970986,0.694469586532705,23.4221291010617,-15.0904651142059,85.6271273043338,-18.2007017543847,82.7512873201722,4,10,1,7,-7,-5,7,-13,-2,8,-8,4,6,2,-10,-4,-1,-1,-4.00000000000001,26.5621454492775,70.9999999999997,417,-16.8624561403508,-2.44445242388,-17.5199999999999,-236.16,9.23859649122809,16.6761460377674,-0.149446199057021
-4,-4,-22,-8,-6,-4,-12,4,4,0,-6,-14,-22,8,2,10,-14,14,1,83,-384,-24.6554185443765,57.7546720851269,-99.0733316019232,96.8899487675662,19.6556425955143,33.3594636376806,2.05298245614176,-25.8606516416203,0,5,-7,-1,-6,1,1,-11,2,-8,0,7,-2,2,3,0,4,-2,-20,-11.1892727536115,-176,-582,-11.3122807017543,0.282183070113544,-6.59999999999995,99.2000000000007,10.1929824561404,10.6265187731916,1.09324034725821
2,-8,8,10,-16,-14,-24,10,4,-12,6,-18,-22,14,-10,2,-10,-12,-55,-126.000000000001,-4636,42.8819330958813,-30.0800203192257,83.1932308982173,-180.279300004375,-0.708659733176091,138.432181739165,-26.561403508771,-80.0147014266695,8,-6,2,-6,1,-2,-3,3,-2,0,-5,1,-3,1,8,4,3,3,34.9999999999999,-62.4187726811806,57.9999999999998,60.9999999999995,3.29649122807029,3.052557370897,17.8,-92.5999999999995,-8.08771929824562,2.76409806625497,0.0562720211510204
2,-4,24,0,-14,14,-14,-14,-12,26,4,-16,-8,4,26,-12,-16,-8,-13,-22,112,135.61065111784,-7.64622267376035,20.4628459317605,-122.298368760894,-5.97130354962565,62.8891181594299,-9.51859649122707,-117.014464583412,-5,-12,-3,2,-6,-12,3,-3,1,-6,1,0,6,-3,4,-6,-2,0,-45.0000000000001,-253.175863695627,-439,-796,-11.9526315789473,-1.08435418437432,-6.60000000000003,-566.799999999999,-14.3157894736842,-43.5073209556446,-0.57254565278982
2,-4,-6,-8,0,8,2,-8,10,-4,0,-16,-20,8,-10,-18,-2,-12,-21,-8,-2332,-9.09545956224611,32.2453279148731,-7.74631115147895,-184.068391388399,16.3443574044866,97.0917999710273,11.6347368421061,-93.2942922498441,4,11,4,-3,-9,-1,4,-2,1,-3,-4,-5,5,2,7,2,-6,4,16.9999999999999,-4.88911815943084,-64,-73,10.9154385964913,2.57662981912237,-14.0400000000001,-471.32,2.98596491228071,-8.15239479074296,0.035890088156588
-6,2,42,-10,0,6,12,-6,2,-22,6,16,6,-6,10,-10,22,20,22,110.999999999999,1948,-51.9744465996882,46.6791255603384,12.9069803763555,-46.4417227839222,9.08171358803702,-39.5067045289929,-0.856842105262331,-8.4762929647186,-9,7,2,-10,-3,-1,2,2,-2,8,-6,13,7,2,-8,0,4,-7,-19,4.1701908840696,-51.0000000000001,199,3.15333333333348,3.79162055874446,-21.72,-237.759999999998,-7.86666666666666,-7.13830323187665,0.613605115599832
6,-4,6,-8,-6,28,18,8,16,2,0,0,0,-2,-2,2,-8,-6,29,-20.0000000000018,860,-122.994238322752,57.4951296241834,-72.1725368618818,92.9153149591803,6.82344553467237,-4.01340905798563,2.59298245614173,-25.6161890265648,5,6,6,3,-5,0,5,0,-4,-4,-4,-4,-8,-6,1,2,4,-2,-9.00000000000011,53.7648272608749,-10.9999999999998,182,-5.19052631578944,-2.09098855298957,-6.91999999999994,-188.36,5.53684210526319,1.34740992202433,-0.0413626938731824
2,8,-18,18,-4,-10,24,-2,0,-6,12,0,-8,4,6,10,6,2,22,-1.00000000000091,2520,64.417146590471,-20.0284290921409,31.3596366260022,168.522211802643,5.02432068728945,12.5716863840491,13.0743859649137,167.666500991705,12,4,5,-2,4,3,-3,-4,-2,18,-7,8,6,-1,3,1,2,-1,-14.0000000000001,-99.0324909275287,33.9999999999996,334,18.481403508772,-5.73079052093097,8.68000000000001,340.44,-8.16491228070174,-19.582129072446,-0.411170222282617
-4,-2,-2,-6,-12,-20,-12,-10,-24,-16,-4,-8,-14,20,-2,6,-22,8,-44,-24,-3028,190.78442915507,-65.6177935816204,20.6990417443039,-38.7373854035104,11.0043757630856,-55.4339864275079,-23.7835087719286,-5.14613750587887,6,-10,-8,6,-1,2,-8,-2,-3,-5,-4,1,4,0,-7,0,-6,-9,-5.99999999999999,61.8432181739163,117,227,-3.79368421052624,-0.519855637695488,2.72,-532.24,6.35789473684213,3.44989575651164,-0.476649453053557
0,-10,0,2,0,-2,-4,-6,2,-4,6,8,-14,10,14,-20,10,10,9,99,2948,-51.733918002783,53.2782308014503,17.5666589052471,113.929086511336,11.4547674428973,31.5162454637637,14.0371929824573,73.5769447300554,-6,3,-2,5,0,7,-9,-5,-5,0,-3,-6,-1,-1,-14,3,0,3,-1.00000000000003,116.64053636232,-16,230,-8.46561403508764,3.608789346485,-24.88,-90.0399999999981,-4.94035087719298,19.825609044621,0.642885584544139
-4,8,10,4,-18,10,4,-14,32,-18,-12,-6,14,34,8,34,20,-2,16,193,3212,-113.195906409224,24.0942348652961,-16.3726827271062,362.400107473346,-18.8035006104676,59.3135636521668,-12.5129824561391,92.6293918914926,1,1,-2,-3,-10,-2,3,-6,-7,5,-5,1,-1,5,-4,7,-4,-3,-30.0000000000001,181.216090869582,-77.0000000000001,-80,5.03157894736842,0.75452302904849,-0.399999999999935,-213.2,7.78947368421055,5.54977978562943,-0.499757956855888
-2,-14,16,18,-8,-4,0,6,12,-2,4,28,-6,14,4,-6,-22,-14,-42,-51,-1788,80.8344494336761,-51.0329028865781,1.65788800786413,-166.667917055529,-27.1104100384098,18.6444044855338,-15.9898245614022,14.2207469638288,-3,-9,-6,15,6,1,-4,2,-1,-1,-9,-6,-4,6,4,3,0,-6,-2.00000000000006,51.2810727246388,245,455,11.0687719298246,-3.43495723476591,3.24,727.919999999999,5.11929824561406,14.9959415721606,-0.444509729704134
-6,-4,14,-8,0,-2,0,-14,-6,6,4,16,-28,30,28,-4,2,-6,3,-100.000000000001,180,-38.488030857694,-12.2453279148731,-38.3498275339161,-105.098755351792,-6.34435740448566,2.38241363043738,-4.01578947368262,-132.93655387191,7,0,1,5,0,-1,1,4,-4,-3,-8,-3,0,-2,7,-5,-5,10,33.9999999999999,16.2217636811392,288,893,2.83087719298254,-0.471644711031173,7.92000000000007,314.36,-2.02807017543857,-4.2478456250841,0.0735703434785471
-6,-4,-4,-2,0,-6,14,-4,-2,-2,16,4,2,12,-20,8,14,-12,-50,-105,-4440,-27.8908700858119,19.4435383970986,3.89355191292634,-251.138239390726,-10.9095348857932,-6.05157279707032,-14.9740350877178,-87.2416229177725,-1,-8,7,-3,-1,-3,5,2,0,-4,0,6,-1,0,-6,10,-5,2,21.9999999999999,37.9082000289718,270,535,-7.75649122806999,-2.59884793180397,2.35999999999994,148.879999999998,-5.31228070175439,-8.95826433204468,0.767029072669462
-2,-6,30,-28,-2,-4,12,2,-20,-10,14,32,0,-4,0,0,2,0,4,-93,712,-6.72199507131518,-8.95288256735239,66.0156647134613,-109.542100047009,-4.40175030523346,17.5391954565209,-60.6189473684199,-87.7254090189545,-4,0,8,2,6,2,-6,4,-2,1,-3,-6,1,-1,10,1,-4,-1,23.9999999999999,246.627127304335,123,9,-1.82526315789471,-0.728777428582149,17.12,159.96,1.56842105263161,-8.65348932392465,0.0732771516066073
2,2,8,10,-10,6,-14,10,-18,-2,4,-8,-10,-22,-12,2,16,-2,-31,-92.0000000000009,-2968,10.2273330696753,-13.2782308014503,-33.2083114730794,-193.489236457172,-3.45476744289658,-15.3001545941812,-1.28070175438461,-85.8383113076579,-4,-6,-8,1,-10,-6,5,1,-1,-11,-1,-4,2,0,-6,9,2,3,1.99999999999994,194.71892727536,-93.9999999999996,108,-7.06877192982449,-1.09986374751043,2.76000000000003,-527.919999999999,-3.11929824561403,-5.66607657100235,-0.145601211835277
-6,2,10,2,-8,-10,-24,10,-12,-16,6,-4,-8,-30,-10,20,6,18,-53,-69.0000000000009,-4260,60.342087069741,-57.1413522979437,8.14521818418734,-453.558872136826,-24.7947490842973,-34.9502318912721,-4.23333333333221,-176.070702362535,6,-11,2,2,8,0,-3,1,2,-6,-7,4,3,3,-6,-2,-2,-7,-17.0000000000001,-137.11088184057,-127,-317,6.08456140350887,-0.7800191226828,0.0399999999999565,-378.679999999999,-4.98596491228069,-26.2017732640586,-0.742314777505545
-2,14,14,-8,2,12,-4,4,6,-12,-12,2,2,-22,6,6,-2,2,4,-12.0000000000009,480,27.7231929315549,17.0471174326476,-19.4648228315009,23.6202611113476,1.59824969476608,9.02294999275682,9.38105263158013,29.0198609805775,2,-3,2,1,2,-6,6,3,-1,-4,6,7,1,4,0,-4,-3,-4,12.9999999999999,-72.3269727101524,-23,-157,15.0529824561405,0.429653477572804,13.44,540.52,3.22456140350877,-13.0417823448222,0.166116776335596
-2,4,-10,6,0,0,-8,-18,12,18,18,6,2,24,-10,2,6,8,39,342,9012,-226.204413183081,58.3111336880283,-2.32837505622729,453.093161152552,6.56517748130773,167.042031862299,20.4396491228081,61.5511498883498,-12,14,1,-9,10,4,-4,-4,-6,-2,6,-1,-1,-8,-4,9,-1,-2,-9.99999999999996,-79.5946363768071,-88.0000000000004,-241,1.34385964912286,0.857885598446773,-12.7999999999999,-167.4,-3.40350877192981,-23.4606426727687,0.305207070235422
0,-8,16,8,-20,14,6,8,-20,4,-4,-12,-20,6,0,22,4,12,44,121.999999999999,4664,11.3499974737661,-13.8115302694086,0.900457737303441,233.531856844595,4.39299877906478,-69.8795772246589,1.56140350877331,210.552353524687,0,0,-4,-12,3,1,4,-7,-2,2,2,12,4,-4,0,3,-5,8,34.9999999999999,199.58122731882,56.9999999999997,-85.0000000000005,-0.703508771929762,-0.150360292955255,13.8,490.399999999999,-1.08771929824559,21.9378543889451,0.642935285312326
-2,14,-14,10,-16,10,-6,30,-2,-10,2,-2,0,-8,-14,22,8,-20,9,-20.0000000000009,8,28.818658675762,-55.4293238510281,140.60315444624,59.4367582557825,-2.60262545785054,-14.2810727246385,13.9684210526329,21.4259826492871,-1,-3,-10,7,5,-2,-4,-1,-1,1,-1,16,3,1,5,-2,3,11,6.99999999999992,65.5162454637639,108,730,3.25929824561416,0.855865412757315,-9.84,-102.719999999999,4.5824561403509,-27.6780186026074,-0.276474859166271
-6,8,6,-10,-12,12,14,6,-14,-4,-8,-24,6,-24,-14,-10,4,-16,-27,-45.9999999999991,-4040,49.7419129472783,-36.3395627801692,-8.30180205885699,-250.685508824899,-5.54085679401783,-0.963640949257609,-19.0214035087706,-114.046779768043,-1,0,-1,0,3,10,15,-6,1,0,2,3,1,4,-5,-3,-1,-8,-28,-178.064981855056,-247,-675,9.96280701754398,1.80425079712032,10.36,31.880000000001,-1.3298245614035,-38.9811587773153,-0.549640579872364
-4,-4,8,-4,-8,-34,-16,-28,-14,6,-16,8,4,10,-2,30,-4,8,-52,-58.0000000000009,-5176,76.1909101495276,-19.848906950423,-54.439452698889,-233.363973094216,-0.852141985045137,-83.2313046159107,-7.83649122806901,-136.676347373199,-1,2,-16,-17,2,-5,1,-5,-5,-9,-10,2,0,-6,-4,0,0,1,24,196.627127304334,-26.0000000000003,-151,-25.8252631578947,1.28500223829786,-12.88,-78.04,-7.43157894736842,8.27896003170167,0.56876929711283
4,2,-14,-8,0,-8,0,12,18,-10,14,4,-10,-10,-14,10,-2,6,-37,84,-256,117.997881749337,-4.80178951777543,63.3137124455802,-201.496777265289,-15.2538922902793,5.54306357973505,-9.33368421052501,-81.4886462499308,-3,1,-4,-1,6,-2,-7,-1,4,7,0,-2,-2,3,2,-3,4,5,8.99999999999994,-31.7648272608749,298,261,21.1905263157896,0.353083907370967,27.92,780.359999999998,-3.53684210526316,13.2733027187121,0.676223839565047
6,6,-4,2,8,2,14,8,-28,-2,12,-2,-10,-14,-4,12,34,-4,14,-1.00000000000091,1444,-58.2341506900812,13.5093441702538,32.7919835649705,-174.353609590413,3.31128519102799,29.3365136449235,-24.3066666666655,-11.3182987851924,-2,-1,2,9,0,-11,1,7,1,-2,12,2,-2,4,-6,3,5,-3,-3.0000000000001,-136.078390913041,-18,-299,16.6031578947369,-2.78548542620183,4.36000000000001,356.88,-3.82105263157894,-5.40149543360678,-0.083808473103268
10,6,10,-4,10,8,0,10,-26,-8,0,-2,32,-2,4,-22,-16,56,3,24.0000000000009,-272,-39.7067874179247,21.7546720851269,-114.866151156225,239.824352093623,-8.34435740448612,35.921609086958,42.9842105263169,100.320888955446,3,1,1,3,2,-3,3,0,-3,7,-2,4,-4,3,-6,8,-2,3,1.99999999999994,-129.28107272464,-97.0000000000003,-468,-1.06877192982449,-0.523709063396345,-0.239999999999952,-1205.92,11.880701754386,-4.77566287783304,-0.55310367394636
2,-8,10,-12,-20,-2,-12,12,-8,-6,-14,20,-22,-12,18,-28,0,0,-25,-91.0000000000009,-2968,84.6386558960457,-84.6933401064089,2.44069442553564,-195.350362893056,-9.56955324439195,-64.1433727680977,-26.6245614035079,-18.6984227283683,-1,-9,-6,-4,-1,0,5,1,-1,5,0,-1,-2,3,9,1,-2,-3,-18.0000000000001,113.529654521749,56.9999999999998,54.9999999999995,6.61894736842106,-1.54112603817054,13.1600000000001,460.280000000001,5.07368421052632,38.3202452527612,0.395658759625615
0,2,-6,0,-12,4,-8,4,4,4,4,-8,4,-14,-6,8,4,12,-36,-65.0000000000009,-3988,72.7640236351399,-51.5093441702538,-30.8209536106965,-321.9522977878,4.68871480897315,19.6214544927772,-46.9368421052623,-53.6666839177105,-1,10,-5,0,1,0,1,-5,-4,-1,8,-6,-5,5,-1,3,-1,-6,4.99999999999996,96.7973181884036,-54.9999999999997,-230,-16.6719298245613,-1.38424409672451,13.3999999999999,114.199999999999,8.70175438596493,29.8003817638157,0.287541286042124
-4,10,-22,-26,0,2,-4,16,-6,2,8,12,14,22,16,-24,2,-8,-33,99,736,77.7783567738261,-54.5706761489728,-4.05047053773342,-322.292688117348,-11.3973745421486,-48.2217636811395,-3.1431578947354,-125.287847576694,1,2,7,0,-4,9,-5,-13,-1,12,2,-6,-1,0,-14,-7,5,7,7.99999999999991,-93.124290898556,123,740,6.7249122807018,-1.40199273279677,10.0399999999999,760.320000000001,-2.47719298245612,-14.8946657743963,-1.02107082677757
0,0,4,-2,6,12,0,10,-8,12,-8,8,14,-10,10,16,-16,-6,19,111,2360,-107.147020302924,61.0329028865772,27.5736337712024,306.237017564621,1.11041003841092,3.82980911593083,45.2807017543873,59.9308526990171,5,-6,2,-7,2,-6,0,1,1,2,-8,13,2,-2,2,-7,0,-5,32.9999999999999,2.86230004345816,129,198,5.36526315789484,0.673456124747001,17.04,319.32,20.0315789473684,-9.3613456725792,-0.448115632296464
8,-6,4,-34,-8,-8,-10,-14,-6,-14,28,16,-18,2,4,-24,-40,-26,-17,152,3832,127.73903735955,-41.5235587163243,102.839351351383,88.5937807585287,12.2008751526173,53.3499227029094,5.82526315789573,58.5795978409915,2,10,1,-6,-2,-6,0,-5,0,14,-3,15,-2,-2,3,-3,-2,4,1.9999999999999,-159.28107272464,-108,-324.999999999999,-0.0687719298244929,3.76113859523366,-1.23999999999996,-985.92,0.880701754385981,-9.68938671075807,-0.548405680543166
2,12,10,8,6,-12,-8,10,-6,2,-12,12,-22,8,22,-2,18,-8,34,135.000000000001,5132,-63.2438185923311,67.726242992986,-25.8526983661359,308.242354038244,-9.3200367171969,125.323104586938,19.2491228070189,113.619063647524,0,8,-2,2,-11,-6,-3,-1,-1,-8,1,0,2,-2,9,-5,1,-2,-2.8421709430404e-14,-68,-79.0000000000001,-351,2.00000000000011,-1.98366215945408,-5.00000000000001,-176,9,-15.6474624171497,-0.49148969127674
2,16,-6,-16,0,-12,-12,8,-8,-12,-14,-8,-14,10,14,30,0,-6,-24,21,28,45.1797425727709,0.95288256735148,20.8675279566673,-273.322194871995,0.401750305234373,15.395822688423,-23.6933333333322,14.4716503349609,3,5,11,3,9,1,4,-8,-8,-4,-6,6,0,2,10,0,-9,-1,-8.5265128291212e-14,43.9999999999991,-52.0000000000003,-69.9999999999995,8.00000000000011,-3.49050883832409,5.00000000000004,471.000000000002,5.00000000000003,-9.45880685113286,-0.0483158566130903
4,-6,-16,26,12,-8,0,12,-16,-14,-20,-2,-18,2,10,-16,26,24,-18,-7,-2084,-54.6670219966254,16.4764412836766,-35.1216391462021,1.94092499482213,-3.79912484738247,-2.29061365941004,-22.6403508771918,24.4793219934581,-5,2,8,-3,-1,-8,0,0,8,3,5,15,7,1,14,-3,-1,-1,4.99999999999983,-59.2026818115974,-85.0000000000002,-133,-2.67192982456135,-0.250350386434516,-11.6,-709.799999999999,11.7017543859649,-21.115621160758,-0.249641499859273
4,8,6,18,18,-8,10,-18,6,18,16,-8,-8,10,16,-6,44,2,84,296.000000000001,7644,-208.192478847675,68.391154007254,-33.5857575978689,496.650414531898,-4.72616278551573,38.217895557925,7.34491228070328,127.751529009734,6,4,3,-7,-5,1,7,2,4,9,-7,0,5,-2,6,1,2,1,26,21.3460545796943,95.9999999999998,438,-3.8940350877192,-1.36946210197031,6.88000000000005,-57.9600000000009,13.4491228070175,2.84652945763514,0.672949118083316
-4,-6,10,-30,-4,4,14,0,-24,16,-2,-2,-18,-6,4,-16,14,16,-23,50,-504,34.5845485938917,3.89155058863344,37.9408577403901,-60.9574922963802,-5.6843390458871,95.0917999710273,-6.83087719298101,-32.0292008372362,1,-5,-8,3,2,-3,2,-3,0,-4,6,-3,-7,-5,2,1,1,-4,-30,-158.783909130418,96.9999999999999,148,-2.96842105263153,2.47714640384849,11.6,527.800000000001,1.78947368421053,37.0281164933067,0.46576777092092
