"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58"
-2,-4,6,0,-2,-12,-4,38,14,18,22,4,-4,-18,0,6,-18,-4,56,36.9999999999991,3272,-106.153850964649,31.9431418157192,21.8186048877283,400.511611820701,14.0486413745782,54.0515727970705,20.7361403508789,130.324621499494,1,-5,-10,1,3,-7,-10,5,-2,6,4,0,-1,2,-3,-3,-5,0,-32.0000000000001,-9.50283640577891,72.9999999999997,281,12.100350877193,0.127768486526661,-5.16,-36.2800000000007,-10.0912280701754,13.6167042829208,0.32709770636572
-2,-8,8,32,-4,-4,0,22,-22,4,30,-12,14,6,24,4,8,-20,48,57,3568,-47.173889537522,73.480915078113,-25.0597027335507,435.153046299762,16.3356058783168,39.0974727825843,2.35508771929972,148.895557624957,-2,4,-12,6,-8,-3,-1,4,1,0,-8,-6,0,-1,2,-7,-9,1,-9.00000000000013,53.7648272608749,-1.00000000000006,-353,4.80947368421062,-1.4075020779614,-2.91999999999999,-153.36,-1.46315789473681,-1.36050314918089,-0.14419951734077
4,2,10,18,-10,6,18,-4,-4,28,8,2,10,0,12,12,0,4,50,280,4928,-157.437392070819,78.4195830993949,8.75828148421942,356.411078917314,8.24951652719506,48.0745227898271,50.6831578947381,95.0345403776864,0,6,2,4,4,2,1,-2,-1,5,4,5,7,3,5,1,1,4,42.9999999999999,-255.543063579737,271.999999999999,594.000000000001,24.021403508772,2.94720070058432,5.84000000000001,468.719999999999,-13.5649122807018,-4.47476848534689,0.0805406048110981
2,-8,10,-16,0,6,-2,-6,22,0,-18,-4,-12,-10,16,16,-8,-12,-24,-232.000000000001,-6100,-28.9062581623402,6.24532791487309,8.44452365105144,-422.081512393241,-13.6556425955134,-58.3460545796948,-14.7621052631566,-225.084303236599,0,-7,6,1,-9,-6,4,8,2,15,-4,-4,1,-4,-1,-2,-4,1,25,-88.0134090579859,-263,-459,-29.359649122807,1.51790831903969,-16.9999999999999,-879.999999999999,-0.491228070175438,6.24359245695905,-0.0991729661459857
0,-6,6,-10,-4,-4,2,0,-14,-8,12,-22,-6,0,-12,-8,-18,-18,-37,-31,-2884,59.6557820469989,-71.1555668440142,-35.8676267335727,-199.930827220342,0.717411259346818,-84.6596182318617,-17.8680701754374,-104.123002436234,-5,9,0,1,-7,4,1,-4,-6,-1,3,-9,-2,2,-6,5,-3,0,-62.0000000000001,-4.28674553619658,-226,-423,-13.8680701754386,0.748231596455138,-12.56,240.52,-0.301754385964884,-0.643499990540363,-0.384116576502922
-2,6,10,-12,-2,8,-4,16,0,-10,6,30,-8,-24,-2,-2,10,-8,-12,-73.0000000000009,-1508,2.3097197155912,4,-61.290659248647,-188.453169674358,-5.99999999999955,149.787777253632,-36.5873684210515,14.694264087093,5,-3,10,1,-4,1,7,20,0,-9,3,-2,3,-1,1,-3,4,1,-32.0000000000001,-293.502836405779,40.0000000000003,178,0.100350877193137,-0.0259722879715126,7.84000000000002,662.720000000001,3.90877192982458,-2.08581508409623,-1.25934295876754
-2,-4,4,8,18,10,24,6,-10,0,-6,-4,-14,26,16,-4,-26,2,26,81,1704,-124.5788375865,56.5564616029014,10.6156385646027,161.064076577342,-3.09046511420593,80.6500772970906,-7.20070175438468,56.2475389802348,-1,-2,-1,8,-5,5,3,4,6,-12,0,-3,-2,-6,-1,-4,6,4,-55.0000000000003,-104.770500072433,-336,-621,-11.6087719298245,-0.0194438765352796,-2.39999999999995,246.800000000001,16.280701754386,5.06279433531802,-0.429727735872444
-4,-2,6,4,0,8,22,18,-12,14,-8,30,-24,-14,2,6,-2,-10,-9,20.9999999999991,196,32.1048392802459,-4,-24.0078245079158,5.15113296402706,-13.9999999999998,81.5067045289931,-8.19052631578825,-7.57401040749028,-9,-1,-6,3,-3,4,-4,9,2,1,0,9,-4,3,-4,-3,7,-4,-18.0000000000001,-38.4703454782511,43,121,29.6189473684211,-0.674788590844627,4.15999999999998,695.279999999999,-2.92631578947366,6.11871356383006,-0.718773484054161
4,8,12,-16,4,24,-4,4,0,-14,-10,16,0,-6,0,24,20,-26,12,-33.0000000000009,-992,19.5691777630618,-4.13687850350652,8.86664542081735,24.3640670252207,3.33998164140166,-40.5850954420343,15.2964912280709,86.3024114514337,0,-6,4,-6,-6,7,0,-2,4,-3,3,-6,-2,0,11,1,8,5,-18.0000000000001,3.52965452174885,12.0000000000002,52.9999999999995,2.61894736842112,1.0027728848172,18.1600000000001,654.280000000001,2.07368421052634,21.9006973699503,0.414136361108962
2,-4,-20,-2,8,-2,10,18,-6,-2,-4,8,2,2,8,14,-2,-4,-3,-84.0000000000009,-544,-40.9738335289912,-13.183995936155,81.941342021953,-111.878946837547,-24.2582680533644,17.3824136304372,-26.2063157894727,-50.4443417054517,-1,-5,-2,2,-2,-6,-1,5,-2,-8,7,2,3,-3,3,0,4,-4,-24,13.372872695666,30.9999999999997,211,8.82526315789477,-0.485846550811941,10.88,-251.96,-2.56842105263156,-19.3870641009581,-0.869109029139015
4,4,-8,2,2,18,-4,-26,6,6,-6,-14,-14,4,-16,10,2,24,13,-91.0000000000009,-960,25.2944329333768,11.8631214964935,-54.5541626868544,146.465454501136,7.33998164140166,3.87570910144433,20.7621052631594,18.9427307908936,0,-3,6,-2,6,-10,2,-9,-1,2,-2,-2,-2,-2,-1,0,5,-7,33.9999999999999,190.22176368114,349,989,16.8308771929825,2.49489711113883,4.91999999999999,529.36,1.97192982456143,15.9147891349063,0.642835766843831
