"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58"
2,-6,8,0,10,-10,-2,-6,-8,4,0,-4,38,4,-4,44,0,0,37,43.0000000000009,2428,-101.895890078982,24.664911014268,-98.07287318822,152.365006400214,6.59387393168163,97.4014954999795,5.04280701754533,66.3498852352295,-1,5,2,4,-4,2,4,1,7,-3,-1,-8,7,17,3,-3,-1,4,16.9999999999999,55.1108818405701,301,879,-5.0845614035087,0.2803129794642,4.96000000000005,475.679999999999,1.98596491228074,7.3247425057391,-0.22012938362878
0,-4,6,8,24,-8,-22,2,14,34,-32,-16,14,-4,16,24,2,-2,-8,-57,-528,-29.7204840554459,-39.061331978718,-12.4433184866939,-253.016813558519,-12.086089351121,-103.571686384049,0.67192982456254,-99.6619144842243,-6,0,4,1,-3,-2,7,3,-1,-9,8,13,-1,1,0,-7,6,3,-33.0000000000001,27.1376999565409,-365,-915,-17.3652631578947,-1.48457782457926,-14.04,-533.320000000001,11.9684210526316,4.69766502881362,0.196918527898436
-2,12,-2,-14,12,20,-8,10,4,-2,0,0,10,-4,-12,6,-12,10,38,13.9999999999991,1948,3.72954868367196,26.664911014268,-55.9918782968348,34.8578726376072,8.5938739316814,-93.6768954130617,13.5084210526329,-2.72003170467724,3,-7,2,-2,-12,1,5,1,4,6,4,-6,1,0,3,0,0,3,-2.00000000000009,11.2810727246388,91,423,-10.9312280701754,4.34438046533818,8.23999999999999,392.92,3.11929824561406,41.7483106936,0.331009452305377
-4,-18,2,-20,4,-20,4,-22,-12,-8,22,16,-8,6,20,22,-2,-20,-7,5,1048,84.509506644983,-51.7688866311973,-40.8384965851924,-300.299285513087,-6.14348225186882,-189.235172739125,16.0687719298257,-108.574961970422,-2,-7,3,4,7,5,2,-7,-3,-1,2,10,3,-6,5,5,3,-2,-55,-254.770500072433,-358,-858,-3.60877192982451,-0.105532994075287,-10.4,-591.199999999999,-0.719298245614027,-40.0809628600249,-0.820569430878574
4,2,0,-20,2,0,-20,8,8,-4,-14,-12,-8,0,4,28,-24,-30,-48,-44.9999999999991,-2600,137.798693264662,-52.9102389291411,135.425218276187,-222.691434175751,5.06176866383316,27.0497681087278,-20.577192982455,-89.0650781646727,-1,1,5,4,3,5,5,4,3,-8,1,-1,10,-1,-6,4,-4,-7,-13,-29.6730272898476,-440,-1327,-17.0529824561403,2.92144391901311,-2.43999999999995,-269.52,2.77543859649126,-1.5320238876302,-0.0616105310849946
10,-12,10,2,-20,-14,-8,12,4,4,-8,2,18,14,-18,0,12,12,-16,131.000000000001,2828,-39.5376481869716,19.4151093049577,-18.6848045828724,-52.3301259527361,2.1147858014956,9.47421360146485,-40.312280701753,-81.2865502440945,-4,-1,11,-6,-2,4,-7,-1,5,1,-3,18,0,0,-6,-3,-7,6,-9,7.76482726087488,261.999999999999,655,1.80947368421067,-2.9696148875214,3.08000000000004,-353.36,-4.46315789473682,-22.6034839339924,-0.152506807067535
0,0,10,16,-6,8,-22,0,2,-4,18,16,14,2,-18,-18,-4,16,-21,10,-1656,-31.8416822194813,23.5377732623947,-41.8108086758712,-13.8739230647916,-13.713035496261,-44.9636409492575,8.56596491228174,-78.6848942328434,-5,-10,7,-3,-3,-4,6,-3,-5,-17,-10,-7,-2,0,-1,-1,1,2,37,168.300154594182,204,489,-18.7722807017543,0.797993993900656,8.56000000000001,-213.52,-0.207017543859635,17.0287880675687,0.490016593493309
2,-2,-8,-4,2,-16,14,12,-14,20,-14,2,-18,-10,8,-24,4,2,8,81.9999999999991,204,62.2122086755226,-53.6604372198317,37.6516623680614,157.94727667424,3.54085679401851,-56.6634863550764,9.17473684210654,21.9679709786251,-9,3,-11,-10,0,-3,1,2,5,18,-5,9,1,1,13,7,3,5,25.9999999999999,-130.653945420306,120,540,17.1059649122808,-0.315713962220308,9.88000000000009,-116.959999999999,-5.55087719298245,-27.1915581562815,-0.431321938831079
-4,2,10,18,0,8,-14,-14,-6,-2,8,-4,6,4,2,-12,-36,-18,-58,-210.000000000001,-7092,13.3476131479474,4.6275343332527,40.3864004874868,-311.940613638377,5.34873316757171,-127.646209173876,-11.8894736842094,-163.728537795712,12,4,10,-6,-6,8,-3,3,6,-7,4,10,1,5,-9,4,-5,-1,-20.0000000000001,-135.189272753612,162,649,28.6877192982457,3.10911325157763,25.4,209.2,0.192982456140371,-5.20731097313273,-0.287463566088711
-2,-12,-14,0,20,-18,2,2,2,-6,28,10,4,-10,-4,-16,-4,-20,-55,-29,-5424,-84.3323779411749,19.2124250282959,-126.078768293582,-299.046530361207,11.2339473660759,14.5889635652489,-23.6301754385954,-135.533666464375,4,-1,-1,1,1,-3,-5,4,-1,-6,-3,-6,2,-6,-8,-3,-1,-4,1.99999999999986,-139.28107272464,4.99999999999974,354,-11.0687719298245,-3.65086807018817,-8.24,101.080000000001,-2.11929824561402,12.9866041049759,-0.208839061560756
