"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58"
8,6,-4,18,20,-14,22,18,16,-12,-2,8,-10,-6,12,-10,4,6,-4,-144,-1072,62.7634258745402,-34.8302186099154,34.4168306387305,-173.581187039963,-18.2295716029901,154.124290898555,-22.1375438596478,-31.2163343135417,-3,-9,7,-2,-2,-5,-8,-5,6,-13,8,8,0,-4,6,6,-3,-2,6.99999999999994,95.5162454637639,-150,-315,0.259298245614161,-2.82460645779268,-12.84,430.28,3.5824561403509,-5.79670108050232,0.0748900730340836
2,0,4,-2,6,-10,-14,-16,-16,0,4,-6,-10,-6,-4,0,4,-20,-16,-88,-2388,-37.8798511231344,1.4151093049577,-51.3943208457085,-47.456096923197,-3.88521419850395,21.0688499782707,-15.312280701753,-71.4120388749543,-7,-6,1,-9,1,0,-5,-7,3,6,-2,-8,-2,-7,-5,3,-8,-8,-14.0000000000001,136.967509072471,-129,-409,-12.518596491228,-1.66848211397914,-15.32,735.44,-2.16491228070176,13.7969164131983,0.281598411741946
-2,6,-10,10,12,18,8,16,2,2,8,-2,-2,12,-22,-2,-6,16,12,-154,-1228,-18.4020465321282,-7.78310117726778,-42.2825094558225,-96.9490936961665,15.3686780917758,-73.944559079715,-13.1691228070167,39.3433764719412,4,7,-7,-5,13,7,5,-2,-5,12,1,4,-1,-4,-4,1,5,0,12.9999999999999,-6.32697271015331,-229.000000000001,-819,-2.94701754385954,-2.61694218730312,-9.55999999999999,-148.48,-3.77543859649123,8.81493804043942,-0.657553736108998
-6,-2,2,0,-10,-8,2,-6,18,-12,14,8,2,10,12,-16,-8,4,10,-56,1024,3.18082020856491,8.57067614897187,122.476991492985,170.02736267064,-14.6026254578505,61.3594636376805,2.43403508772053,61.3096328189549,5,-4,12,0,-4,-5,3,-4,7,6,-3,6,-4,1,-9,-6,-2,0,16.9999999999999,13.1108818405701,98.9999999999999,58.9999999999995,0.915438596491299,1.60859386203146,4.96000000000001,115.679999999999,0.985964912280721,12.6658505928423,-0.467822265737471
0,-10,-8,-18,10,-4,10,-12,-8,6,4,-16,20,-2,-6,-8,8,2,-8,-36,148,96.6260189614113,-17.4151093049577,51.4993420481537,-8.1977762162569,1.88521419850508,41.7877772536316,7.13754385965058,-34.4491623382819,-2,-1,-8,3,-8,9,-4,-7,-2,3,-1,-7,-3,2,-12,-8,3,0,58.9999999999998,112.208354623153,494,1152,-1.52877192982447,-0.437182925895138,5.92000000000002,-210.639999999999,9.48070175438599,22.8726196908052,0.806915647951055
6,-2,16,-10,-2,-16,-16,-2,-6,-2,0,-8,-6,-12,24,-12,4,-10,-17,-121,-2948,59.5971929699026,-22.2311133688027,6.27335225878232,-77.1975376848568,-7.85651774813027,-33.7284682101321,-6.24350877192865,26.2120620165842,-5,7,-10,1,-12,-7,-1,4,4,2,2,12,-1,3,10,3,2,-2,3.99999999999986,19.4378545507225,196.999999999999,493,6.8624561403509,-2.14626958105043,5.52000000000003,-67.8400000000001,3.76140350877196,26.3580196723007,-0.35480446048479
0,6,14,6,-4,-8,14,-4,-10,-10,-42,12,-24,6,16,20,0,52,-26,-112,-3512,-0.742452859156401,-51.0471174326485,-4.6866470244172,-442.502227919795,-21.5982496947654,83.3174317753812,-11.6245614035074,-165.54944508958,8,4,6,1,3,11,4,3,6,-4,-9,-5,1,1,-1,-3,-2,0,-16.0000000000001,-203.751418202889,255,451,-0.449824561403432,1.67125131542721,11.92,1314.36,-3.04561403508771,10.4796959329832,-0.793613567999284
6,-6,-18,14,-10,-16,-12,8,10,6,-8,-2,6,-2,0,-8,4,22,-1,9.99999999999909,-1476,28.7899761311783,-39.8915505886334,-9.90582739131605,-1.96561335057777,9.68433904588801,14.3824136304375,-18.3438596491214,-28.1160752785745,5,-2,4,11,-2,6,-2,4,-1,1,12,-6,2,7,-7,1,1,7,-17.0000000000001,-79.1108818405692,-97.0000000000001,92.0000000000005,-2.91543859649107,0.578342689823543,-5.95999999999999,-103.68,-11.9859649122807,-4.15165205934022,-0.551764556904637
-4,-4,-2,-8,-6,-4,4,10,-12,-8,-16,-6,14,4,4,-40,6,34,-31,-28,-1640,11.532352037093,8.13687850350652,36.2530443345036,35.4322604229965,0.660018358599245,-37.3001545941815,-18.1431578947359,-104.481513158473,6,-6,-7,10,4,-4,7,0,-3,-8,3,7,1,0,6,6,-3,-5,9.99999999999996,-24.4053636231956,157,318,-5.34385964912269,-0.142805535294943,1.80000000000003,796.399999999999,13.4035087719298,-3.92562465675667,-0.0444417980769138
-10,-2,-2,18,-10,4,-16,20,6,12,4,-10,6,-6,-8,8,20,2,-18,97.9999999999991,232,40.6080199341177,-19.5235587163243,-15.7846461560171,29.9436094014018,2.20087515261775,-26.5487363912924,11.3596491228086,-80.058863237,3,0,-7,2,7,4,-8,-1,-1,1,9,-3,0,-3,1,-6,3,-1,-6.00000000000006,45.8432181739172,108,664,4.20631578947376,-0.774706389251401,6.71999999999998,-395.24,1.35789473684213,-1.25062522450571,0.671145416643924
-8,-2,28,10,-6,16,-6,14,-28,-6,-2,24,-8,-4,4,12,2,6,41,45.0000000000009,2076,-91.8803648091562,69.60357903555,-24.268710699565,309.753080587667,26.5077845805599,-7.95796813770102,31.3021052631593,80.8474721384027,-7,-6,1,3,3,-6,-1,-7,0,6,6,8,-1,-1,-6,1,4,1,14,207.03249092753,40,507,-6.4814035087719,5.7024957589428,-11.68,-277.440000000001,-2.83508771929823,21.6745737158957,1.16766874311012
0,12,-18,14,-2,6,-4,-8,-10,4,-8,-6,2,16,-30,-16,6,-10,-38,-123,-5292,-22.860794706181,-40.8017895177745,-11.5616272917728,-295.729032558229,8.74610770972072,-55.0974727825843,-21.799298245613,-164.824048916142,10,9,-5,-2,-4,-5,-7,-10,0,-16,0,10,-6,0,-5,-4,1,-5,-39,-23.0190818695428,-330,-733,-24.1589473684209,-1.47457452667517,-19.32,-983.559999999999,7.32631578947371,11.5558831269894,0.180992844410468
-2,-4,4,4,6,-6,18,6,-12,-4,14,20,4,-14,4,-28,10,-10,-11,132.999999999999,1496,-30.3609954459171,27.6462226737603,-0.515156351639689,77.9809044849608,11.9713035496268,0.967509072471842,9.34385964912417,37.5756398885551,-6,-3,0,-3,-6,8,6,1,-5,-3,-5,-3,2,-2,0,5,-3,2,31,244.143372768097,-23.0000000000005,-92.9999999999995,6.43403508771939,2.47993323569517,1.27999999999997,-445.76,6.15087719298248,17.2254367942418,0.851200059881862
2,2,26,-18,14,12,-14,0,0,0,-2,4,4,2,-8,2,-16,-22,12,-131.999999999999,-1944,14.0860537899644,-5.78310117726778,-27.0028347425314,-231.646121322483,1.36867809177534,-7.94455907971502,-8.16912280701627,-62.0383730130343,-3,11,3,13,6,11,2,0,0,11,-4,0,-6,1,1,0,-4,2,-12.0000000000001,-90.3135636521674,261,807,-10.5873684210526,-0.338243144429142,7.44000000000005,385.52,12.7157894736842,0.847659473598924,-1.12231855697794
4,-4,16,4,0,-10,-24,16,-14,12,-4,16,-10,18,-6,-16,6,-4,16,85,1416,-41.9631793943954,72.8017895177754,26.3416516422317,179.050758296282,11.2538922902802,-109.326972710152,18.5557894736853,-18.6358787804893,-5,7,-8,6,-1,9,0,0,2,-4,2,1,-6,5,-5,9,7,-2,-7.00000000000006,-33.5162454637648,226,482.999999999999,-10.2592982456139,2.91869304361043,-2.16,1434.72,-12.5824561403509,9.9716240038166,-0.0271909446949117
-8,18,-24,0,-20,-2,-14,8,20,8,-16,6,14,2,6,-2,-4,24,4,-65.0000000000009,8,66.2027573923915,-1.66043721983078,-14.4398414835459,-62.1332501320358,13.5408567940187,30.5621454492778,19.3122807017558,26.0168304587878,-1,-6,4,3,-4,1,-3,0,7,2,6,-1,2,8,-4,4,0,-2,3.99999999999993,-104.562145449278,144,374,17.862456140351,1.55240843933548,9.51999999999999,37.1599999999999,0.761403508771963,-7.00904715087006,0.266346845965153
-4,-14,-4,0,-12,-12,-4,-6,0,2,-10,10,20,18,4,4,-16,-18,-29,-63,-3488,27.9155249951382,14.0142145460695,-56.0996384368027,-325.599064315094,4.48783965635607,-17.8623000434591,-17.4182456140338,-151.071363595565,8,-6,-5,-1,-4,-3,8,-4,-7,-5,1,-10,-6,6,-6,-3,0,1,1.9999999999999,164.718927275361,235,736,10.9312280701755,-1.42093312545634,2.76000000000005,242.08,0.880701754385967,19.5170337912518,0.0554691627545409
12,2,-16,-8,10,-20,-8,-14,18,20,-2,8,14,-2,-16,-18,-26,-12,-49,-86.0000000000009,-4448,109.965523360561,-59.848906950423,34.0928814640497,-266.537606321159,-0.852141985045591,-20.6137182463483,-9.4396491228058,-95.8188774969258,-2,13,1,1,4,-5,-5,1,-6,12,6,3,6,1,-8,7,-1,1,26.9999999999999,78.7055182173754,-45.0000000000001,-426,9.57157894736849,1.95220549884151,-1.24000000000002,-80.9200000000001,8.38947368421054,-7.17468503052339,0.333471220847898
4,4,-10,-8,-2,0,-12,-4,2,-4,-10,-12,0,-12,4,14,-14,10,17,-50.0000000000009,2036,-17.9813820573181,-3.90576513470387,-22.6398547463755,-56.9113777399325,3.19649938953262,-6.04589998551393,-7.04736842105194,56.0287652793904,6,22,4,1,-2,-9,-3,-1,4,-10,-5,1,3,-3,0,0,-3,-9,75.9999999999998,105.319236463723,247,552,-10.6133333333332,1.5920453396754,4.87999999999997,-429.96,-7.53333333333335,35.244884486037,0.486559027827845
-4,0,-12,-14,6,-4,0,18,-2,16,4,-18,-10,16,16,8,2,12,21,147.999999999999,3036,31.8978105500901,2.67912556033752,40.3758088424861,131.482458404753,11.081713588037,19.3919545652088,25.6775438596501,34.7890097499185,-3,3,-8,1,0,8,3,1,4,-1,-8,0,5,0,1,5,-4,3,-4.00000000000011,106.562145449278,140,215.000000000001,6.13754385964921,0.319533172072259,10.48,223.84,-0.76140350877192,-2.25035750210327,0.211741724989452
4,2,4,-2,10,6,24,14,6,4,6,12,-2,-2,2,-10,6,-18,3,4.99999999999909,-2032,37.281358430093,17.0471174326476,-22.6481635666546,81.1855943657501,-4.40175030523346,44.9216090869581,14.9154385964925,34.2776509260784,-5,-12,2,-3,9,6,4,3,4,4,-1,14,-3,-5,-7,-4,4,-4,-2.00000000000009,-66.7189272753612,-60.0000000000006,-76,13.0687719298247,-2.97150913505409,3.23999999999996,-212.079999999999,9.11929824561406,12.3903247205859,-0.899707287840151
-2,6,0,-6,-10,8,-10,-10,16,-14,0,28,0,10,14,4,-16,-26,24,46,2920,-30.8853898664984,-0.0284290921408683,3.86981275848666,91.5310779415158,-2.97567931271078,2.65007729709075,4.00561403508891,54.1972586091597,-3,-7,-11,-1,-5,1,-3,-5,1,2,-1,-4,0,0,4,-5,6,-2,12.9999999999999,25.6730272898476,22.9999999999999,-125,-2.94701754385972,1.36349695595463,1.44,229.52,4.22456140350877,-9.37395125877492,0.221435721354933
6,-6,6,-8,4,24,-24,2,0,0,18,12,-10,4,-4,26,-4,0,-7,50,-108,-37.7752718438351,28.938668021281,-23.605828398116,9.07244735857239,-20.086089351121,-38.0554409202848,7.13754385965012,0.248758487065061,1,-6,1,3,7,4,-5,-3,5,5,-7,5,1,1,2,-3,0,3,-32.0000000000001,56.497163594222,-147,-233,2.10035087719308,-1.75302868926834,-14.1599999999999,-10.2800000000016,2.90877192982458,-22.4922585301121,0.646025942648922
-6,-8,-10,8,26,0,2,14,-12,-8,-2,-22,8,-2,10,50,40,38,27,-39.0000000000009,448,-90.6577462019868,36.5564616029014,-27.9168575103904,355.350516403756,2.90953488579385,-71.2715317898675,43.2649122807029,53.3090828476616,1,-17,-5,-9,-7,4,-5,3,-1,5,-2,-4,-6,-8,7,-8,4,0,-26.0000000000001,4.65394542030481,-269,-412,-13.1059649122807,-3.10240642982786,-7.87999999999996,255.960000000001,-2.44912280701753,-11.3040612649399,0.580019606143981
-4,6,-10,-24,0,0,-16,12,-12,-6,22,-10,20,12,-10,2,6,4,6,20,816,26.3228736366018,-20.3679918723092,-16.9668454453604,-20.1262685379988,17.4834638932712,-22.2810727246391,8.17473684210654,-50.0066770661524,12,-1,7,-1,11,0,-3,-3,2,2,-1,-3,-1,-1,-9,0,-1,4,1.99999999999993,-171.28107272464,-106,-145,-10.0687719298245,0.402048849143663,-9.23999999999997,161.080000000001,6.880701754386,-8.0313741099344,0.584706543766746
2,-2,-6,8,4,0,-8,0,-4,-2,0,22,-10,6,-6,4,-14,-24,-15,-97.0000000000009,-2924,64.2540152046258,-42.5848906950423,6.95169049552078,-204.63868628865,-7.88521419850395,-99.1892727536114,-23.8466666666654,-101.56819464657,1,0,3,0,-4,-8,-5,3,2,-9,1,-5,-2,-1,13,0,-1,-7,-5.00000000000004,85.2026818115974,-55.0000000000003,-157,-14.3280701754385,-2.37788910294774,-12.4,18.8000000000002,4.29824561403512,-13.2054719276447,-0.371860624974044
-2,2,6,0,0,8,10,-8,16,-24,-8,2,-14,0,-4,-18,-6,-4,12,4,-1176,-51.5644819980553,24.2168988227322,12.8606564006468,384.954258908634,19.3686780917758,32.1567818260832,-11.1691228070163,105.682565917648,8,5,11,-4,-3,9,-5,4,3,-6,-3,-5,3,-3,-2,1,-1,3,-7.00000000000009,-37.5162454637648,-30.0000000000001,9.00000000000045,-7.25929824561399,-1.82464307643957,-15.16,-843.279999999999,6.41754385964913,-5.44589048530554,-0.664933149733603
-2,4,10,14,0,2,-20,-6,0,-14,-20,-28,18,6,-4,38,-10,-18,1,-27,-1632,73.0091430861248,7.75467208512691,100.172159614854,175.006905925082,-4.34435740448589,-76.6959772826041,-20.9470175438587,53.4436063770991,0,-4,-3,9,5,5,9,-5,2,-7,-3,-13,3,1,4,8,-2,7,39.9999999999998,38.378545507223,329,1098,-6.37543859649116,-5.8743544033116,5.20000000000005,-497.4,11.6140350877193,-7.19203579308487,0.217312295673732
14,0,-12,36,14,4,-22,10,6,-12,-4,24,16,-16,4,10,4,-4,42,19,2632,-49.9883250737876,33.2498017093103,4.46696772452515,15.1068623658502,2.47908813018603,62.4798864130217,0.233333333334485,57.2526383236291,5,-3,10,-3,14,-2,0,-5,-1,-4,-7,3,-1,-1,1,0,-6,0,-38.0000000000001,-207.659618231863,-357,-720,12.3066666666667,-2.863479517567,-11.44,-527.52,-8.73333333333332,4.78585547681996,0.110883208992163
-6,0,8,-8,6,-4,14,-4,-4,18,22,-2,8,0,-6,-4,16,4,-9,60.9999999999991,-1848,-32.0013944504935,-3.06133197871895,-51.1381496110243,45.3969493936747,1.91391064887875,-78.6730272898475,9.20631578947496,-92.8888434464188,4,-2,-1,-1,5,-4,4,2,0,4,5,-2,-3,-3,-3,-1,3,-3,13.9999999999999,-124.967509072472,141.999999999999,343,-7.4814035087719,-0.279192003551284,5.32000000000011,865.56,0.16491228070177,6.55166175248007,-0.248831420500732
-2,-4,14,-16,8,10,2,0,0,0,12,-6,14,8,-16,-20,-2,8,17,98.9999999999991,1796,-36.34057074476,11.7404575390565,-14.314520736852,-119.555092742412,-4.83219706084128,57.1338318333266,-4.5817543859639,-33.2927492750605,-1,5,-4,-6,-3,-7,1,6,4,13,2,2,-2,0,4,5,-4,0,7,-18.4837545362361,344,762,17.2592982456142,-2.28368409780769,20.16,48.2800000000007,1.5824561403509,5.99279191263861,-0.170774279453639
2,-6,16,0,-14,6,-2,-24,-2,6,-4,-10,22,18,18,28,-22,24,-8,50.9999999999991,220,-13.6746823364811,16.5848906950423,-41.901493906978,-159.331697299254,-10.1147858014947,-32.0324909275279,-25.8624561403499,-18.8355935224754,-1,-6,0,-7,-5,-3,-2,1,-4,-4,-2,-3,-5,-2,7,-5,-9,0,-20,10.8107272463894,-199,-471,-7.31228070175439,0.136391655827629,-2.60000000000001,312.200000000001,6.19298245614038,-13.5726061273529,0.0146130441246086
8,-8,16,-6,16,14,6,6,0,4,32,0,4,4,14,-6,-26,-12,5,50.9999999999991,-300,-64.0923864851065,-40.0142145460704,-77.6641626562541,-310.623857448336,-0.487839656355163,-69.6405363623197,-4.75649122806863,-102.355785597198,5,-6,6,-9,10,8,1,6,1,-1,2,4,0,-3,-5,2,-3,-3,8.9999999999999,-105.764827260876,16.9999999999996,217,11.1905263157896,0.293409240293229,-8.07999999999999,91.3599999999997,-3.53684210526315,-26.9263667667909,-0.221194880795608
-2,4,-16,14,-12,2,-6,-12,-8,-4,-18,18,-48,-6,-22,8,6,-24,-43,-31.0000000000009,-2080,25.1774268358804,-9.61779358162039,0.619714887580358,-88.7451932890035,5.00437576308514,-21.3555955144662,-2.31789473684103,-81.4726033625466,-5,-14,-7,-5,-1,0,6,0,2,5,10,4,6,-3,2,-4,2,-6,-40,-66.378545507223,-34.9999999999999,355.999999999999,21.3754385964913,2.30415661447343,9.79999999999992,786.399999999999,-2.6140350877193,-0.977566483627243,-0.0923275171575106
6,24,-14,-8,-2,10,-8,-18,10,8,18,-2,-6,-8,-8,-24,6,6,-5,163,-668,-64.4955215304381,13.5235587163243,2.617838095146,164.54292501758,13.7991248473834,120.764827260875,0.93122807017653,44.524930114334,1,-1,-10,6,-3,3,0,-3,2,-7,-3,-2,7,-6,9,2,7,3,18.9999999999999,-0.170190884069598,-163,-418,-16.1533333333333,0.479949487203288,-5.27999999999996,-66.2399999999998,14.8666666666667,-0.421337834655674,0.10759651516781
0,-6,8,-2,6,0,-4,14,10,-4,-30,8,0,24,-2,6,6,-12,-1,13.9999999999991,-532,-29.0208498915745,-13.8915505886334,1.31266828967682,212.914838090401,-8.31566095411199,-13.258122731882,11.6561403508786,65.5592587676674,2,7,-9,-8,1,-1,0,6,2,-1,-6,-9,-8,-2,1,5,1,3,29.9999999999999,-109.216090869584,75.9999999999997,155,-4.03157894736836,1.27577764592926,-3.60000000000007,-323.800000000001,-10.7894736842105,-3.91349728664227,-0.481690059020526
0,-4,20,-16,-6,-12,4,-14,-8,-18,-18,-14,4,-2,10,-16,-28,-12,-25,-96,-2756,69.6952223972548,-40.3395627801692,-78.8296375936025,-393.675133215045,6.45914320598217,2.39582268842295,-36.0901754385955,-140.051144732179,4,1,4,-3,-1,3,-8,1,-6,-8,-4,1,4,-5,-7,1,3,-1,-7.00000000000004,54.4837545362361,-200,-408,-3.25929824561399,1.99731740314634,-21.16,-415.28,-4.58245614035086,-3.44301823141382,0.380196133774707
0,0,8,0,0,-20,-16,-14,6,2,-6,10,14,4,-14,4,0,8,13,22,1420,8.77125197824716,21.1555668440142,13.6348310515309,216.079064086953,-6.71741125934591,-26.9445590797149,11.6933333333345,106.163042135282,5,-5,-14,7,-7,2,1,1,0,4,-3,-9,-4,0,-2,-3,-4,6,18.9999999999998,155.829809115931,299,1055,-3.15333333333325,1.34879737698012,13.72,-207.24,7.86666666666667,29.6783606892556,1.16874634808485
4,4,-2,0,8,-14,-8,14,-6,-10,10,2,-10,-14,-4,8,32,-4,41,43,4892,-9.89879624842069,-32.0426436382104,-61.9333695162122,-6.36167926651251,4.53648103093383,-77.1376999565412,-2.16350877192872,56.4503263510014,4,-6,2,1,-5,1,5,5,5,-8,0,0,10,0,0,1,-3,4,-36.0000000000001,-58.9406909565014,-274,-561,18.2378947368422,-1.21903752447291,-1.68000000000003,-480.440000000001,-4.85263157894737,-15.4868688009173,-0.771513725080482
-6,6,-6,-14,-6,-4,-32,14,-6,10,-12,-8,12,16,10,30,-10,-2,-38,-24,-3132,136.952286775224,-36.8017895177754,6.28287197141935,-117.112845886099,-17.2538922902791,31.4417226739367,-26.799298245613,-23.2234991271253,-2,7,-4,-8,4,1,-8,4,-5,-3,2,7,-1,2,-2,-4,3,4,2.99999999999993,-115.921609086959,175,540,13.3968421052633,2.37168648905366,16.64,126.120000000001,5.82105263157897,18.2960550154635,-0.450563390944794
6,6,2,8,-2,-4,-24,-2,-12,8,-8,42,26,8,-8,20,4,0,33,121,3556,-87.004965825774,38.0800203192257,-67.5025364714816,213.041938416398,0.708659733177001,-23.7552863261037,17.3178947368438,107.435991470864,-8,3,-7,-2,1,5,3,-17,-2,11,7,-7,-3,4,-8,2,-1,-2,-37.0000000000001,-10.3001545941806,-147,-22.0000000000005,3.77228070175448,2.04714361781709,2.44000000000004,365.52,8.20701754385968,-22.2247725197607,-0.0168033783931847
6,28,0,10,-14,8,10,8,0,6,8,-14,-2,0,-8,-8,4,8,-1,-64.0000000000009,-240,-22.6099798697996,-25.8915505886334,-50.4703378943382,-9.41456288094196,-4.31566095411199,9.92160908695818,-5.3438596491219,0.781890451391519,-2,-3,-2,4,4,5,4,4,8,4,4,-3,-4,11,10,-2,1,-5,-16.0000000000001,-107.75141820289,-273,-649,10.5501754385965,-2.06904434561688,-10.08,504.360000000001,5.95438596491226,-19.0679574786394,-0.652160245478477
2,4,6,-8,-6,-16,0,16,18,-12,-8,-6,-4,12,-2,22,10,8,20,33.9999999999991,940,2.36964034743323,-5.32087443966157,10.4303206393083,344.92734015618,-4.91828641196298,1.21222274636838,36.2119298245625,158.58785898934,-9,-3,-10,10,3,-2,-5,-2,-1,-6,3,6,6,3,7,2,2,6,19.9999999999999,243.189272753612,13,20.9999999999991,-22.6877192982456,1.5918789589542,-3.39999999999996,-382.2,2.80701754385967,20.5294143606822,-0.0429396135813569
0,-12,-8,-22,2,-2,8,0,0,4,0,-16,-2,-16,-8,0,-40,-10,-63,-100.000000000001,-3880,16.143465993584,-47.60357903555,25.0330664039634,-720.210600318111,-6.50778458055902,-17.7475500796746,-17.5456140350866,-282.511934308786,1,0,1,8,1,2,7,4,12,14,-3,-6,-1,4,-1,6,-3,9,-15.0000000000001,-192.391954565209,-90.9999999999998,-159,-0.984210526315735,2.34756547170128,5.8,-522.6,1.89473684210526,-30.3692025992398,-0.572604578975678
-4,-6,8,-12,10,6,-2,4,-8,-18,-4,-6,-2,-22,-8,10,-6,-2,3,20,1056,-9.71701339274478,3.40089475888726,-37.307492407378,-68.2069472212315,-10.3730538548598,-22.2810727246387,-6.55017543859549,-62.3196663503859,0,9,3,-4,-3,2,-5,-1,0,2,-4,1,0,5,1,-7,-2,3,-6.00000000000004,-64.1567818260846,-87,-273,4.20631578947371,-0.988204775113658,-0.279999999999973,389.759999999999,-1.64210526315789,0.854757660831183,0.511093510502583
