"attempt","bandwidth","whitened_longrun_variance_trace","monte_carlo_squared_ratio_scale","monte_carlo_ratio_scale","observed_squared_ratio","observed_minus_MC_squared_ratio"
3,10,57.2443134928219,0.0572443134928219,0.239257838937039,0.0683006888441655,0.0110563753513436
3,20,56.0094453907124,0.0560094453907123,0.236663147512899,0.0683006888441655,0.0122912434534531
3,50,54.3639832345525,0.0543639832345525,0.233160852705922,0.0683006888441655,0.0139367056096129
