"attempt","bandwidth","whitened_longrun_variance_trace","monte_carlo_squared_ratio_scale","monte_carlo_ratio_scale","observed_squared_ratio","observed_minus_MC_squared_ratio"
2,10,57.3204699651097,0.0573204699651097,0.239416937506747,0.101807872238233,0.044487402273123
2,20,57.8409350123282,0.0578409350123282,0.240501424137838,0.101807872238233,0.0439669372259045
2,50,55.6989552799571,0.0556989552799571,0.236006261103296,0.101807872238233,0.0461089169582756
