"name","effectName","functionName","shortName","interaction1","interaction2","type","basicRate","include","randomEffects","fix","test","timeDummy","initialValue","parm","functionType","period","rateType","untrimmedValue","effect1","effect2","effect3","interactionType","local","setting","netType","groupName","group","effectNumber",".spec_key",".spec_role","requested","estimate","standard_error"
"dv.net","constant dv.net rate (period 16)","Amount of network change in period 16","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.56515281514427,0,"rate","16",NA,0,0,0,0,"",FALSE,"","oneMode","Group1",1,16,"dv.net|rate|Rate|||0|1|16","original_control_or_spending",TRUE,0.56515281514427,0.0726037781175713
"dv.net","constant dv.net rate (period 17)","Amount of network change in period 17","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.368104034025884,0,"rate","17",NA,0,0,0,0,"",FALSE,"","oneMode","Group1",1,17,"dv.net|rate|Rate|||0|1|17","original_control_or_spending",TRUE,0.368104034025884,0.0562623679668974
"dv.net","degree (density)","Number of edges","density","","","eval",FALSE,TRUE,TRUE,FALSE,FALSE,",",-6.19834204627931,0,"objective",NA,NA,-0.260823000170793,0,0,0,"ego",FALSE,"","oneMode","Group1",1,30,"network|atom(density|0|)","original_control_or_spending",TRUE,-6.19834204627931,0.250160380506004
"dv.net","GWESP (69)","Numb. edgew. shrd prtns.(69)","gwesp","","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",2.31301218061608,69,"objective",NA,NA,0,0,0,0,"dyadic",FALSE,"","oneMode","Group1",1,45,"network|atom(gwesp|69|)","evolved_network_term",TRUE,2.31301218061608,0.217963872050039
"dv.net","degree act+pop","Sum of squared degrees","degPlus","","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",0.0311571327595924,1,"objective",NA,NA,0,0,0,0,"",FALSE,"","oneMode","Group1",1,63,"network|atom(degPlus|1|)","evolved_network_term",TRUE,0.0311571327595924,0.00529243297506842
"dv.net","nets.lndistance_d","Sum of ties x nets.lndistance_d","X","nets.lndistance_d","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",-0.850727136404833,0,"objective",NA,NA,0,0,0,0,"dyadic",FALSE,"","oneMode","Group1",1,101,"network|atom(X|0|nets.lndistance_d)","original_control_or_spending",TRUE,-0.850727136404833,0.0728988444720634
"dv.net","nets.ATOP_d","Sum of ties x nets.ATOP_d","X","nets.ATOP_d","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",0.916966539699257,0,"objective",NA,NA,0,0,0,0,"dyadic",FALSE,"","oneMode","Group1",1,130,"network|atom(X|0|nets.ATOP_d)","original_control_or_spending",TRUE,0.916966539699257,0.149679100364508
"dv.net","nets.absidealdiff_d","Sum of ties x nets.absidealdiff_d","X","nets.absidealdiff_d","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",-0.529367620029395,0,"objective",NA,NA,0,0,0,0,"dyadic",FALSE,"","oneMode","Group1",1,159,"network|atom(X|0|nets.absidealdiff_d)","original_control_or_spending",TRUE,-0.529367620029395,0.0747640598852039
"dv.net","nets.lntrade_d","Sum of ties x nets.lntrade_d","X","nets.lntrade_d","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",0.0319273855609579,0,"objective",NA,NA,0,0,0,0,"dyadic",FALSE,"","oneMode","Group1",1,188,"network|atom(X|0|nets.lntrade_d)","original_control_or_spending",TRUE,0.0319273855609579,0.032008189243172
"dv.net","nets.NATO_d","Sum of ties x nets.NATO_d","X","nets.NATO_d","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",-3.96131487324998,0,"objective",NA,NA,0,0,0,0,"dyadic",FALSE,"","oneMode","Group1",1,217,"network|atom(X|0|nets.NATO_d)","original_control_or_spending",TRUE,-3.96131487324998,0.430092179619802
"dv.net","milex.beh alter","Sum of degrees x milex.beh","altX","milex.beh","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",-0.0663388190459797,0,"objective",NA,NA,0,0,0,0,"dyadic",FALSE,"","oneMode","Group1",1,246,"network|atom(altX|0|milex.beh)","original_control_or_spending",TRUE,-0.0663388190459797,0.0634373658571979
"dv.net","beh.democracy_1 alter","Sum of degrees x beh.democracy_1","altX","beh.democracy_1","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",1.46352461216972,0,"objective",NA,NA,0,0,0,0,"dyadic",FALSE,"","oneMode","Group1",1,375,"network|atom(altX|0|beh.democracy_1)","original_control_or_spending",TRUE,1.46352461216972,0.255502188747523
"dv.net","beh.lncinc_1 alter","Sum of degrees x beh.lncinc_1","altX","beh.lncinc_1","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",0.800963965906083,0,"objective",NA,NA,0,0,0,0,"dyadic",FALSE,"","oneMode","Group1",1,1149,"network|atom(altX|0|beh.lncinc_1)","original_control_or_spending",TRUE,0.800963965906083,0.0676171344234545
"milex.beh","rate milex.beh (period 1)","Amount of behavioral change in period 1 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.934946745207619,0,"rate","1",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1440,"milex.beh|rate|Rate|||0|1|1","original_control_or_spending",TRUE,0.934946745207619,0.187663375650564
"milex.beh","rate milex.beh (period 2)","Amount of behavioral change in period 2 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",1.30388516997418,0,"rate","2",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1441,"milex.beh|rate|Rate|||0|1|2","original_control_or_spending",TRUE,1.30388516997418,0.266108569792877
"milex.beh","rate milex.beh (period 3)","Amount of behavioral change in period 3 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",1.35456656340093,0,"rate","3",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1442,"milex.beh|rate|Rate|||0|1|3","original_control_or_spending",TRUE,1.35456656340093,0.254287454797249
"milex.beh","rate milex.beh (period 4)","Amount of behavioral change in period 4 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",1.1816125697809,0,"rate","4",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1443,"milex.beh|rate|Rate|||0|1|4","original_control_or_spending",TRUE,1.1816125697809,0.211793543360424
"milex.beh","rate milex.beh (period 5)","Amount of behavioral change in period 5 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.702252478334033,0,"rate","5",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1444,"milex.beh|rate|Rate|||0|1|5","original_control_or_spending",TRUE,0.702252478334033,0.143953544612033
"milex.beh","rate milex.beh (period 6)","Amount of behavioral change in period 6 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.569011865292491,0,"rate","6",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1445,"milex.beh|rate|Rate|||0|1|6","original_control_or_spending",TRUE,0.569011865292491,0.108126915122966
"milex.beh","rate milex.beh (period 7)","Amount of behavioral change in period 7 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.476268481609758,0,"rate","7",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1446,"milex.beh|rate|Rate|||0|1|7","original_control_or_spending",TRUE,0.476268481609758,0.103432369974338
"milex.beh","rate milex.beh (period 8)","Amount of behavioral change in period 8 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.525366922506657,0,"rate","8",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1447,"milex.beh|rate|Rate|||0|1|8","original_control_or_spending",TRUE,0.525366922506657,0.104168919984384
"milex.beh","rate milex.beh (period 9)","Amount of behavioral change in period 9 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.377732832262714,0,"rate","9",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1448,"milex.beh|rate|Rate|||0|1|9","original_control_or_spending",TRUE,0.377732832262714,0.0843346125778925
"milex.beh","rate milex.beh (period 10)","Amount of behavioral change in period 10 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",1.74703559917963,0,"rate","10",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1449,"milex.beh|rate|Rate|||0|1|10","original_control_or_spending",TRUE,1.74703559917963,0.324318122672322
"milex.beh","rate milex.beh (period 11)","Amount of behavioral change in period 11 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.592824982319593,0,"rate","11",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1450,"milex.beh|rate|Rate|||0|1|11","original_control_or_spending",TRUE,0.592824982319593,0.113813946946542
"milex.beh","rate milex.beh (period 12)","Amount of behavioral change in period 12 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",1.33790922614898,0,"rate","12",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1451,"milex.beh|rate|Rate|||0|1|12","original_control_or_spending",TRUE,1.33790922614898,0.257463970901922
"milex.beh","rate milex.beh (period 13)","Amount of behavioral change in period 13 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.328259756081754,0,"rate","13",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1452,"milex.beh|rate|Rate|||0|1|13","original_control_or_spending",TRUE,0.328259756081754,0.0822552597508948
"milex.beh","rate milex.beh (period 14)","Amount of behavioral change in period 14 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.299548054199686,0,"rate","14",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1453,"milex.beh|rate|Rate|||0|1|14","original_control_or_spending",TRUE,0.299548054199686,0.077708613231155
"milex.beh","rate milex.beh (period 15)","Amount of behavioral change in period 15 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",1.09522600167436,0,"rate","15",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1454,"milex.beh|rate|Rate|||0|1|15","original_control_or_spending",TRUE,1.09522600167436,0.221337106020297
"milex.beh","rate milex.beh (period 16)","Amount of behavioral change in period 16 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.413120942680207,0,"rate","16",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1455,"milex.beh|rate|Rate|||0|1|16","original_control_or_spending",TRUE,0.413120942680207,0.101567728153987
"milex.beh","rate milex.beh (period 17)","Amount of behavioral change in period 17 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.360378365330819,0,"rate","17",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1456,"milex.beh|rate|Rate|||0|1|17","original_control_or_spending",TRUE,0.360378365330819,0.0890023802967363
"milex.beh","milex.beh linear shape","milex.beh centered sum","linear","","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",-1.19221719724068,0,"objective",NA,NA,-0.0837267085136737,0,0,0,"OK",TRUE,"","behavior","Group1",1,1486,"milex.beh|eval|linear|||0|1|NA","original_control_or_spending",TRUE,-1.19221719724068,0.08080340362544
"milex.beh","milex.beh quadratic shape","milex.beh sum of cent. squares","quad","","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",-0.0349277701931296,0,"objective",NA,NA,0,0,0,0,"",TRUE,"","behavior","Group1",1,1489,"milex.beh|eval|quad|||0|1|NA","original_control_or_spending",TRUE,-0.0349277701931296,0.0264328737791575
"milex.beh","milex.beh degree","milex.beh outdegrees","outdeg","dv.net","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",0.0962426710410062,0,"objective",NA,NA,0,0,0,0,"OK",FALSE,"","behavior","Group1",1,1532,"milex.beh|eval|outdeg|dv.net||0|1|NA","original_control_or_spending",TRUE,0.0962426710410062,0.0262264853947913
"milex.beh","milex.beh dense triads","milex.beh dense triads","behDenseTriads","dv.net","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",-0.0245924049303892,6,"objective",NA,NA,0,0,0,0,"OK",FALSE,"","behavior","Group1",1,1559,"milex.beh|eval|behDenseTriads|dv.net||6|1|NA","original_control_or_spending",TRUE,-0.0245924049303892,0.00853210733935784
"milex.beh","milex.beh: effect from beh.democracy_1","milex.beh x beh.democracy_1","effFrom","beh.democracy_1","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",-0.491685160918578,0,"objective",NA,NA,0,0,0,0,"OK",FALSE,"","behavior","Group1",1,1654,"milex.beh|eval|effFrom|beh.democracy_1||0|1|NA","original_control_or_spending",TRUE,-0.491685160918578,0.140465253471982
"milex.beh","milex.beh: effect from beh.GDPgrowth_1","milex.beh x beh.GDPgrowth_1","effFrom","beh.GDPgrowth_1","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",-2.39141310625009,0,"objective",NA,NA,0,0,0,0,"OK",FALSE,"","behavior","Group1",1,1713,"milex.beh|eval|effFrom|beh.GDPgrowth_1||0|1|NA","original_control_or_spending",TRUE,-2.39141310625009,0.933023621621122
"milex.beh","milex.beh: effect from beh.nato_1","milex.beh x beh.nato_1","effFrom","beh.nato_1","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",0.91407217501569,0,"objective",NA,NA,0,0,0,0,"OK",FALSE,"","behavior","Group1",1,1772,"milex.beh|eval|effFrom|beh.nato_1||0|1|NA","original_control_or_spending",TRUE,0.91407217501569,0.16992946071267
"milex.beh","milex.beh: effect from beh.allies_1","milex.beh x beh.allies_1","effFrom","beh.allies_1","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",-0.0110319071252517,0,"objective",NA,NA,0,0,0,0,"OK",FALSE,"","behavior","Group1",1,1831,"milex.beh|eval|effFrom|beh.allies_1||0|1|NA","original_control_or_spending",TRUE,-0.0110319071252517,0.00372159638788724
"milex.beh","milex.beh: effect from beh.military_1","milex.beh x beh.military_1","effFrom","beh.military_1","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",0.270568522834702,0,"objective",NA,NA,0,0,0,0,"OK",FALSE,"","behavior","Group1",1,1890,"milex.beh|eval|effFrom|beh.military_1||0|1|NA","original_control_or_spending",TRUE,0.270568522834702,0.192910750077332
"milex.beh","milex.beh: effect from beh.lnmids_1","milex.beh x beh.lnmids_1","effFrom","beh.lnmids_1","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",0.15454975340493,0,"objective",NA,NA,0,0,0,0,"OK",FALSE,"","behavior","Group1",1,1949,"milex.beh|eval|effFrom|beh.lnmids_1||0|1|NA","original_control_or_spending",TRUE,0.15454975340493,0.0931736260966633
"milex.beh","milex.beh: effect from beh.milexSpLag_1","milex.beh x beh.milexSpLag_1","effFrom","beh.milexSpLag_1","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",7.67895262860094,0,"objective",NA,NA,0,0,0,0,"OK",FALSE,"","behavior","Group1",1,2067,"milex.beh|eval|effFrom|beh.milexSpLag_1||0|1|NA","original_control_or_spending",TRUE,7.67895262860094,2.93862540990443
