"name","effectName","functionName","shortName","interaction1","interaction2","type","basicRate","include","randomEffects","fix","test","timeDummy","initialValue","parm","functionType","period","rateType","untrimmedValue","effect1","effect2","effect3","interactionType","local","setting","netType","groupName","group","effectNumber",".spec_key",".spec_role","requested","estimate","standard_error"
"dv.net","constant dv.net rate (period 14)","Amount of network change in period 14","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.320619583744979,0,"rate","14",NA,0,0,0,0,"",FALSE,"","oneMode","Group1",1,14,"dv.net|rate|Rate|||0|1|14","original_control_or_spending",TRUE,0.320619583744979,0.0514344092197488
"dv.net","constant dv.net rate (period 15)","Amount of network change in period 15","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.287192450704288,0,"rate","15",NA,0,0,0,0,"",FALSE,"","oneMode","Group1",1,15,"dv.net|rate|Rate|||0|1|15","original_control_or_spending",TRUE,0.287192450704288,0.0470300483995051
"dv.net","constant dv.net rate (period 16)","Amount of network change in period 16","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.50927979800305,0,"rate","16",NA,0,0,0,0,"",FALSE,"","oneMode","Group1",1,16,"dv.net|rate|Rate|||0|1|16","original_control_or_spending",TRUE,0.50927979800305,0.0645413032953989
"dv.net","degree (density)","Number of edges","density","","","eval",FALSE,TRUE,TRUE,FALSE,FALSE,",",-5.90693973996535,0,"objective",NA,NA,-0.278074099250025,0,0,0,"ego",FALSE,"","oneMode","Group1",1,29,"network|atom(density|0|)","original_control_or_spending",TRUE,-5.90693973996535,0.268741372440524
"dv.net","transitive triads","Number of transitive triads","transTriads","","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",0.223881796630673,0,"objective",NA,NA,0,0,0,0,"",FALSE,"","oneMode","Group1",1,32,"network|atom(transTriads|0|)","evolved_network_term",TRUE,0.223881796630673,0.0685644866583657
"dv.net","degree act+pop","Sum of squared degrees","degPlus","","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",0.0619524293155896,1,"objective",NA,NA,0,0,0,0,"",FALSE,"","oneMode","Group1",1,62,"network|atom(degPlus|1|)","evolved_network_term",TRUE,0.0619524293155896,0.00594388979015847
"dv.net","nets.lndistance_d","Sum of ties x nets.lndistance_d","X","nets.lndistance_d","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",-0.952395836750725,0,"objective",NA,NA,0,0,0,0,"dyadic",FALSE,"","oneMode","Group1",1,100,"network|atom(X|0|nets.lndistance_d)","original_control_or_spending",TRUE,-0.952395836750725,0.0817193908744451
"dv.net","nets.ATOP_d","Sum of ties x nets.ATOP_d","X","nets.ATOP_d","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",1.15550030373345,0,"objective",NA,NA,0,0,0,0,"dyadic",FALSE,"","oneMode","Group1",1,129,"network|atom(X|0|nets.ATOP_d)","original_control_or_spending",TRUE,1.15550030373345,0.160487020124115
"dv.net","nets.absidealdiff_d","Sum of ties x nets.absidealdiff_d","X","nets.absidealdiff_d","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",-0.652600285823519,0,"objective",NA,NA,0,0,0,0,"dyadic",FALSE,"","oneMode","Group1",1,158,"network|atom(X|0|nets.absidealdiff_d)","original_control_or_spending",TRUE,-0.652600285823519,0.0794014869771693
"dv.net","nets.lntrade_d","Sum of ties x nets.lntrade_d","X","nets.lntrade_d","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",0.055600436243199,0,"objective",NA,NA,0,0,0,0,"dyadic",FALSE,"","oneMode","Group1",1,187,"network|atom(X|0|nets.lntrade_d)","original_control_or_spending",TRUE,0.055600436243199,0.0326934283407679
"dv.net","nets.NATO_d","Sum of ties x nets.NATO_d","X","nets.NATO_d","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",-3.84510909377325,0,"objective",NA,NA,0,0,0,0,"dyadic",FALSE,"","oneMode","Group1",1,216,"network|atom(X|0|nets.NATO_d)","original_control_or_spending",TRUE,-3.84510909377325,0.45493414565694
"dv.net","milex.beh alter","Sum of degrees x milex.beh","altX","milex.beh","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",-0.052124227930925,0,"objective",NA,NA,0,0,0,0,"dyadic",FALSE,"","oneMode","Group1",1,245,"network|atom(altX|0|milex.beh)","original_control_or_spending",TRUE,-0.052124227930925,0.0617894708836909
"dv.net","beh.democracy_1 alter","Sum of degrees x beh.democracy_1","altX","beh.democracy_1","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",1.80296879269424,0,"objective",NA,NA,0,0,0,0,"dyadic",FALSE,"","oneMode","Group1",1,374,"network|atom(altX|0|beh.democracy_1)","original_control_or_spending",TRUE,1.80296879269424,0.323058116613048
"dv.net","beh.lncinc_1 alter","Sum of degrees x beh.lncinc_1","altX","beh.lncinc_1","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",0.824901988227435,0,"objective",NA,NA,0,0,0,0,"dyadic",FALSE,"","oneMode","Group1",1,1148,"network|atom(altX|0|beh.lncinc_1)","original_control_or_spending",TRUE,0.824901988227435,0.0759943947118
"milex.beh","rate milex.beh (period 1)","Amount of behavioral change in period 1 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.935531551523322,0,"rate","1",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1439,"milex.beh|rate|Rate|||0|1|1","original_control_or_spending",TRUE,0.935531551523322,0.176174743364603
"milex.beh","rate milex.beh (period 2)","Amount of behavioral change in period 2 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",1.30427170018804,0,"rate","2",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1440,"milex.beh|rate|Rate|||0|1|2","original_control_or_spending",TRUE,1.30427170018804,0.249659331228283
"milex.beh","rate milex.beh (period 3)","Amount of behavioral change in period 3 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",1.352187049515,0,"rate","3",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1441,"milex.beh|rate|Rate|||0|1|3","original_control_or_spending",TRUE,1.352187049515,0.240531894509985
"milex.beh","rate milex.beh (period 4)","Amount of behavioral change in period 4 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",1.19461450765482,0,"rate","4",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1442,"milex.beh|rate|Rate|||0|1|4","original_control_or_spending",TRUE,1.19461450765482,0.224711861215247
"milex.beh","rate milex.beh (period 5)","Amount of behavioral change in period 5 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.693255833937655,0,"rate","5",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1443,"milex.beh|rate|Rate|||0|1|5","original_control_or_spending",TRUE,0.693255833937655,0.134256784282563
"milex.beh","rate milex.beh (period 6)","Amount of behavioral change in period 6 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.570179778996017,0,"rate","6",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1444,"milex.beh|rate|Rate|||0|1|6","original_control_or_spending",TRUE,0.570179778996017,0.118790543910498
"milex.beh","rate milex.beh (period 7)","Amount of behavioral change in period 7 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.478755596419237,0,"rate","7",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1445,"milex.beh|rate|Rate|||0|1|7","original_control_or_spending",TRUE,0.478755596419237,0.0996152005428349
"milex.beh","rate milex.beh (period 8)","Amount of behavioral change in period 8 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.529990749451228,0,"rate","8",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1446,"milex.beh|rate|Rate|||0|1|8","original_control_or_spending",TRUE,0.529990749451228,0.110908403176249
"milex.beh","rate milex.beh (period 9)","Amount of behavioral change in period 9 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.376858778239444,0,"rate","9",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1447,"milex.beh|rate|Rate|||0|1|9","original_control_or_spending",TRUE,0.376858778239444,0.0801411811218525
"milex.beh","rate milex.beh (period 10)","Amount of behavioral change in period 10 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",1.77066297733522,0,"rate","10",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1448,"milex.beh|rate|Rate|||0|1|10","original_control_or_spending",TRUE,1.77066297733522,0.351128469912537
"milex.beh","rate milex.beh (period 11)","Amount of behavioral change in period 11 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.600251312897703,0,"rate","11",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1449,"milex.beh|rate|Rate|||0|1|11","original_control_or_spending",TRUE,0.600251312897703,0.115869343990154
"milex.beh","rate milex.beh (period 12)","Amount of behavioral change in period 12 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",1.36413917188651,0,"rate","12",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1450,"milex.beh|rate|Rate|||0|1|12","original_control_or_spending",TRUE,1.36413917188651,0.264022501341297
"milex.beh","rate milex.beh (period 13)","Amount of behavioral change in period 13 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.330441825339766,0,"rate","13",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1451,"milex.beh|rate|Rate|||0|1|13","original_control_or_spending",TRUE,0.330441825339766,0.0796508173089361
"milex.beh","rate milex.beh (period 14)","Amount of behavioral change in period 14 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.302824474135099,0,"rate","14",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1452,"milex.beh|rate|Rate|||0|1|14","original_control_or_spending",TRUE,0.302824474135099,0.0806623283882634
"milex.beh","rate milex.beh (period 15)","Amount of behavioral change in period 15 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",1.10565560263073,0,"rate","15",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1453,"milex.beh|rate|Rate|||0|1|15","original_control_or_spending",TRUE,1.10565560263073,0.207825526469017
"milex.beh","rate milex.beh (period 16)","Amount of behavioral change in period 16 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.426138969398262,0,"rate","16",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1454,"milex.beh|rate|Rate|||0|1|16","original_control_or_spending",TRUE,0.426138969398262,0.103029092736355
"milex.beh","milex.beh linear shape","milex.beh centered sum","linear","","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",-1.20177458898573,0,"objective",NA,NA,-0.0962259750742532,0,0,0,"OK",TRUE,"","behavior","Group1",1,1484,"milex.beh|eval|linear|||0|1|NA","original_control_or_spending",TRUE,-1.20177458898573,0.0838809583938208
"milex.beh","milex.beh quadratic shape","milex.beh sum of cent. squares","quad","","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",-0.0366174574730819,0,"objective",NA,NA,0,0,0,0,"",TRUE,"","behavior","Group1",1,1487,"milex.beh|eval|quad|||0|1|NA","original_control_or_spending",TRUE,-0.0366174574730819,0.0270338699265649
"milex.beh","milex.beh degree","milex.beh outdegrees","outdeg","dv.net","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",0.0945490770574236,0,"objective",NA,NA,0,0,0,0,"OK",FALSE,"","behavior","Group1",1,1530,"milex.beh|eval|outdeg|dv.net||0|1|NA","original_control_or_spending",TRUE,0.0945490770574236,0.0277195822520739
"milex.beh","milex.beh dense triads","milex.beh dense triads","behDenseTriads","dv.net","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",-0.0268695370315788,6,"objective",NA,NA,0,0,0,0,"OK",FALSE,"","behavior","Group1",1,1557,"milex.beh|eval|behDenseTriads|dv.net||6|1|NA","original_control_or_spending",TRUE,-0.0268695370315788,0.00961856158766303
"milex.beh","milex.beh: effect from beh.democracy_1","milex.beh x beh.democracy_1","effFrom","beh.democracy_1","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",-0.51411175062006,0,"objective",NA,NA,0,0,0,0,"OK",FALSE,"","behavior","Group1",1,1652,"milex.beh|eval|effFrom|beh.democracy_1||0|1|NA","original_control_or_spending",TRUE,-0.51411175062006,0.146513701953229
"milex.beh","milex.beh: effect from beh.GDPgrowth_1","milex.beh x beh.GDPgrowth_1","effFrom","beh.GDPgrowth_1","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",-2.6448685463437,0,"objective",NA,NA,0,0,0,0,"OK",FALSE,"","behavior","Group1",1,1711,"milex.beh|eval|effFrom|beh.GDPgrowth_1||0|1|NA","original_control_or_spending",TRUE,-2.6448685463437,0.939556061239575
"milex.beh","milex.beh: effect from beh.nato_1","milex.beh x beh.nato_1","effFrom","beh.nato_1","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",0.896062586319734,0,"objective",NA,NA,0,0,0,0,"OK",FALSE,"","behavior","Group1",1,1770,"milex.beh|eval|effFrom|beh.nato_1||0|1|NA","original_control_or_spending",TRUE,0.896062586319734,0.183491020701885
"milex.beh","milex.beh: effect from beh.allies_1","milex.beh x beh.allies_1","effFrom","beh.allies_1","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",-0.0112690569675286,0,"objective",NA,NA,0,0,0,0,"OK",FALSE,"","behavior","Group1",1,1829,"milex.beh|eval|effFrom|beh.allies_1||0|1|NA","original_control_or_spending",TRUE,-0.0112690569675286,0.00380547279437285
"milex.beh","milex.beh: effect from beh.military_1","milex.beh x beh.military_1","effFrom","beh.military_1","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",0.250268734025381,0,"objective",NA,NA,0,0,0,0,"OK",FALSE,"","behavior","Group1",1,1888,"milex.beh|eval|effFrom|beh.military_1||0|1|NA","original_control_or_spending",TRUE,0.250268734025381,0.198756587234413
"milex.beh","milex.beh: effect from beh.lnmids_1","milex.beh x beh.lnmids_1","effFrom","beh.lnmids_1","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",0.208266088540619,0,"objective",NA,NA,0,0,0,0,"OK",FALSE,"","behavior","Group1",1,1947,"milex.beh|eval|effFrom|beh.lnmids_1||0|1|NA","original_control_or_spending",TRUE,0.208266088540619,0.0948808544088378
"milex.beh","milex.beh: effect from beh.milexSpLag_1","milex.beh x beh.milexSpLag_1","effFrom","beh.milexSpLag_1","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",7.81594217334141,0,"objective",NA,NA,0,0,0,0,"OK",FALSE,"","behavior","Group1",1,2065,"milex.beh|eval|effFrom|beh.milexSpLag_1||0|1|NA","original_control_or_spending",TRUE,7.81594217334141,2.99605538440737
