"name","effectName","functionName","shortName","interaction1","interaction2","type","basicRate","include","randomEffects","fix","test","timeDummy","initialValue","parm","functionType","period","rateType","untrimmedValue","effect1","effect2","effect3","interactionType","local","setting","netType","groupName","group","effectNumber",".spec_key",".spec_role","requested","estimate","standard_error"
"dv.net","constant dv.net rate (period 11)","Amount of network change in period 11","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.366147340738659,0,"rate","11",NA,0,0,0,0,"",FALSE,"","oneMode","Group1",1,11,"dv.net|rate|Rate|||0|1|11","original_control_or_spending",TRUE,0.366147340738659,0.0609054019755028
"dv.net","constant dv.net rate (period 12)","Amount of network change in period 12","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.501739928354647,0,"rate","12",NA,0,0,0,0,"",FALSE,"","oneMode","Group1",1,12,"dv.net|rate|Rate|||0|1|12","original_control_or_spending",TRUE,0.501739928354647,0.0724611747329816
"dv.net","constant dv.net rate (period 13)","Amount of network change in period 13","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.390505965934519,0,"rate","13",NA,0,0,0,0,"",FALSE,"","oneMode","Group1",1,13,"dv.net|rate|Rate|||0|1|13","original_control_or_spending",TRUE,0.390505965934519,0.0599023039114476
"dv.net","constant dv.net rate (period 14)","Amount of network change in period 14","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.357550872249478,0,"rate","14",NA,0,0,0,0,"",FALSE,"","oneMode","Group1",1,14,"dv.net|rate|Rate|||0|1|14","original_control_or_spending",TRUE,0.357550872249478,0.0582710719825443
"dv.net","constant dv.net rate (period 15)","Amount of network change in period 15","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.316628516067041,0,"rate","15",NA,0,0,0,0,"",FALSE,"","oneMode","Group1",1,15,"dv.net|rate|Rate|||0|1|15","original_control_or_spending",TRUE,0.316628516067041,0.0514742611071459
"dv.net","degree (density)","Number of edges","density","","","eval",FALSE,TRUE,TRUE,FALSE,FALSE,",",-6.44281984766151,0,"objective",NA,NA,-0.253491045122475,0,0,0,"ego",FALSE,"","oneMode","Group1",1,28,"network|atom(density|0|)","original_control_or_spending",TRUE,-6.44281984766151,0.267942746836786
"dv.net","GWESP (69)","Numb. edgew. shrd prtns.(69)","gwesp","","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",2.63208245470224,69,"objective",NA,NA,0,0,0,0,"dyadic",FALSE,"","oneMode","Group1",1,43,"network|atom(gwesp|69|)","evolved_network_term",TRUE,2.63208245470224,0.267814844947081
"dv.net","degree act+pop","Sum of squared degrees","degPlus","","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",0.0351444085624069,1,"objective",NA,NA,0,0,0,0,"",FALSE,"","oneMode","Group1",1,61,"network|atom(degPlus|1|)","evolved_network_term",TRUE,0.0351444085624069,0.00667186195252323
"dv.net","nets.lndistance_d","Sum of ties x nets.lndistance_d","X","nets.lndistance_d","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",-0.956599177037343,0,"objective",NA,NA,0,0,0,0,"dyadic",FALSE,"","oneMode","Group1",1,99,"network|atom(X|0|nets.lndistance_d)","original_control_or_spending",TRUE,-0.956599177037343,0.080472351468803
"dv.net","nets.ATOP_d","Sum of ties x nets.ATOP_d","X","nets.ATOP_d","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",0.934813546438193,0,"objective",NA,NA,0,0,0,0,"dyadic",FALSE,"","oneMode","Group1",1,128,"network|atom(X|0|nets.ATOP_d)","original_control_or_spending",TRUE,0.934813546438193,0.17318533005092
"dv.net","nets.absidealdiff_d","Sum of ties x nets.absidealdiff_d","X","nets.absidealdiff_d","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",-0.5129064878507,0,"objective",NA,NA,0,0,0,0,"dyadic",FALSE,"","oneMode","Group1",1,157,"network|atom(X|0|nets.absidealdiff_d)","original_control_or_spending",TRUE,-0.5129064878507,0.0843570034019452
"dv.net","nets.lntrade_d","Sum of ties x nets.lntrade_d","X","nets.lntrade_d","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",0.0113657231298091,0,"objective",NA,NA,0,0,0,0,"dyadic",FALSE,"","oneMode","Group1",1,186,"network|atom(X|0|nets.lntrade_d)","original_control_or_spending",TRUE,0.0113657231298091,0.0351948900815558
"dv.net","nets.NATO_d","Sum of ties x nets.NATO_d","X","nets.NATO_d","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",-3.49731202047547,0,"objective",NA,NA,0,0,0,0,"dyadic",FALSE,"","oneMode","Group1",1,215,"network|atom(X|0|nets.NATO_d)","original_control_or_spending",TRUE,-3.49731202047547,0.422409085972496
"dv.net","milex.beh alter","Sum of degrees x milex.beh","altX","milex.beh","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",-0.0375533858161367,0,"objective",NA,NA,0,0,0,0,"dyadic",FALSE,"","oneMode","Group1",1,244,"network|atom(altX|0|milex.beh)","original_control_or_spending",TRUE,-0.0375533858161367,0.0664376870265795
"dv.net","beh.democracy_1 alter","Sum of degrees x beh.democracy_1","altX","beh.democracy_1","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",1.50743916932594,0,"objective",NA,NA,0,0,0,0,"dyadic",FALSE,"","oneMode","Group1",1,373,"network|atom(altX|0|beh.democracy_1)","original_control_or_spending",TRUE,1.50743916932594,0.301777970147595
"dv.net","beh.lncinc_1 alter","Sum of degrees x beh.lncinc_1","altX","beh.lncinc_1","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",0.795034887965487,0,"objective",NA,NA,0,0,0,0,"dyadic",FALSE,"","oneMode","Group1",1,1147,"network|atom(altX|0|beh.lncinc_1)","original_control_or_spending",TRUE,0.795034887965487,0.0752168291629888
"milex.beh","rate milex.beh (period 1)","Amount of behavioral change in period 1 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.939227046865242,0,"rate","1",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1438,"milex.beh|rate|Rate|||0|1|1","original_control_or_spending",TRUE,0.939227046865242,0.186320909104851
"milex.beh","rate milex.beh (period 2)","Amount of behavioral change in period 2 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",1.31698569577846,0,"rate","2",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1439,"milex.beh|rate|Rate|||0|1|2","original_control_or_spending",TRUE,1.31698569577846,0.242033769135487
"milex.beh","rate milex.beh (period 3)","Amount of behavioral change in period 3 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",1.35457597980588,0,"rate","3",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1440,"milex.beh|rate|Rate|||0|1|3","original_control_or_spending",TRUE,1.35457597980588,0.235977879336109
"milex.beh","rate milex.beh (period 4)","Amount of behavioral change in period 4 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",1.1949123800844,0,"rate","4",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1441,"milex.beh|rate|Rate|||0|1|4","original_control_or_spending",TRUE,1.1949123800844,0.223102249120594
"milex.beh","rate milex.beh (period 5)","Amount of behavioral change in period 5 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.705728677931833,0,"rate","5",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1442,"milex.beh|rate|Rate|||0|1|5","original_control_or_spending",TRUE,0.705728677931833,0.131899111675654
"milex.beh","rate milex.beh (period 6)","Amount of behavioral change in period 6 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.571728987400101,0,"rate","6",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1443,"milex.beh|rate|Rate|||0|1|6","original_control_or_spending",TRUE,0.571728987400101,0.116797610673283
"milex.beh","rate milex.beh (period 7)","Amount of behavioral change in period 7 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.483364157898763,0,"rate","7",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1444,"milex.beh|rate|Rate|||0|1|7","original_control_or_spending",TRUE,0.483364157898763,0.100461590414405
"milex.beh","rate milex.beh (period 8)","Amount of behavioral change in period 8 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.529330839493842,0,"rate","8",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1445,"milex.beh|rate|Rate|||0|1|8","original_control_or_spending",TRUE,0.529330839493842,0.105506290222771
"milex.beh","rate milex.beh (period 9)","Amount of behavioral change in period 9 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.38175490936855,0,"rate","9",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1446,"milex.beh|rate|Rate|||0|1|9","original_control_or_spending",TRUE,0.38175490936855,0.0841296431564671
"milex.beh","rate milex.beh (period 10)","Amount of behavioral change in period 10 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",1.79220523729855,0,"rate","10",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1447,"milex.beh|rate|Rate|||0|1|10","original_control_or_spending",TRUE,1.79220523729855,0.335547159048775
"milex.beh","rate milex.beh (period 11)","Amount of behavioral change in period 11 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.596519016461052,0,"rate","11",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1448,"milex.beh|rate|Rate|||0|1|11","original_control_or_spending",TRUE,0.596519016461052,0.112648310636217
"milex.beh","rate milex.beh (period 12)","Amount of behavioral change in period 12 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",1.36173737221982,0,"rate","12",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1449,"milex.beh|rate|Rate|||0|1|12","original_control_or_spending",TRUE,1.36173737221982,0.260443196060004
"milex.beh","rate milex.beh (period 13)","Amount of behavioral change in period 13 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.330366536136665,0,"rate","13",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1450,"milex.beh|rate|Rate|||0|1|13","original_control_or_spending",TRUE,0.330366536136665,0.0812796551057428
"milex.beh","rate milex.beh (period 14)","Amount of behavioral change in period 14 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.302114984357552,0,"rate","14",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1451,"milex.beh|rate|Rate|||0|1|14","original_control_or_spending",TRUE,0.302114984357552,0.0789632892541783
"milex.beh","rate milex.beh (period 15)","Amount of behavioral change in period 15 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",1.12778738715093,0,"rate","15",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1452,"milex.beh|rate|Rate|||0|1|15","original_control_or_spending",TRUE,1.12778738715093,0.221017537986117
"milex.beh","milex.beh linear shape","milex.beh centered sum","linear","","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",-1.18357770852593,0,"objective",NA,NA,-0.097976559992045,0,0,0,"OK",TRUE,"","behavior","Group1",1,1482,"milex.beh|eval|linear|||0|1|NA","original_control_or_spending",TRUE,-1.18357770852593,0.0827804884002641
"milex.beh","milex.beh quadratic shape","milex.beh sum of cent. squares","quad","","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",-0.0294952923022843,0,"objective",NA,NA,0,0,0,0,"",TRUE,"","behavior","Group1",1,1485,"milex.beh|eval|quad|||0|1|NA","original_control_or_spending",TRUE,-0.0294952923022843,0.0257252327250827
"milex.beh","milex.beh degree","milex.beh outdegrees","outdeg","dv.net","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",0.0962331434592205,0,"objective",NA,NA,0,0,0,0,"OK",FALSE,"","behavior","Group1",1,1528,"milex.beh|eval|outdeg|dv.net||0|1|NA","original_control_or_spending",TRUE,0.0962331434592205,0.0297204039941229
"milex.beh","milex.beh dense triads","milex.beh dense triads","behDenseTriads","dv.net","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",-0.0287525018914992,6,"objective",NA,NA,0,0,0,0,"OK",FALSE,"","behavior","Group1",1,1555,"milex.beh|eval|behDenseTriads|dv.net||6|1|NA","original_control_or_spending",TRUE,-0.0287525018914992,0.0108444803715167
"milex.beh","milex.beh: effect from beh.democracy_1","milex.beh x beh.democracy_1","effFrom","beh.democracy_1","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",-0.494836304820584,0,"objective",NA,NA,0,0,0,0,"OK",FALSE,"","behavior","Group1",1,1650,"milex.beh|eval|effFrom|beh.democracy_1||0|1|NA","original_control_or_spending",TRUE,-0.494836304820584,0.148888231305216
"milex.beh","milex.beh: effect from beh.GDPgrowth_1","milex.beh x beh.GDPgrowth_1","effFrom","beh.GDPgrowth_1","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",-2.70375147727669,0,"objective",NA,NA,0,0,0,0,"OK",FALSE,"","behavior","Group1",1,1709,"milex.beh|eval|effFrom|beh.GDPgrowth_1||0|1|NA","original_control_or_spending",TRUE,-2.70375147727669,0.945865078674448
"milex.beh","milex.beh: effect from beh.nato_1","milex.beh x beh.nato_1","effFrom","beh.nato_1","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",0.911358857640868,0,"objective",NA,NA,0,0,0,0,"OK",FALSE,"","behavior","Group1",1,1768,"milex.beh|eval|effFrom|beh.nato_1||0|1|NA","original_control_or_spending",TRUE,0.911358857640868,0.18303115334369
"milex.beh","milex.beh: effect from beh.allies_1","milex.beh x beh.allies_1","effFrom","beh.allies_1","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",-0.0116267062655274,0,"objective",NA,NA,0,0,0,0,"OK",FALSE,"","behavior","Group1",1,1827,"milex.beh|eval|effFrom|beh.allies_1||0|1|NA","original_control_or_spending",TRUE,-0.0116267062655274,0.00388578074438804
"milex.beh","milex.beh: effect from beh.military_1","milex.beh x beh.military_1","effFrom","beh.military_1","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",0.267419867073526,0,"objective",NA,NA,0,0,0,0,"OK",FALSE,"","behavior","Group1",1,1886,"milex.beh|eval|effFrom|beh.military_1||0|1|NA","original_control_or_spending",TRUE,0.267419867073526,0.19394575169043
"milex.beh","milex.beh: effect from beh.lnmids_1","milex.beh x beh.lnmids_1","effFrom","beh.lnmids_1","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",0.192734363414505,0,"objective",NA,NA,0,0,0,0,"OK",FALSE,"","behavior","Group1",1,1945,"milex.beh|eval|effFrom|beh.lnmids_1||0|1|NA","original_control_or_spending",TRUE,0.192734363414505,0.0945893825050584
"milex.beh","milex.beh: effect from beh.milexSpLag_1","milex.beh x beh.milexSpLag_1","effFrom","beh.milexSpLag_1","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",7.53430900567485,0,"objective",NA,NA,0,0,0,0,"OK",FALSE,"","behavior","Group1",1,2063,"milex.beh|eval|effFrom|beh.milexSpLag_1||0|1|NA","original_control_or_spending",TRUE,7.53430900567485,2.96267071745885
