"ccode1","ccode2","eligible","origin","label","probability"
"325","404",TRUE,0,0,0.016
"338","404",TRUE,0,0,0
"339","404",TRUE,0,0,0
"343","404",TRUE,0,0,0
"344","404",TRUE,0,0,0
"345","404",TRUE,0,0,0
"346","404",TRUE,0,0,0
"349","404",TRUE,0,0,0.001
"350","404",TRUE,0,0,0.001
"352","404",TRUE,0,0,0
"355","404",TRUE,0,0,0.001
"359","404",TRUE,0,0,0
"360","404",TRUE,0,0,0.002
"365","404",TRUE,0,0,0.008
"366","404",TRUE,0,0,0
"367","404",TRUE,0,0,0
"368","404",TRUE,0,0,0
"369","404",TRUE,0,0,0.01
"370","404",TRUE,0,0,0
"371","404",TRUE,0,0,0
"372","404",TRUE,0,0,0
"373","404",TRUE,0,0,0
"375","404",TRUE,0,0,0
"380","404",TRUE,0,0,0
"385","404",TRUE,0,0,0
"390","404",TRUE,0,0,0
"395","404",TRUE,0,0,0
"402","404",TRUE,0,0,0
"2","411",TRUE,0,0,0.003
"20","411",TRUE,0,0,0.001
"31","411",TRUE,0,0,0
"41","411",TRUE,0,0,0
"42","411",TRUE,0,0,0
"51","411",TRUE,0,0,0
"52","411",TRUE,0,0,0
"53","411",TRUE,0,0,0
"70","411",TRUE,0,0,0.001
"80","411",TRUE,0,0,0
"90","411",TRUE,0,0,0
"91","411",TRUE,0,0,0
"92","411",TRUE,0,0,0
"93","411",TRUE,0,0,0
"94","411",TRUE,0,0,0
"95","411",TRUE,0,0,0
"100","411",TRUE,0,0,0
"101","411",TRUE,0,0,0
"115","411",TRUE,0,0,0
"130","411",TRUE,0,0,0
"135","411",TRUE,0,0,0.001
"140","411",TRUE,0,0,0.004
"145","411",TRUE,0,0,0.001
"150","411",TRUE,0,0,0
"155","411",TRUE,0,0,0
"160","411",TRUE,0,0,0
"165","411",TRUE,0,0,0
"200","411",TRUE,0,0,0.004
"205","411",TRUE,0,0,0
"210","411",TRUE,0,0,0.002
"211","411",TRUE,0,0,0
"212","411",TRUE,0,0,0
"220","411",TRUE,0,0,0.003
"225","411",TRUE,0,0,0
"230","411",TRUE,0,0,0.006
"235","411",TRUE,0,0,0
"255","411",TRUE,0,0,0.003
"260","411",FALSE,NA,NA,0
"290","411",TRUE,0,0,0.001
"305","411",TRUE,0,0,0
"310","411",TRUE,0,0,0.001
"316","411",TRUE,0,0,0.002
"317","411",TRUE,0,0,0.001
"325","411",TRUE,0,0,0.014
"338","411",TRUE,0,0,0
"339","411",TRUE,0,0,0.001
"343","411",TRUE,0,0,0
"344","411",TRUE,0,0,0
"345","411",TRUE,0,0,0.001
"346","411",TRUE,0,0,0
"349","411",TRUE,0,0,0
"350","411",TRUE,0,0,0.001
"352","411",TRUE,0,0,0
"355","411",TRUE,0,0,0
"359","411",TRUE,0,0,0
"360","411",TRUE,0,0,0
"365","411",TRUE,0,0,0.005
"366","411",TRUE,0,0,0
"367","411",TRUE,0,0,0
"368","411",TRUE,0,0,0
"369","411",TRUE,0,0,0.037
"370","411",TRUE,0,0,0
"371","411",TRUE,0,0,0
"372","411",TRUE,0,0,0
"373","411",TRUE,0,0,0.001
"375","411",TRUE,0,0,0
"380","411",TRUE,0,0,0
"385","411",TRUE,0,0,0
"390","411",TRUE,0,0,0
"395","411",TRUE,0,0,0
"402","411",TRUE,0,0,0
"404","411",TRUE,0,0,0
"2","420",TRUE,0,0,0.002
"20","420",TRUE,0,0,0
"31","420",TRUE,0,0,0
"41","420",TRUE,0,0,0
"42","420",TRUE,0,0,0
"51","420",TRUE,0,0,0
"52","420",TRUE,0,0,0
"53","420",TRUE,0,0,0
"70","420",TRUE,0,0,0
"80","420",TRUE,0,0,0
"90","420",TRUE,0,0,0
"91","420",TRUE,0,0,0
"92","420",TRUE,0,0,0
"93","420",TRUE,0,0,0
"94","420",TRUE,0,0,0
"95","420",TRUE,0,0,0
"100","420",TRUE,0,0,0.002
"101","420",TRUE,0,0,0
"115","420",TRUE,0,0,0
"130","420",TRUE,0,0,0
"135","420",TRUE,0,0,0
"140","420",TRUE,0,0,0.007
"145","420",TRUE,0,0,0
"150","420",TRUE,0,0,0
"155","420",TRUE,0,0,0
"160","420",TRUE,0,0,0.001
"165","420",TRUE,0,0,0
"200","420",TRUE,0,0,0.003
"205","420",TRUE,0,0,0
"210","420",TRUE,0,0,0.001
"211","420",TRUE,0,0,0
"212","420",TRUE,0,0,0
"220","420",TRUE,0,0,0.004
"225","420",TRUE,0,0,0
"230","420",TRUE,0,0,0.001
"235","420",TRUE,0,0,0
"255","420",TRUE,0,0,0.003
"260","420",FALSE,NA,NA,0
"290","420",TRUE,0,0,0.001
"305","420",TRUE,0,0,0
"310","420",TRUE,0,0,0
"316","420",TRUE,0,0,0.005
"317","420",TRUE,0,0,0.001
"325","420",TRUE,0,0,0.007
"338","420",TRUE,0,0,0
"339","420",TRUE,0,0,0
"343","420",TRUE,0,0,0
"344","420",TRUE,0,0,0
"345","420",TRUE,0,0,0.001
"346","420",TRUE,0,0,0
"349","420",TRUE,0,0,0
"350","420",TRUE,0,0,0.002
"352","420",TRUE,0,0,0
"355","420",TRUE,0,0,0.003
"359","420",TRUE,0,0,0
"360","420",TRUE,0,0,0
"365","420",TRUE,0,0,0.004
"366","420",TRUE,0,0,0
"367","420",TRUE,0,0,0
"368","420",TRUE,0,0,0
"369","420",TRUE,1,1,0.964
"370","420",TRUE,0,0,0
"371","420",TRUE,0,0,0.001
"372","420",TRUE,0,0,0
"373","420",TRUE,0,0,0
"375","420",TRUE,0,0,0
"380","420",TRUE,0,0,0
"385","420",TRUE,0,0,0
"390","420",TRUE,0,0,0
"395","420",TRUE,0,0,0
"402","420",TRUE,0,0,0.001
"404","420",TRUE,0,0,0
"411","420",TRUE,0,0,0
"2","432",TRUE,0,0,0.003
"20","432",TRUE,0,0,0
"31","432",TRUE,0,0,0
"41","432",TRUE,0,0,0
"42","432",TRUE,0,0,0.001
"51","432",TRUE,0,0,0.001
"52","432",TRUE,0,0,0
"53","432",TRUE,0,0,0
"70","432",TRUE,0,0,0
"80","432",TRUE,0,0,0
"90","432",TRUE,0,0,0
"91","432",TRUE,0,0,0
"92","432",TRUE,0,0,0.001
"93","432",TRUE,0,0,0
"94","432",TRUE,0,0,0.001
"95","432",TRUE,0,0,0
"100","432",TRUE,0,0,0
"101","432",TRUE,0,0,0
"115","432",TRUE,0,0,0
"130","432",TRUE,0,0,0.002
"135","432",TRUE,0,0,0
"140","432",TRUE,0,0,0.007
"145","432",TRUE,0,0,0
"150","432",TRUE,0,0,0
"155","432",TRUE,0,0,0
"160","432",TRUE,0,0,0
"165","432",TRUE,0,0,0
"200","432",TRUE,0,0,0.003
"205","432",TRUE,0,0,0
"210","432",TRUE,0,0,0
"211","432",TRUE,0,0,0
"212","432",TRUE,0,0,0.001
"220","432",TRUE,0,0,0.005
"225","432",TRUE,0,0,0
"230","432",TRUE,0,0,0.011
"235","432",TRUE,0,0,0
"255","432",TRUE,0,0,0.003
"260","432",FALSE,NA,NA,0
"290","432",TRUE,0,0,0.001
"305","432",TRUE,0,0,0
"310","432",TRUE,0,0,0
"316","432",TRUE,0,0,0.001
"317","432",TRUE,0,0,0.001
"325","432",TRUE,0,0,0.017
"338","432",TRUE,0,0,0
"339","432",TRUE,0,0,0
"343","432",TRUE,0,0,0
"344","432",TRUE,0,0,0.001
"345","432",TRUE,0,0,0
"346","432",TRUE,0,0,0
"349","432",TRUE,0,0,0
"350","432",TRUE,0,0,0
"352","432",TRUE,0,0,0
"355","432",TRUE,0,0,0
"359","432",TRUE,0,0,0
"360","432",TRUE,0,0,0.002
"365","432",TRUE,0,0,0.01
"366","432",TRUE,0,0,0
"367","432",TRUE,0,0,0
"368","432",TRUE,0,0,0
"369","432",TRUE,0,0,0.021
"370","432",TRUE,0,0,0
"371","432",TRUE,0,0,0
"372","432",TRUE,0,0,0
"373","432",TRUE,0,0,0
"375","432",TRUE,0,0,0
"380","432",TRUE,0,0,0.001
"385","432",TRUE,0,0,0
"390","432",TRUE,0,0,0
"395","432",TRUE,0,0,0
"402","432",TRUE,0,0,0
"404","432",TRUE,0,0,0.004
"411","432",TRUE,0,0,0
"420","432",TRUE,0,0,0.002
"2","433",TRUE,0,0,0.004
"20","433",TRUE,0,0,0.001
"31","433",TRUE,0,0,0
"41","433",TRUE,0,0,0
"42","433",TRUE,0,0,0
"51","433",TRUE,0,0,0
"52","433",TRUE,0,0,0
"53","433",TRUE,0,0,0
"70","433",TRUE,0,0,0.001
"80","433",TRUE,0,0,0.001
"90","433",TRUE,0,0,0
"91","433",TRUE,0,0,0
"92","433",TRUE,0,0,0
"93","433",TRUE,0,0,0
"94","433",TRUE,0,0,0
"95","433",TRUE,0,0,0
"100","433",TRUE,0,0,0.002
"101","433",TRUE,0,0,0
"115","433",TRUE,0,0,0.001
"130","433",TRUE,0,0,0
"135","433",TRUE,0,0,0
"140","433",TRUE,0,0,0.006
"145","433",TRUE,0,0,0
"150","433",TRUE,0,0,0
"155","433",TRUE,0,0,0
"160","433",TRUE,0,0,0
"165","433",TRUE,0,0,0
"200","433",TRUE,0,0,0.005
"205","433",TRUE,0,0,0
"210","433",TRUE,0,0,0
"211","433",TRUE,0,0,0.001
"212","433",TRUE,0,0,0
"220","433",TRUE,0,0,0.014
"225","433",TRUE,0,0,0
"230","433",TRUE,0,0,0.005
"235","433",TRUE,0,0,0.001
"255","433",TRUE,0,0,0.002
"260","433",FALSE,NA,NA,0
"290","433",TRUE,0,0,0.001
"305","433",TRUE,0,0,0.001
"310","433",TRUE,0,0,0
"316","433",TRUE,0,0,0.001
"317","433",TRUE,0,0,0.002
"325","433",TRUE,0,0,0.018
"338","433",TRUE,0,0,0
"339","433",TRUE,0,0,0
"343","433",TRUE,0,0,0
"344","433",TRUE,0,0,0.002
"345","433",TRUE,0,0,0
"346","433",TRUE,0,0,0
"349","433",TRUE,0,0,0
"350","433",TRUE,0,0,0.001
"352","433",TRUE,0,0,0
"355","433",TRUE,0,0,0
"359","433",TRUE,0,0,0
"360","433",TRUE,0,1,0
"365","433",TRUE,0,0,0.008
"366","433",TRUE,0,0,0
"367","433",TRUE,0,0,0
"368","433",TRUE,0,0,0
"369","433",TRUE,0,0,0.019
"370","433",TRUE,0,0,0
"371","433",TRUE,0,0,0.001
"372","433",TRUE,0,0,0
"373","433",TRUE,0,0,0
"375","433",TRUE,0,0,0.001
"380","433",TRUE,0,0,0.001
"385","433",TRUE,0,0,0.001
"390","433",TRUE,0,0,0
"395","433",TRUE,0,0,0
"402","433",TRUE,0,0,0.006
"404","433",TRUE,0,0,0.014
"411","433",TRUE,0,0,0
"420","433",TRUE,0,0,0.022
"432","433",TRUE,0,0,0.008
"2","434",TRUE,0,0,0.003
"20","434",TRUE,0,0,0.001
"31","434",TRUE,0,0,0
"41","434",TRUE,0,0,0
"42","434",TRUE,0,0,0
"51","434",TRUE,0,0,0
"52","434",TRUE,0,0,0
"53","434",TRUE,0,0,0
"70","434",TRUE,0,0,0
"80","434",TRUE,0,0,0
"90","434",TRUE,0,0,0
"91","434",TRUE,0,0,0
"92","434",TRUE,0,0,0
"93","434",TRUE,0,0,0
"94","434",TRUE,0,0,0
"95","434",TRUE,0,0,0
"100","434",TRUE,0,0,0
"101","434",TRUE,0,0,0
"115","434",TRUE,0,0,0
"130","434",TRUE,0,0,0
"135","434",TRUE,0,0,0.001
"140","434",TRUE,0,0,0.004
"145","434",TRUE,0,0,0
"150","434",TRUE,0,0,0
"155","434",TRUE,0,0,0.001
"160","434",TRUE,0,0,0
"165","434",TRUE,0,0,0
"200","434",TRUE,0,0,0.001
"205","434",TRUE,0,0,0
"210","434",TRUE,0,0,0
"211","434",TRUE,0,0,0
"212","434",TRUE,0,0,0
"220","434",TRUE,0,0,0.004
"225","434",TRUE,0,0,0.001
"230","434",TRUE,0,0,0
"235","434",TRUE,0,0,0.001
"255","434",TRUE,0,0,0.006
"260","434",FALSE,NA,NA,0
"290","434",TRUE,0,0,0.001
"305","434",TRUE,0,0,0
"310","434",TRUE,0,0,0
"316","434",TRUE,0,0,0.001
"317","434",TRUE,0,0,0.001
"325","434",TRUE,0,0,0.016
"338","434",TRUE,0,0,0
"339","434",TRUE,0,0,0
"343","434",TRUE,0,0,0
"344","434",TRUE,0,0,0
"345","434",TRUE,0,0,0
"346","434",TRUE,0,0,0.001
"349","434",TRUE,0,0,0
"350","434",TRUE,0,0,0.002
"352","434",TRUE,0,0,0
"355","434",TRUE,0,0,0.001
"359","434",TRUE,0,0,0
"360","434",TRUE,0,0,0
"365","434",TRUE,0,0,0.007
"366","434",TRUE,0,0,0
"367","434",TRUE,0,0,0.001
"368","434",TRUE,0,0,0
"369","434",TRUE,0,0,0.012
"370","434",TRUE,0,0,0
"371","434",TRUE,0,0,0
"372","434",TRUE,0,0,0
"373","434",TRUE,0,0,0
"375","434",TRUE,0,0,0
"380","434",TRUE,0,0,0.001
"385","434",TRUE,0,0,0
"390","434",TRUE,0,0,0
"395","434",TRUE,0,0,0
"402","434",TRUE,0,0,0.003
"404","434",TRUE,0,0,0.001
"411","434",TRUE,0,0,0.002
"420","434",TRUE,0,0,0.001
"432","434",TRUE,0,0,0.002
"433","434",TRUE,0,0,0.002
"2","435",TRUE,0,0,0.007
"20","435",TRUE,0,0,0.001
"31","435",TRUE,0,0,0
"41","435",TRUE,0,0,0
"42","435",TRUE,0,0,0.001
"51","435",TRUE,0,0,0
"52","435",TRUE,0,0,0
"53","435",TRUE,0,0,0.001
"70","435",TRUE,0,0,0
"80","435",TRUE,0,0,0
"90","435",TRUE,0,0,0
"91","435",TRUE,0,0,0
"92","435",TRUE,0,0,0
"93","435",TRUE,0,0,0
"94","435",TRUE,0,0,0
"95","435",TRUE,0,0,0
"100","435",TRUE,0,0,0.003
"101","435",TRUE,0,0,0
"115","435",TRUE,0,0,0
"130","435",TRUE,0,0,0
"135","435",TRUE,0,0,0
"140","435",TRUE,0,0,0.004
"145","435",TRUE,0,0,0
"150","435",TRUE,0,0,0
"155","435",TRUE,0,0,0
"160","435",TRUE,0,0,0.002
"165","435",TRUE,0,0,0
"200","435",TRUE,0,0,0.004
"205","435",TRUE,0,0,0
"210","435",TRUE,0,0,0.003
"211","435",TRUE,0,0,0
"212","435",TRUE,0,0,0
"220","435",TRUE,0,0,0.002
"225","435",TRUE,0,0,0
"230","435",TRUE,0,0,0.006
"235","435",TRUE,0,0,0.001
"255","435",TRUE,0,0,0.002
"260","435",FALSE,NA,NA,0
"290","435",TRUE,0,0,0
"305","435",TRUE,0,0,0
"310","435",TRUE,0,0,0.001
"316","435",TRUE,0,0,0.001
"317","435",TRUE,0,0,0.002
"325","435",TRUE,0,0,0.017
"338","435",TRUE,0,0,0
"339","435",TRUE,0,0,0
"343","435",TRUE,0,0,0
"344","435",TRUE,0,0,0.001
"345","435",TRUE,0,0,0.001
"346","435",TRUE,0,0,0
"349","435",TRUE,0,0,0.001
"350","435",TRUE,0,0,0.001
"352","435",TRUE,0,0,0
"355","435",TRUE,0,0,0
"359","435",TRUE,0,0,0
"360","435",TRUE,0,0,0
"365","435",TRUE,0,0,0.009
"366","435",TRUE,0,0,0
"367","435",TRUE,0,0,0
"368","435",TRUE,0,0,0
"369","435",TRUE,0,0,0.027
"370","435",TRUE,0,0,0
"371","435",TRUE,0,0,0
"372","435",TRUE,0,0,0
"373","435",TRUE,0,0,0
"375","435",TRUE,0,0,0.001
"380","435",TRUE,0,0,0.001
"385","435",TRUE,0,0,0
"390","435",TRUE,0,0,0.001
"395","435",TRUE,0,0,0
"402","435",TRUE,0,0,0.001
"404","435",TRUE,0,0,0.001
"411","435",TRUE,0,0,0
"420","435",TRUE,0,0,0
"432","435",TRUE,0,0,0.006
"433","435",TRUE,0,0,0.011
"434","435",TRUE,0,0,0
"2","436",TRUE,0,0,0.001
"20","436",TRUE,0,0,0.002
"31","436",TRUE,0,0,0
"41","436",TRUE,0,0,0
"42","436",TRUE,0,0,0
"51","436",TRUE,0,0,0
"52","436",TRUE,0,0,0
"53","436",TRUE,0,0,0
"70","436",TRUE,0,0,0
"80","436",TRUE,0,0,0
"90","436",TRUE,0,0,0
"91","436",TRUE,0,0,0
"92","436",TRUE,0,0,0
"93","436",TRUE,0,0,0
"94","436",TRUE,0,0,0
"95","436",TRUE,0,0,0
"100","436",TRUE,0,0,0
"101","436",TRUE,0,0,0
"115","436",TRUE,0,0,0
"130","436",TRUE,0,0,0.002
"135","436",TRUE,0,0,0
"140","436",TRUE,0,0,0.003
"145","436",TRUE,0,0,0
"150","436",TRUE,0,0,0
"155","436",TRUE,0,0,0
"160","436",TRUE,0,0,0.002
"165","436",TRUE,0,0,0
"200","436",TRUE,0,0,0.001
"205","436",TRUE,0,0,0
"210","436",TRUE,0,0,0
"211","436",TRUE,0,0,0.001
"212","436",TRUE,0,0,0
"220","436",TRUE,0,0,0.002
"225","436",TRUE,0,0,0
"230","436",TRUE,0,0,0.007
"235","436",TRUE,0,0,0
"255","436",TRUE,0,0,0.002
"260","436",FALSE,NA,NA,0
"290","436",TRUE,0,0,0.002
"305","436",TRUE,0,0,0.001
"310","436",TRUE,0,0,0.001
"316","436",TRUE,0,0,0.002
"317","436",TRUE,0,0,0
"325","436",TRUE,0,0,0.025
"338","436",TRUE,0,0,0
"339","436",TRUE,0,0,0
"343","436",TRUE,0,0,0
"344","436",TRUE,0,0,0.001
"345","436",TRUE,0,0,0
"346","436",TRUE,0,0,0
"349","436",TRUE,0,0,0
"350","436",TRUE,0,0,0
"352","436",TRUE,0,0,0
"355","436",TRUE,0,0,0.001
"359","436",TRUE,0,0,0
"360","436",TRUE,0,0,0.001
"365","436",TRUE,0,0,0.005
"366","436",TRUE,0,0,0
"367","436",TRUE,0,0,0.001
"368","436",TRUE,0,0,0
"369","436",TRUE,0,0,0.026
"370","436",TRUE,0,0,0
"371","436",TRUE,0,0,0
"372","436",TRUE,0,0,0
"373","436",TRUE,0,0,0
"375","436",TRUE,0,0,0
"380","436",TRUE,0,0,0
"385","436",TRUE,0,0,0
"390","436",TRUE,0,0,0.001
"395","436",TRUE,0,0,0
"402","436",TRUE,0,0,0.003
"404","436",TRUE,0,0,0.001
"411","436",TRUE,0,0,0.001
"420","436",TRUE,0,0,0.001
"432","436",TRUE,0,0,0.004
"433","436",TRUE,0,0,0.001
"434","436",TRUE,0,0,0.007
"435","436",TRUE,0,0,0.002
"2","437",TRUE,0,0,0.004
"20","437",TRUE,0,0,0.002
"31","437",TRUE,0,0,0
"41","437",TRUE,0,0,0
"42","437",TRUE,0,0,0
"51","437",TRUE,0,0,0
"52","437",TRUE,0,0,0.001
"53","437",TRUE,0,0,0
"70","437",TRUE,0,0,0.001
"80","437",TRUE,0,0,0.001
"90","437",TRUE,0,0,0.002
"91","437",TRUE,0,0,0
"92","437",TRUE,0,0,0
"93","437",TRUE,0,0,0
"94","437",TRUE,0,0,0
"95","437",TRUE,0,0,0
"100","437",TRUE,0,0,0
"101","437",TRUE,0,0,0
"115","437",TRUE,0,0,0
"130","437",TRUE,0,0,0
"135","437",TRUE,0,0,0
"140","437",TRUE,0,0,0.011
"145","437",TRUE,0,0,0
"150","437",TRUE,0,0,0
"155","437",TRUE,0,0,0
"160","437",TRUE,0,0,0
"165","437",TRUE,0,0,0
"200","437",TRUE,0,0,0.002
"205","437",TRUE,0,0,0
"210","437",TRUE,0,0,0
"211","437",TRUE,0,0,0
"212","437",TRUE,0,0,0
"220","437",TRUE,0,0,0.001
"225","437",TRUE,0,0,0
"230","437",TRUE,0,0,0.004
"235","437",TRUE,0,0,0
"255","437",TRUE,0,0,0.003
"260","437",FALSE,NA,NA,0
"290","437",TRUE,0,0,0.002
"305","437",TRUE,0,0,0
"310","437",TRUE,0,0,0
"316","437",TRUE,0,0,0.004
"317","437",TRUE,0,0,0.001
"325","437",TRUE,0,0,0.014
"338","437",TRUE,0,0,0
"339","437",TRUE,0,0,0
"343","437",TRUE,0,0,0
"344","437",TRUE,0,0,0
"345","437",TRUE,0,0,0.001
"346","437",TRUE,0,0,0
"349","437",TRUE,0,0,0
"350","437",TRUE,0,0,0
"352","437",TRUE,0,0,0
"355","437",TRUE,0,0,0.001
"359","437",TRUE,0,0,0
"360","437",TRUE,0,0,0
"365","437",TRUE,0,0,0.007
"366","437",TRUE,0,0,0
"367","437",TRUE,0,0,0
"368","437",TRUE,0,0,0
"369","437",TRUE,0,0,0.021
"370","437",TRUE,0,0,0
"371","437",TRUE,0,0,0
"372","437",TRUE,0,0,0
"373","437",TRUE,0,0,0
"375","437",TRUE,0,0,0
"380","437",TRUE,0,0,0.001
"385","437",TRUE,0,0,0
"390","437",TRUE,0,0,0
"395","437",TRUE,0,0,0
"402","437",TRUE,0,0,0
"404","437",TRUE,0,0,0
"411","437",TRUE,0,0,0
"420","437",TRUE,0,0,0
"432","437",TRUE,0,0,0.004
"433","437",TRUE,0,0,0
"434","437",TRUE,0,0,0.005
"435","437",TRUE,0,0,0.001
"436","437",TRUE,0,0,0.003
"2","438",TRUE,0,0,0.001
"20","438",TRUE,0,0,0
"31","438",TRUE,0,0,0
"41","438",TRUE,0,0,0
"42","438",TRUE,0,0,0
"51","438",TRUE,0,0,0
"52","438",TRUE,0,0,0
"53","438",TRUE,0,0,0.001
"70","438",TRUE,0,0,0.001
"80","438",TRUE,0,0,0
"90","438",TRUE,0,0,0
"91","438",TRUE,0,0,0
"92","438",TRUE,0,0,0
"93","438",TRUE,0,0,0
"94","438",TRUE,0,0,0
"95","438",TRUE,0,0,0
"100","438",TRUE,0,0,0
"101","438",TRUE,0,0,0
"115","438",TRUE,0,0,0.001
"130","438",TRUE,0,0,0.001
"135","438",TRUE,0,0,0
"140","438",TRUE,0,0,0.009
"145","438",TRUE,0,0,0
"150","438",TRUE,0,0,0.001
"155","438",TRUE,0,0,0
"160","438",TRUE,0,0,0
"165","438",TRUE,0,0,0
"200","438",TRUE,0,0,0.002
"205","438",TRUE,0,0,0
"210","438",TRUE,0,0,0.001
"211","438",TRUE,0,0,0.002
"212","438",TRUE,0,0,0
"220","438",TRUE,0,0,0.004
"225","438",TRUE,0,0,0
"230","438",TRUE,0,0,0.008
"235","438",TRUE,0,0,0
"255","438",TRUE,0,0,0.003
"260","438",FALSE,NA,NA,0
"290","438",TRUE,0,0,0
"305","438",TRUE,0,0,0
"310","438",TRUE,0,0,0
"316","438",TRUE,0,0,0.001
"317","438",TRUE,0,0,0
"325","438",TRUE,0,0,0.01
"338","438",TRUE,0,0,0
"339","438",TRUE,0,0,0
"343","438",TRUE,0,0,0.001
"344","438",TRUE,0,0,0
"345","438",TRUE,0,0,0
"346","438",TRUE,0,0,0
"349","438",TRUE,0,0,0.001
"350","438",TRUE,0,0,0.001
"352","438",TRUE,0,0,0
"355","438",TRUE,0,0,0
"359","438",TRUE,0,0,0
"360","438",TRUE,0,0,0.002
"365","438",TRUE,0,0,0.007
"366","438",TRUE,0,0,0
"367","438",TRUE,0,0,0
"368","438",TRUE,0,0,0.001
"369","438",TRUE,0,0,0.02
"370","438",TRUE,0,0,0
"371","438",TRUE,0,0,0
"372","438",TRUE,0,0,0
"373","438",TRUE,0,0,0
"375","438",TRUE,0,0,0.001
"380","438",TRUE,0,0,0.001
"385","438",TRUE,0,0,0
"390","438",TRUE,0,0,0.001
"395","438",TRUE,0,0,0
"402","438",TRUE,0,0,0
"404","438",TRUE,0,0,0.001
"411","438",TRUE,0,0,0
"420","438",TRUE,0,0,0
"432","438",TRUE,0,0,0.005
"433","438",TRUE,0,0,0.011
"434","438",TRUE,0,0,0
"435","438",TRUE,0,0,0
"436","438",TRUE,0,0,0
"437","438",TRUE,0,0,0.002
"2","439",TRUE,0,0,0.006
"20","439",TRUE,0,0,0
"31","439",TRUE,0,0,0
"41","439",TRUE,0,0,0
"42","439",TRUE,0,0,0
"51","439",TRUE,0,0,0
"52","439",TRUE,0,0,0
"53","439",TRUE,0,0,0
"70","439",TRUE,0,0,0.002
"80","439",TRUE,0,0,0
"90","439",TRUE,0,0,0
"91","439",TRUE,0,0,0
"92","439",TRUE,0,0,0.001
"93","439",TRUE,0,0,0
"94","439",TRUE,0,0,0
"95","439",TRUE,0,0,0
"100","439",TRUE,0,0,0.002
"101","439",TRUE,0,0,0
"115","439",TRUE,0,0,0
"130","439",TRUE,0,0,0
"135","439",TRUE,0,0,0
"140","439",TRUE,0,0,0.002
"145","439",TRUE,0,0,0.001
"150","439",TRUE,0,0,0
"155","439",TRUE,0,0,0
"160","439",TRUE,0,0,0
"165","439",TRUE,0,0,0
"200","439",TRUE,0,0,0.004
"205","439",TRUE,0,0,0
"210","439",TRUE,0,0,0
"211","439",TRUE,0,0,0
"212","439",TRUE,0,0,0
"220","439",TRUE,0,0,0.001
"225","439",TRUE,0,0,0.001
"230","439",TRUE,0,0,0.003
"235","439",TRUE,0,0,0
"255","439",TRUE,0,0,0.006
"260","439",FALSE,NA,NA,0
"290","439",TRUE,0,0,0.001
"305","439",TRUE,0,0,0
"310","439",TRUE,0,0,0
"316","439",TRUE,0,0,0.002
"317","439",TRUE,0,0,0.001
"325","439",TRUE,0,0,0.017
"338","439",TRUE,0,0,0
"339","439",TRUE,0,0,0
"343","439",TRUE,0,0,0
"344","439",TRUE,0,0,0
"345","439",TRUE,0,0,0
"346","439",TRUE,0,0,0
"349","439",TRUE,0,0,0
"350","439",TRUE,0,0,0
"352","439",TRUE,0,0,0
"355","439",TRUE,0,0,0.001
"359","439",TRUE,0,0,0
"360","439",TRUE,0,0,0
"365","439",TRUE,0,0,0.011
"366","439",TRUE,0,0,0
"367","439",TRUE,0,0,0
"368","439",TRUE,0,0,0
"369","439",TRUE,0,0,0.024
"370","439",TRUE,0,0,0
"371","439",TRUE,0,0,0
"372","439",TRUE,0,0,0
"373","439",TRUE,0,0,0
"375","439",TRUE,0,0,0
"380","439",TRUE,0,0,0.001
"385","439",TRUE,0,0,0
"390","439",TRUE,0,0,0
"395","439",TRUE,0,0,0
"402","439",TRUE,0,0,0
"404","439",TRUE,0,0,0
"411","439",TRUE,0,0,0
"420","439",TRUE,0,0,0.001
"432","439",TRUE,0,0,0.003
"433","439",TRUE,0,0,0.002
"434","439",TRUE,0,0,0.002
"435","439",TRUE,0,0,0
"436","439",TRUE,0,0,0.011
"437","439",TRUE,0,0,0.002
"438","439",TRUE,0,0,0.002
"2","450",TRUE,0,0,0.006
"20","450",TRUE,0,0,0
"31","450",TRUE,0,0,0
"41","450",TRUE,0,0,0
"42","450",TRUE,0,0,0
"51","450",TRUE,0,0,0
"52","450",TRUE,0,0,0
"53","450",TRUE,0,0,0
"70","450",TRUE,0,0,0
"80","450",TRUE,0,0,0
"90","450",TRUE,0,0,0
"91","450",TRUE,0,0,0.001
"92","450",TRUE,0,0,0
"93","450",TRUE,0,0,0
"94","450",TRUE,0,0,0.001
"95","450",TRUE,0,0,0
"100","450",TRUE,0,0,0.003
"101","450",TRUE,0,0,0
"115","450",TRUE,0,0,0
"130","450",TRUE,0,0,0
"135","450",TRUE,0,0,0
"140","450",TRUE,0,0,0.005
"145","450",TRUE,0,0,0
"150","450",TRUE,0,0,0
"155","450",TRUE,0,0,0
"160","450",TRUE,0,0,0
"165","450",TRUE,0,0,0
"200","450",TRUE,0,0,0.001
"205","450",TRUE,0,0,0
"210","450",TRUE,0,0,0
"211","450",TRUE,0,0,0.001
"212","450",TRUE,0,0,0
"220","450",TRUE,0,0,0.002
"225","450",TRUE,0,0,0
"230","450",TRUE,0,0,0.003
"235","450",TRUE,0,0,0.001
"255","450",TRUE,0,0,0.003
"260","450",FALSE,NA,NA,0
"290","450",TRUE,0,0,0.002
"305","450",TRUE,0,0,0
"310","450",TRUE,0,0,0
"316","450",TRUE,0,0,0.004
"317","450",TRUE,0,0,0
