"name","type","shortName","interaction1","interaction2","parm","period","group","groupName","rateType","basicRate","effect1","effect2","effect3","timeDummy","setting","theta","mean_deviation","t_ratio"
"dv.net","eval","transTriads","","",0,NA,1,"Group1",NA,FALSE,0,0,0,",","",0.158397450952701,3.14299999999978,0.0348167177666848
"dv.net","eval","degPlus","","",1,NA,1,"Group1",NA,FALSE,0,0,0,",","",0.0572362230098831,72.208,0.0259236107635528
"dv.net","eval","X","nets.lndistance_d","",0,NA,1,"Group1",NA,FALSE,0,0,0,",","",-0.857614925085843,-4.01939479765539,-0.0588761440841144
"dv.net","eval","X","nets.ATOP_d","",0,NA,1,"Group1",NA,FALSE,0,0,0,",","",1.09313036834541,0.528542398559711,0.0158858356677666
"dv.net","eval","X","nets.absidealdiff_d","",0,NA,1,"Group1",NA,FALSE,0,0,0,",","",-0.606538260488665,0.026025015463109,0.000546678695928568
"dv.net","eval","X","nets.lntrade_d","",0,NA,1,"Group1",NA,FALSE,0,0,0,",","",0.0708775478412196,2.88804928391956,0.0140064836250875
"dv.net","eval","X","nets.NATO_d","",0,NA,1,"Group1",NA,FALSE,0,0,0,",","",-3.38973514166788,-0.334154087461342,-0.0308299148657869
"dv.net","eval","altX","milex.beh","",0,NA,1,"Group1",NA,FALSE,0,0,0,",","",-0.0559390540022195,1.9537706834657,0.035403059444838
"dv.net","eval","altX","beh.democracy_1","",0,NA,1,"Group1",NA,FALSE,0,0,0,",","",1.45158406116613,-0.759649356723933,-0.0389714567248391
"dv.net","eval","altX","beh.lncinc_1","",0,NA,1,"Group1",NA,FALSE,0,0,0,",","",0.799071401745604,3.09808202709901,0.0348724842607928
"milex.beh","rate","Rate","","",0,"1",1,"Group1",NA,TRUE,0,0,0,",","",0.9339627613771,-0.00566666666666667,-0.00100101043954255
"milex.beh","rate","Rate","","",0,"2",1,"Group1",NA,TRUE,0,0,0,",","",1.29645723153016,-0.0846666666666667,-0.0141150014524768
"milex.beh","rate","Rate","","",0,"3",1,"Group1",NA,TRUE,0,0,0,",","",1.35042524726017,-0.285333333333333,-0.0441694784704208
"milex.beh","rate","Rate","","",0,"4",1,"Group1",NA,TRUE,0,0,0,",","",1.19153060237644,-0.0643333333333333,-0.0100451535131888
"milex.beh","rate","Rate","","",0,"5",1,"Group1",NA,TRUE,0,0,0,",","",0.696938848047742,0.119333333333333,0.0217889688582985
"milex.beh","rate","Rate","","",0,"6",1,"Group1",NA,TRUE,0,0,0,",","",0.562127075181953,-0.234333333333333,-0.0451573883415986
"milex.beh","rate","Rate","","",0,"7",1,"Group1",NA,TRUE,0,0,0,",","",0.476285548155555,0.156333333333333,0.0310559893523066
"milex.beh","rate","Rate","","",0,"8",1,"Group1",NA,TRUE,0,0,0,",","",0.521474153840024,-0.137333333333333,-0.026414416528157
"milex.beh","rate","Rate","","",0,"9",1,"Group1",NA,TRUE,0,0,0,",","",0.372249841216718,-0.0863333333333333,-0.0186756710408604
"milex.beh","rate","Rate","","",0,"10",1,"Group1",NA,TRUE,0,0,0,",","",1.71152783723564,0.077,0.0109677966886297
"milex.beh","rate","Rate","","",0,"11",1,"Group1",NA,TRUE,0,0,0,",","",0.582926180039623,-0.00366666666666667,-0.000678027934070413
"milex.beh","rate","Rate","","",0,"12",1,"Group1",NA,TRUE,0,0,0,",","",1.31286854746602,-0.254,-0.0405442428360136
"milex.beh","rate","Rate","","",0,"13",1,"Group1",NA,TRUE,0,0,0,",","",0.321211502838824,0.042,0.0103820260399418
"milex.beh","rate","Rate","","",0,"14",1,"Group1",NA,TRUE,0,0,0,",","",0.294750329447733,-0.0256666666666667,-0.00639398577345802
"milex.beh","rate","Rate","","",0,"15",1,"Group1",NA,TRUE,0,0,0,",","",1.08508199192703,0.0563333333333333,0.00950026196215736
"milex.beh","rate","Rate","","",0,"16",1,"Group1",NA,TRUE,0,0,0,",","",0.407478739779312,-0.0616666666666667,-0.014779063744698
"milex.beh","rate","Rate","","",0,"17",1,"Group1",NA,TRUE,0,0,0,",","",0.352356687870564,0.043,0.010957550682787
"milex.beh","rate","Rate","","",0,"18",1,"Group1",NA,TRUE,0,0,0,",","",0.406736378638257,0.198,0.0460154540174622
"milex.beh","eval","linear","","",0,NA,1,"Group1",NA,FALSE,0,0,0,",","",-1.17166010129008,-0.0783333333334108,-0.00322692936238938
"milex.beh","eval","quad","","",0,NA,1,"Group1",NA,FALSE,0,0,0,",","",-0.0277621928324776,-0.575824651618631,-0.00604229034111092
"milex.beh","eval","outdeg","dv.net","",0,NA,1,"Group1",NA,FALSE,0,0,0,",","",0.0887378223754959,-0.845333333333464,-0.00443756200475032
"milex.beh","eval","behDenseTriads","dv.net","",6,NA,1,"Group1",NA,FALSE,0,0,0,",","",-0.0206531648859871,-1.53900000000003,-0.00296993477661366
"milex.beh","eval","effFrom","beh.democracy_1","",0,NA,1,"Group1",NA,FALSE,0,0,0,",","",-0.448791941613395,-0.0681397660817963,-0.00544379821983981
"milex.beh","eval","effFrom","beh.GDPgrowth_1","",0,NA,1,"Group1",NA,FALSE,0,0,0,",","",-2.23964116840803,-0.0881490766988495,-0.0400441007520807
"milex.beh","eval","effFrom","beh.nato_1","",0,NA,1,"Group1",NA,FALSE,0,0,0,",","",0.875206602395026,0.0400666666666823,0.00412871705501474
"milex.beh","eval","effFrom","beh.allies_1","",0,NA,1,"Group1",NA,FALSE,0,0,0,",","",-0.0108921082528899,8.94120000000003,0.0185601227719238
"milex.beh","eval","effFrom","beh.military_1","",0,NA,1,"Group1",NA,FALSE,0,0,0,",","",0.257493697047182,-0.0733274853801025,-0.0108286593302754
"milex.beh","eval","effFrom","beh.lnmids_1","",0,NA,1,"Group1",NA,FALSE,0,0,0,",","",0.137114613322007,0.451879125861287,0.0285103616738903
"milex.beh","eval","effFrom","beh.milexSpLag_1","",0,NA,1,"Group1",NA,FALSE,0,0,0,",","",7.13077733294163,1.02649248793393e-05,2.00946081306302e-05
