"ccode1","ccode2","eligible","origin","label","probability"
"31","451",TRUE,0,0,0
"41","451",TRUE,0,0,0
"42","451",TRUE,0,0,0.001
"51","451",TRUE,0,0,0
"52","451",TRUE,0,0,0.001
"53","451",TRUE,0,0,0
"70","451",TRUE,0,0,0.002
"80","451",TRUE,0,0,0
"90","451",TRUE,0,0,0.001
"91","451",TRUE,0,0,0.002
"92","451",TRUE,0,0,0
"93","451",TRUE,0,0,0
"94","451",TRUE,0,0,0
"95","451",TRUE,0,0,0
"100","451",TRUE,0,0,0.001
"101","451",TRUE,0,0,0
"115","451",TRUE,0,0,0.002
"130","451",TRUE,0,0,0
"135","451",TRUE,0,0,0
"140","451",TRUE,0,0,0.008
"145","451",TRUE,0,0,0
"150","451",TRUE,0,0,0
"155","451",TRUE,0,0,0.001
"160","451",TRUE,0,0,0.003
"165","451",TRUE,0,0,0
"200","451",TRUE,0,0,0.004
"205","451",TRUE,0,0,0
"210","451",TRUE,0,0,0.001
"211","451",TRUE,0,0,0.004
"212","451",TRUE,0,0,0
"220","451",TRUE,0,0,0.009
"225","451",TRUE,0,0,0
"230","451",TRUE,0,0,0.003
"235","451",TRUE,0,0,0
"255","451",TRUE,0,0,0.005
"260","451",FALSE,NA,NA,0
"290","451",TRUE,0,0,0.003
"305","451",TRUE,0,0,0
"310","451",TRUE,0,0,0
"316","451",TRUE,0,0,0
"317","451",TRUE,0,0,0.001
"325","451",TRUE,0,0,0.008
"338","451",TRUE,0,0,0
"339","451",TRUE,0,0,0
"343","451",TRUE,0,0,0.001
"344","451",TRUE,0,0,0
"345","451",TRUE,0,0,0
"346","451",TRUE,0,0,0
"349","451",TRUE,0,0,0
"350","451",TRUE,0,0,0.002
"352","451",TRUE,0,0,0
"355","451",TRUE,0,0,0
"359","451",TRUE,0,0,0
"360","451",TRUE,0,0,0.001
"365","451",TRUE,0,0,0.005
"366","451",TRUE,0,0,0
"367","451",TRUE,0,0,0
"368","451",TRUE,0,0,0.001
"369","451",TRUE,0,0,0.007
"370","451",TRUE,0,0,0
"371","451",TRUE,0,0,0
"372","451",TRUE,0,0,0.001
"373","451",TRUE,0,0,0
"375","451",TRUE,0,0,0
"380","451",TRUE,0,0,0.001
"385","451",TRUE,0,0,0
"390","451",TRUE,0,0,0.001
"395","451",TRUE,0,0,0
"402","451",TRUE,0,0,0.003
"404","451",TRUE,0,0,0.004
"411","451",TRUE,0,0,0.002
"420","451",TRUE,0,0,0.001
"432","451",TRUE,0,0,0.008
"433","451",TRUE,0,0,0.007
"434","451",TRUE,0,0,0.001
"435","451",TRUE,0,0,0.003
"436","451",TRUE,0,0,0.005
"437","451",TRUE,0,0,0.001
"438","451",TRUE,0,0,0.016
"439","451",TRUE,0,0,0.001
"450","451",TRUE,0,0,0.016
"2","452",TRUE,0,0,0.008
"20","452",TRUE,0,0,0.001
"31","452",TRUE,0,0,0
"41","452",TRUE,0,0,0.003
"42","452",TRUE,0,0,0
"51","452",TRUE,0,0,0.001
"52","452",TRUE,0,0,0.001
"53","452",TRUE,0,0,0.001
"70","452",TRUE,0,0,0.002
"80","452",TRUE,0,0,0
"90","452",TRUE,0,0,0
"91","452",TRUE,0,0,0.001
"92","452",TRUE,0,0,0
"93","452",TRUE,0,0,0.001
"94","452",TRUE,0,0,0.001
"95","452",TRUE,0,0,0
"100","452",TRUE,0,0,0.002
"101","452",TRUE,0,0,0
"115","452",TRUE,0,0,0
"130","452",TRUE,0,0,0.002
"135","452",TRUE,0,0,0.001
"140","452",TRUE,0,0,0.007
"145","452",TRUE,0,0,0
"150","452",TRUE,0,0,0
"155","452",TRUE,0,0,0
"160","452",TRUE,0,0,0.003
"165","452",TRUE,0,0,0
"200","452",TRUE,0,0,0.006
"205","452",TRUE,0,0,0
"210","452",TRUE,0,0,0
"211","452",TRUE,0,0,0
"212","452",TRUE,0,0,0
"220","452",TRUE,0,0,0.014
"225","452",TRUE,0,0,0.002
"230","452",TRUE,0,0,0.008
"235","452",TRUE,0,0,0
"255","452",TRUE,0,0,0.002
"260","452",FALSE,NA,NA,0
"290","452",TRUE,0,0,0.003
"305","452",TRUE,0,0,0
"310","452",TRUE,0,0,0.001
"316","452",TRUE,0,0,0.006
"317","452",TRUE,0,0,0
"325","452",TRUE,0,0,0.013
"338","452",TRUE,0,0,0
"339","452",TRUE,0,0,0
"343","452",TRUE,0,0,0
"344","452",TRUE,0,0,0.001
"345","452",TRUE,0,0,0
"346","452",TRUE,0,0,0
"349","452",TRUE,0,0,0
"350","452",TRUE,0,0,0.004
"352","452",TRUE,0,0,0
"355","452",TRUE,0,0,0.003
"359","452",TRUE,0,0,0
"360","452",TRUE,0,0,0.003
"365","452",TRUE,0,0,0.009
"366","452",TRUE,0,0,0
"367","452",TRUE,0,0,0
"368","452",TRUE,0,0,0
"369","452",TRUE,0,0,0.006
"370","452",TRUE,0,0,0
"371","452",TRUE,0,0,0
"372","452",TRUE,0,0,0
"373","452",TRUE,0,0,0
"375","452",TRUE,0,0,0
"380","452",TRUE,0,0,0.001
"385","452",TRUE,0,0,0
"390","452",TRUE,0,0,0
"395","452",TRUE,0,0,0
"402","452",TRUE,0,0,0.003
"404","452",TRUE,0,0,0.005
"411","452",TRUE,0,0,0.004
"420","452",TRUE,0,0,0
"432","452",TRUE,0,0,0.006
"433","452",TRUE,0,0,0.002
"434","452",TRUE,0,0,0.025
"435","452",TRUE,0,0,0.003
"436","452",TRUE,0,0,0.009
"437","452",TRUE,0,0,0.018
"438","452",TRUE,0,0,0.005
"439","452",TRUE,0,0,0.01
"450","452",TRUE,0,0,0.01
"451","452",TRUE,0,0,0.007
"2","461",TRUE,0,0,0.003
"20","461",TRUE,0,0,0
"31","461",TRUE,0,0,0
"41","461",TRUE,0,0,0
"42","461",TRUE,0,0,0
"51","461",TRUE,0,0,0
"52","461",TRUE,0,0,0
"53","461",TRUE,0,0,0
"70","461",TRUE,0,0,0
"80","461",TRUE,0,0,0
"90","461",TRUE,0,0,0
"91","461",TRUE,0,0,0
"92","461",TRUE,0,0,0
"93","461",TRUE,0,0,0
"94","461",TRUE,0,0,0
"95","461",TRUE,0,0,0
"100","461",TRUE,0,0,0
"101","461",TRUE,0,0,0
"115","461",TRUE,0,0,0
"130","461",TRUE,0,0,0
"135","461",TRUE,0,0,0
"140","461",TRUE,0,0,0.001
"145","461",TRUE,0,0,0
"150","461",TRUE,0,0,0
"155","461",TRUE,0,0,0.001
"160","461",TRUE,0,0,0.001
"165","461",TRUE,0,0,0
"200","461",TRUE,0,0,0.014
"205","461",TRUE,0,0,0
"210","461",TRUE,0,0,0.003
"211","461",TRUE,0,0,0.002
"212","461",TRUE,0,0,0
"220","461",TRUE,0,0,0.04
"225","461",TRUE,0,0,0.001
"230","461",TRUE,0,0,0.018
"235","461",TRUE,0,0,0
"255","461",TRUE,0,0,0.013
"260","461",FALSE,NA,NA,0
"290","461",TRUE,0,0,0.012
"305","461",TRUE,0,0,0.001
"310","461",TRUE,0,0,0.002
"316","461",TRUE,0,0,0.007
"317","461",TRUE,0,0,0.002
"325","461",TRUE,0,0,0.029
"338","461",TRUE,0,0,0
"339","461",TRUE,0,0,0
"343","461",TRUE,0,0,0.001
"344","461",TRUE,0,0,0
"345","461",TRUE,0,0,0.001
"346","461",TRUE,0,0,0
"349","461",TRUE,0,0,0
"350","461",TRUE,0,0,0
"352","461",TRUE,0,0,0
"355","461",TRUE,0,0,0.005
"359","461",TRUE,0,0,0
"360","461",TRUE,0,0,0.004
"365","461",TRUE,0,0,0.018
"366","461",TRUE,0,0,0
"367","461",TRUE,0,0,0
"368","461",TRUE,0,0,0.001
"369","461",TRUE,0,0,0.033
"370","461",TRUE,0,0,0.001
"371","461",TRUE,0,0,0
"372","461",TRUE,0,0,0
"373","461",TRUE,0,0,0
"375","461",TRUE,0,0,0
"380","461",TRUE,0,0,0.003
"385","461",TRUE,0,0,0
"390","461",TRUE,0,0,0
"395","461",TRUE,0,0,0
"402","461",TRUE,0,0,0
"404","461",TRUE,0,0,0.001
"411","461",TRUE,0,0,0.001
"420","461",TRUE,0,0,0
"432","461",TRUE,0,0,0.01
"433","461",TRUE,0,0,0.002
"434","461",TRUE,0,0,0.008
"435","461",TRUE,0,0,0
"436","461",TRUE,0,0,0.005
"437","461",TRUE,0,0,0.003
"438","461",TRUE,0,0,0.001
"439","461",TRUE,0,0,0
"450","461",TRUE,0,0,0.001
"451","461",TRUE,0,0,0.001
"452","461",TRUE,0,0,0.008
"2","471",TRUE,0,0,0.009
"20","471",TRUE,0,0,0
"31","471",TRUE,0,0,0
"41","471",TRUE,0,0,0
"42","471",TRUE,0,0,0.001
"51","471",TRUE,0,0,0
"52","471",TRUE,0,0,0
"53","471",TRUE,0,0,0
"70","471",TRUE,0,0,0
"80","471",TRUE,0,0,0
"90","471",TRUE,0,0,0.001
"91","471",TRUE,0,0,0
"92","471",TRUE,0,0,0.001
"93","471",TRUE,0,0,0
"94","471",TRUE,0,0,0
"95","471",TRUE,0,0,0
"100","471",TRUE,0,0,0
"101","471",TRUE,0,0,0
"115","471",TRUE,0,0,0
"130","471",TRUE,0,0,0.001
"135","471",TRUE,0,0,0.001
"140","471",TRUE,0,0,0.008
"145","471",TRUE,0,0,0
"150","471",TRUE,0,0,0.001
"155","471",TRUE,0,0,0.001
"160","471",TRUE,0,0,0.002
"165","471",TRUE,0,0,0
"200","471",TRUE,0,0,0.011
"205","471",TRUE,0,0,0
"210","471",TRUE,0,0,0
"211","471",TRUE,0,0,0
"212","471",TRUE,0,0,0
"220","471",TRUE,0,0,0.012
"225","471",TRUE,0,0,0.001
"230","471",TRUE,0,0,0.012
"235","471",TRUE,0,0,0.001
"255","471",TRUE,0,0,0.01
"260","471",FALSE,NA,NA,0
"290","471",TRUE,0,0,0.008
"305","471",TRUE,0,0,0.001
"310","471",TRUE,0,0,0
"316","471",TRUE,0,0,0.002
"317","471",TRUE,0,0,0.001
"325","471",TRUE,0,0,0.022
"338","471",TRUE,0,0,0
"339","471",TRUE,0,0,0
"343","471",TRUE,0,0,0.001
"344","471",TRUE,0,0,0.001
"345","471",TRUE,0,0,0.003
"346","471",TRUE,0,0,0
"349","471",TRUE,0,0,0.002
"350","471",TRUE,0,0,0.005
"352","471",TRUE,0,0,0
"355","471",TRUE,0,0,0.001
"359","471",TRUE,0,0,0
"360","471",TRUE,0,0,0.003
"365","471",TRUE,0,0,0.011
"366","471",TRUE,0,0,0
"367","471",TRUE,0,0,0
"368","471",TRUE,0,0,0
"369","471",TRUE,0,0,0.013
"370","471",TRUE,0,0,0.002
"371","471",TRUE,0,0,0.001
"372","471",TRUE,0,0,0
"373","471",TRUE,0,0,0.001
"375","471",TRUE,0,0,0
"380","471",TRUE,0,0,0.003
"385","471",TRUE,0,0,0.002
"390","471",TRUE,0,0,0
"395","471",TRUE,0,0,0
"402","471",TRUE,0,0,0
"404","471",TRUE,0,0,0.001
"411","471",TRUE,0,0,0.001
"420","471",TRUE,0,0,0
"432","471",TRUE,0,0,0.001
"433","471",TRUE,0,0,0
"434","471",TRUE,0,0,0.003
"435","471",TRUE,0,0,0
"436","471",TRUE,0,0,0.001
"437","471",TRUE,0,0,0.001
"438","471",TRUE,0,0,0
"439","471",TRUE,0,0,0
"450","471",TRUE,0,0,0
"451","471",TRUE,0,0,0.001
"452","471",TRUE,0,0,0.005
"461","471",TRUE,0,0,0
"2","475",TRUE,0,0,0.006
"20","475",TRUE,0,0,0.001
"31","475",TRUE,0,0,0
"41","475",TRUE,0,0,0
"42","475",TRUE,0,0,0
"51","475",TRUE,0,0,0.001
"52","475",TRUE,0,0,0
"53","475",TRUE,0,0,0
"70","475",TRUE,0,0,0.001
"80","475",TRUE,0,0,0
"90","475",TRUE,0,0,0
"91","475",TRUE,0,0,0
"92","475",TRUE,0,0,0.002
"93","475",TRUE,0,0,0.001
"94","475",TRUE,0,0,0
"95","475",TRUE,0,0,0
"100","475",TRUE,0,0,0
"101","475",TRUE,0,0,0
"115","475",TRUE,0,0,0
"130","475",TRUE,0,0,0
"135","475",TRUE,0,0,0
"140","475",TRUE,0,0,0.004
"145","475",TRUE,0,0,0
"150","475",TRUE,0,0,0
"155","475",TRUE,0,0,0.005
"160","475",TRUE,0,0,0
"165","475",TRUE,0,0,0
"200","475",TRUE,0,0,0.009
"205","475",TRUE,0,0,0
"210","475",TRUE,0,0,0.004
"211","475",TRUE,0,0,0.005
"212","475",TRUE,0,0,0
"220","475",TRUE,0,0,0.016
"225","475",TRUE,0,0,0
"230","475",TRUE,0,0,0.025
"235","475",TRUE,0,0,0.002
"255","475",TRUE,0,0,0.016
"260","475",FALSE,NA,NA,0
"290","475",TRUE,0,0,0.009
"305","475",TRUE,0,0,0
"310","475",TRUE,0,0,0.001
"316","475",TRUE,0,0,0.009
"317","475",TRUE,0,0,0.006
"325","475",TRUE,0,0,0.052
"338","475",TRUE,0,0,0
"339","475",TRUE,0,0,0
"343","475",TRUE,0,0,0
"344","475",TRUE,0,0,0
"345","475",TRUE,0,0,0
"346","475",TRUE,0,0,0
"349","475",TRUE,0,0,0.001
"350","475",TRUE,0,0,0
"352","475",TRUE,0,0,0.002
"355","475",TRUE,0,0,0.003
"359","475",TRUE,0,0,0
"360","475",TRUE,0,0,0.009
"365","475",TRUE,0,0,0.017
"366","475",TRUE,0,0,0
"367","475",TRUE,0,0,0
"368","475",TRUE,0,0,0
"369","475",TRUE,0,0,0.036
"370","475",TRUE,0,0,0
"371","475",TRUE,0,0,0
"372","475",TRUE,0,0,0
"373","475",TRUE,0,0,0
"375","475",TRUE,0,0,0
"380","475",TRUE,0,0,0.003
"385","475",TRUE,0,0,0
"390","475",TRUE,0,0,0
"395","475",TRUE,0,0,0
"402","475",TRUE,0,0,0.002
"404","475",TRUE,0,0,0.003
"411","475",TRUE,0,0,0.008
"420","475",TRUE,0,0,0
"432","475",TRUE,0,0,0.016
"433","475",TRUE,0,0,0.001
"434","475",TRUE,0,0,0.015
"435","475",TRUE,0,0,0.001
"436","475",TRUE,0,0,0.004
"437","475",TRUE,0,0,0.009
"438","475",TRUE,0,0,0.003
"439","475",TRUE,0,0,0.005
"450","475",TRUE,0,0,0.003
"451","475",TRUE,0,0,0.001
"452","475",TRUE,0,0,0.009
"461","475",TRUE,0,0,0.025
"471","475",TRUE,0,0,0.004
"2","481",TRUE,0,0,0.005
"20","481",TRUE,0,0,0
"31","481",TRUE,0,0,0
"41","481",TRUE,0,0,0
"42","481",TRUE,0,0,0
"51","481",TRUE,0,0,0
"52","481",TRUE,0,0,0
"53","481",TRUE,0,0,0.001
"70","481",TRUE,0,0,0
"80","481",TRUE,0,0,0
"90","481",TRUE,0,0,0
"91","481",TRUE,0,0,0
"92","481",TRUE,0,0,0
"93","481",TRUE,0,0,0
"94","481",TRUE,0,0,0
"95","481",TRUE,0,0,0
"100","481",TRUE,0,0,0
"101","481",TRUE,0,0,0
"115","481",TRUE,0,0,0
"130","481",TRUE,0,0,0
"135","481",TRUE,0,0,0
"140","481",TRUE,0,0,0.003
"145","481",TRUE,0,0,0
"150","481",TRUE,0,0,0
"155","481",TRUE,0,0,0.002
"160","481",TRUE,0,0,0.001
"165","481",TRUE,0,0,0
"200","481",TRUE,0,0,0.009
"205","481",TRUE,0,0,0
"210","481",TRUE,0,0,0.002
"211","481",TRUE,0,0,0.003
"212","481",TRUE,0,0,0
"220","481",TRUE,0,0,0.028
"225","481",TRUE,0,0,0
"230","481",TRUE,0,0,0.019
"235","481",TRUE,0,0,0.003
"255","481",TRUE,0,0,0.019
"260","481",FALSE,NA,NA,0
"290","481",TRUE,0,0,0.012
"305","481",TRUE,0,0,0
"310","481",TRUE,0,0,0
"316","481",TRUE,0,0,0.006
"317","481",TRUE,0,0,0.004
"325","481",TRUE,0,0,0.034
"338","481",TRUE,0,0,0
"339","481",TRUE,0,0,0
"343","481",TRUE,0,0,0
"344","481",TRUE,0,0,0.001
"345","481",TRUE,0,0,0
"346","481",TRUE,0,0,0
"349","481",TRUE,0,0,0
"350","481",TRUE,0,0,0.002
"352","481",TRUE,0,0,0
"355","481",TRUE,0,0,0.004
"359","481",TRUE,0,0,0
"360","481",TRUE,0,0,0.003
"365","481",TRUE,0,0,0.019
"366","481",TRUE,0,0,0
"367","481",TRUE,0,0,0
"368","481",TRUE,0,0,0.001
"369","481",TRUE,0,0,0.026
"370","481",TRUE,0,0,0
"371","481",TRUE,0,0,0
"372","481",TRUE,0,0,0
"373","481",TRUE,0,0,0
"375","481",TRUE,0,0,0
"380","481",TRUE,0,0,0.001
"385","481",TRUE,0,0,0
"390","481",TRUE,0,0,0
"395","481",TRUE,0,0,0
"402","481",TRUE,0,0,0
"404","481",TRUE,0,0,0
"411","481",TRUE,0,0,0
"420","481",TRUE,0,0,0
"432","481",TRUE,0,0,0.005
"433","481",TRUE,0,0,0
"434","481",TRUE,0,0,0.001
"435","481",TRUE,0,0,0.001
"436","481",TRUE,0,0,0.001
"437","481",TRUE,0,0,0.001
"438","481",TRUE,0,0,0
"439","481",TRUE,0,0,0
"450","481",TRUE,0,0,0.001
"451","481",TRUE,0,0,0.001
"452","481",TRUE,0,0,0.001
"461","481",TRUE,0,0,0.003
"471","481",TRUE,0,0,0.002
"475","481",TRUE,0,0,0.028
"2","482",TRUE,0,0,0
"20","482",TRUE,0,0,0
"31","482",TRUE,0,0,0
"41","482",TRUE,0,0,0
"42","482",TRUE,0,0,0
"51","482",TRUE,0,0,0
"52","482",TRUE,0,0,0.001
"53","482",TRUE,0,0,0
"70","482",TRUE,0,0,0.002
"80","482",TRUE,0,0,0
"90","482",TRUE,0,0,0.001
"91","482",TRUE,0,0,0
"92","482",TRUE,0,0,0
"93","482",TRUE,0,0,0
"94","482",TRUE,0,0,0
"95","482",TRUE,0,0,0
"100","482",TRUE,0,0,0
"101","482",TRUE,0,0,0
"115","482",TRUE,0,0,0
"130","482",TRUE,0,0,0
"135","482",TRUE,0,0,0
"140","482",TRUE,0,0,0.008
"145","482",TRUE,0,0,0
"150","482",TRUE,0,0,0
"155","482",TRUE,0,0,0
"160","482",TRUE,0,0,0.001
"165","482",TRUE,0,0,0
"200","482",TRUE,0,0,0.004
"205","482",TRUE,0,0,0
"210","482",TRUE,0,0,0
"211","482",TRUE,0,0,0.001
"212","482",TRUE,0,0,0
"220","482",TRUE,0,0,0.011
"225","482",TRUE,0,0,0.003
"230","482",TRUE,0,0,0.004
"235","482",TRUE,0,0,0
"255","482",TRUE,0,0,0.004
"260","482",FALSE,NA,NA,0
"290","482",TRUE,0,0,0.003
"305","482",TRUE,0,0,0
"310","482",TRUE,0,0,0
"316","482",TRUE,0,0,0.003
"317","482",TRUE,0,0,0
"325","482",TRUE,0,0,0.013
"338","482",TRUE,0,0,0
"339","482",TRUE,0,0,0
"343","482",TRUE,0,0,0
"344","482",TRUE,0,0,0
"345","482",TRUE,0,0,0
"346","482",TRUE,0,0,0
"349","482",TRUE,0,0,0
"350","482",TRUE,0,0,0.005
"352","482",TRUE,0,0,0.001
"355","482",TRUE,0,0,0.001
"359","482",TRUE,0,0,0
"360","482",TRUE,0,0,0.001
"365","482",TRUE,0,0,0.004
"366","482",TRUE,0,0,0
"367","482",TRUE,0,0,0
"368","482",TRUE,0,0,0.001
"369","482",TRUE,0,0,0.018
"370","482",TRUE,0,0,0.001
"371","482",TRUE,0,0,0
"372","482",TRUE,0,0,0
"373","482",TRUE,0,0,0
"375","482",TRUE,0,0,0.002
"380","482",TRUE,0,0,0.001
"385","482",TRUE,0,0,0
"390","482",TRUE,0,0,0.001
"395","482",TRUE,0,0,0
"402","482",TRUE,0,0,0
"404","482",TRUE,0,0,0.001
"411","482",TRUE,0,0,0
"420","482",TRUE,0,0,0
"432","482",TRUE,0,0,0.002
"433","482",TRUE,0,0,0
"434","482",TRUE,0,0,0.001
"435","482",TRUE,0,0,0
"436","482",TRUE,0,0,0
"437","482",TRUE,0,0,0
"438","482",TRUE,0,0,0
"439","482",TRUE,0,0,0
"450","482",TRUE,0,0,0.001
"451","482",TRUE,0,0,0
"452","482",TRUE,0,0,0.005
"461","482",TRUE,0,0,0
"471","482",TRUE,0,0,0.001
"475","482",TRUE,0,0,0.008
"481","482",TRUE,0,0,0
"2","483",TRUE,0,0,0.007
"20","483",TRUE,0,0,0
"31","483",TRUE,0,0,0
"41","483",TRUE,0,0,0
"42","483",TRUE,0,0,0.001
"51","483",TRUE,0,0,0
"52","483",TRUE,0,0,0
"53","483",TRUE,0,0,0
"70","483",TRUE,0,0,0.001
"80","483",TRUE,0,0,0
"90","483",TRUE,0,0,0
"91","483",TRUE,0,0,0
"92","483",TRUE,0,0,0
"93","483",TRUE,0,0,0
"94","483",TRUE,0,0,0
"95","483",TRUE,0,0,0
"100","483",TRUE,0,0,0.001
"101","483",TRUE,0,0,0
"115","483",TRUE,0,0,0
"130","483",TRUE,0,0,0.001
"135","483",TRUE,0,0,0.001
"140","483",TRUE,0,0,0.006
"145","483",TRUE,0,0,0
"150","483",TRUE,0,0,0
"155","483",TRUE,0,0,0
"160","483",TRUE,0,0,0.001
"165","483",TRUE,0,0,0
"200","483",TRUE,0,0,0.007
"205","483",TRUE,0,0,0
"210","483",TRUE,0,0,0.001
"211","483",TRUE,0,0,0
"212","483",TRUE,0,0,0
"220","483",TRUE,0,0,0.011
"225","483",TRUE,0,0,0
"230","483",TRUE,0,0,0.004
"235","483",TRUE,0,0,0
"255","483",TRUE,0,0,0.006
"260","483",FALSE,NA,NA,0
"290","483",TRUE,0,0,0.004
"305","483",TRUE,0,0,0.001
"310","483",TRUE,0,0,0
"316","483",TRUE,0,0,0.002
"317","483",TRUE,0,0,0.003
"325","483",TRUE,0,0,0.014
"338","483",TRUE,0,0,0
"339","483",TRUE,0,0,0
"343","483",TRUE,0,0,0
"344","483",TRUE,0,0,0.001
"345","483",TRUE,0,0,0
"346","483",TRUE,0,0,0
"349","483",TRUE,0,0,0.001
"350","483",TRUE,0,0,0.002
"352","483",TRUE,0,0,0
"355","483",TRUE,0,0,0.002
"359","483",TRUE,0,0,0
"360","483",TRUE,0,0,0.002
"365","483",TRUE,0,0,0.007
"366","483",TRUE,0,0,0
"367","483",TRUE,0,0,0
"368","483",TRUE,0,0,0
"369","483",TRUE,0,0,0.016
"370","483",TRUE,0,0,0
"371","483",TRUE,0,0,0
"372","483",TRUE,0,0,0
"373","483",TRUE,0,0,0
"375","483",TRUE,0,0,0.001
"380","483",TRUE,0,0,0.001
"385","483",TRUE,0,0,0
"390","483",TRUE,0,0,0.001
"395","483",TRUE,0,0,0
"402","483",TRUE,0,0,0
"404","483",TRUE,0,0,0
"411","483",TRUE,0,0,0
"420","483",TRUE,0,0,0
"432","483",TRUE,0,0,0.001
"433","483",TRUE,0,0,0.001
"434","483",TRUE,0,0,0.003
"435","483",TRUE,0,0,0
"436","483",TRUE,0,0,0.002
"437","483",TRUE,0,0,0.002
"438","483",TRUE,0,0,0.002
"439","483",TRUE,0,0,0.001
"450","483",TRUE,0,0,0
"451","483",TRUE,0,0,0.001
"452","483",TRUE,0,0,0.008
"461","483",TRUE,0,0,0
"471","483",TRUE,0,0,0.002
"475","483",TRUE,0,0,0.01
"481","483",TRUE,0,0,0
"482","483",TRUE,0,0,0
"2","484",TRUE,0,0,0.005
"20","484",TRUE,0,0,0
"31","484",TRUE,0,0,0
"41","484",TRUE,0,0,0
"42","484",TRUE,0,0,0
"51","484",TRUE,0,0,0
"52","484",TRUE,0,0,0
"53","484",TRUE,0,0,0
"70","484",TRUE,0,0,0
"80","484",TRUE,0,0,0
"90","484",TRUE,0,0,0
"91","484",TRUE,0,0,0
"92","484",TRUE,0,0,0
"93","484",TRUE,0,0,0
"94","484",TRUE,0,0,0
"95","484",TRUE,0,0,0
"100","484",TRUE,0,0,0.001
"101","484",TRUE,0,0,0.001
"115","484",TRUE,0,0,0
"130","484",TRUE,0,0,0
"135","484",TRUE,0,0,0
"140","484",TRUE,0,0,0.006
"145","484",TRUE,0,0,0
"150","484",TRUE,0,0,0
"155","484",TRUE,0,0,0.001
"160","484",TRUE,0,0,0.001
"165","484",TRUE,0,0,0
"200","484",TRUE,0,0,0.001
"205","484",TRUE,0,0,0
"210","484",TRUE,0,0,0
"211","484",TRUE,0,0,0
"212","484",TRUE,0,0,0
"220","484",TRUE,0,0,0
"225","484",TRUE,0,0,0.001
"230","484",TRUE,0,0,0.006
"235","484",TRUE,0,0,0
"255","484",TRUE,0,0,0.005
"260","484",FALSE,NA,NA,0
"290","484",TRUE,0,0,0.002
"305","484",TRUE,0,0,0
"310","484",TRUE,0,0,0.001
"316","484",TRUE,0,0,0.001
"317","484",TRUE,0,0,0
"325","484",TRUE,0,0,0.008
"338","484",TRUE,0,0,0
"339","484",TRUE,0,0,0
"343","484",TRUE,0,0,0
"344","484",TRUE,0,0,0
"345","484",TRUE,0,0,0
"346","484",TRUE,0,0,0
"349","484",TRUE,0,0,0
"350","484",TRUE,0,0,0.001
"352","484",TRUE,0,0,0
"355","484",TRUE,0,0,0
"359","484",TRUE,0,0,0
"360","484",TRUE,0,0,0
"365","484",TRUE,0,0,0.012
"366","484",TRUE,0,0,0
"367","484",TRUE,0,0,0
"368","484",TRUE,0,0,0
"369","484",TRUE,0,0,0.007
"370","484",TRUE,0,0,0
"371","484",TRUE,0,0,0
"372","484",TRUE,0,0,0
"373","484",TRUE,0,0,0
"375","484",TRUE,0,0,0
"380","484",TRUE,0,0,0.002
"385","484",TRUE,0,0,0
"390","484",TRUE,0,0,0
"395","484",TRUE,0,0,0
"402","484",TRUE,0,0,0
"404","484",TRUE,0,0,0.001
"411","484",TRUE,0,0,0.001
"420","484",TRUE,0,0,0
"432","484",TRUE,0,0,0.001
"433","484",TRUE,0,0,0.001
"434","484",TRUE,0,0,0.001
"435","484",TRUE,0,0,0
"436","484",TRUE,0,0,0.001
"437","484",TRUE,0,0,0
"438","484",TRUE,0,0,0.001
"439","484",TRUE,0,0,0
"450","484",TRUE,0,0,0.001
"451","484",TRUE,0,0,0.001
"452","484",TRUE,0,0,0.004
"461","484",TRUE,0,0,0
"471","484",TRUE,0,0,0
"475","484",TRUE,0,0,0.002
"481","484",TRUE,0,0,0
"482","484",TRUE,0,0,0.001
"483","484",TRUE,0,0,0
"2","490",TRUE,0,0,0.005
"20","490",TRUE,0,0,0.001
"31","490",TRUE,0,0,0
"41","490",TRUE,0,0,0
"42","490",TRUE,0,0,0
"51","490",TRUE,0,0,0
"52","490",TRUE,0,0,0.001
"53","490",TRUE,0,0,0.001
"70","490",TRUE,0,0,0
"80","490",TRUE,0,0,0
"90","490",TRUE,0,0,0
"91","490",TRUE,0,0,0
"92","490",TRUE,0,0,0
"93","490",TRUE,0,0,0.001
"94","490",TRUE,0,0,0
"95","490",TRUE,0,0,0
"100","490",TRUE,0,0,0
"101","490",TRUE,0,0,0
"115","490",TRUE,0,0,0
"130","490",TRUE,0,0,0
"135","490",TRUE,0,0,0.001
"140","490",TRUE,0,0,0.003
"145","490",TRUE,0,0,0
"150","490",TRUE,0,0,0
"155","490",TRUE,0,0,0.001
"160","490",TRUE,0,0,0
"165","490",TRUE,0,0,0
"200","490",TRUE,0,0,0.011
"205","490",TRUE,0,0,0
"210","490",TRUE,0,0,0.003
"211","490",TRUE,0,0,0.003
"212","490",TRUE,0,0,0
"220","490",TRUE,0,0,0.009
"225","490",TRUE,0,0,0
"230","490",TRUE,0,0,0.014
"235","490",TRUE,0,0,0
"255","490",TRUE,0,0,0.007
"260","490",FALSE,NA,NA,0
"290","490",TRUE,0,0,0.008
"305","490",TRUE,0,0,0
"310","490",TRUE,0,0,0
"316","490",TRUE,0,0,0.01
"317","490",TRUE,0,0,0.002
"325","490",TRUE,0,0,0.037
"338","490",TRUE,0,0,0
"339","490",TRUE,0,0,0
